Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"DeJarld, Jane",Sr,S,5-10,128,,128,32,,7,3,28,0.14300000000000002,755.0,30.0,25.0,231.0,1.0,,8.0,,41.0,7.0,0
19,"Mcknight, Madison",Jr,S,5-8,127,,127,32,,2,2,10,0.0,593.0,23.0,18.0,166.0,,,1.0,2.0,25.5,15.0,0
9,"Strockis, Jill",Sr,OH,6-1,126,,126,32,,116,73,387,0.111,28.0,27.0,31.0,232.0,23.0,1.0,16.0,2.0,152.0,2.0,0
11,"Balido, Cat",Sr,RS,6-0,126,,126,32,,313,101,858,0.247,6.0,3.0,6.0,93.0,,1.0,61.0,13.0,347.5,2.0,0
14,"Chukwujekwu, Amaka",Jr,MB,5-11,125,,125,32,,262,71,506,0.377,2.0,5.0,13.0,25.0,,21.0,105.0,9.0,340.5,,0
18,"Morrison, Makenzie",Sr,DS,5-7,122,,122,32,,3,2,10,0.1,40.0,23.0,11.0,192.0,13.0,,,,26.0,3.0,0
6,"Baum, Torey",Fr,L,5-8,121,,121,32,,5,1,8,0.5,100.0,23.0,21.0,332.0,33.0,,,,28.0,4.0,0
8,"Naughton, Clare",Jr,OH,6-1,119,,119,32,,290,108,831,0.21899999999999997,5.0,7.0,8.0,145.0,15.0,6.0,36.0,6.0,321.0,,0
20,"Strawberry, Jewel",So,OH,5-11,115,,115,29,,349,160,915,0.207,15.0,25.0,30.0,272.0,24.0,7.0,40.0,2.0,401.0,,0
10,"Kutschke, Carly",Sr,MB,6-3,89,,89,30,,66,22,166,0.265,6.0,,1.0,15.0,1.0,11.0,41.0,11.0,97.5,4.0,0
3,"McCaa, Gabby",Fr,MB,6-3,75,,75,28,,51,24,125,0.21600000000000003,1.0,1.0,3.0,17.0,1.0,6.0,42.0,7.0,79.0,1.0,0
4,"West, Sophie",Sr,MB,6-0,69,,69,27,,87,36,193,0.264,4.0,,1.0,16.0,1.0,1.0,31.0,7.0,103.5,,0
7,"Fuhrmann, Mackenzie",So,OH,6-0,46,,46,22,,41,29,130,0.092,,,,11.0,,,12.0,3.0,47.0,,0
12,"Clavenna, Izzy",Fr,RS,6-2,40,,40,19,,53,30,143,0.161,,3.0,1.0,11.0,,,9.0,,60.5,1.0,0
2,"Ianeselli, Silvia",Fr,OH,6-1,25,,25,19,,11,14,53,-0.057,4.0,,2.0,8.0,7.0,,1.0,1.0,11.5,,0
-,TEAM,-,-,-,-,-,11,8,,0,0,0,,,,,,12.0,,,,,,0
-,Totals,-,-,-,-,-,128,8,,1656,676,4363,0.225,1559.0,170.0,171.0,1766.0,131.0,54.0,403.0,63.0,1954.5,39.0,8
-,Opponent Totals,-,-,-,-,-,128,8,,1611,641,4299,0.226,1496.0,131.0,228.0,1657.0,170.0,53.0,505.0,62.0,1889.0,31.0,8
