0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"UMES @ Brooklyn, NY",L 0 - 3,3,1,,4,0,9,0.444,,1,,4,,,1,1,5.5,,
08/31/2019,"Central Mich. @ Brooklyn, NY",L 0 - 3,3,1,,5,3,18,0.111,,2,,2,,,1,,7.5,,
08/31/2019,@ St. Francis Brooklyn,L 2 - 3,5,1,,21,11,80,0.125,,2,1,16,1,,2,,24.0,,
09/06/2019,"Hampton @ Lewisburg, PA",W 3 - 2,5,1,,13,7,49,0.122,,,,4,1,1,2,1,15.0,,
09/06/2019,@ Bucknell,L 0 - 3,3,1,,4,5,33,-0.030,1,1,,4,3,,,,5.0,,
09/11/2019,Delaware St.,W 3 - 2,5,1,,17,4,63,0.206,1,2,,9,,,1,,19.5,,
09/13/2019,@ Central Conn. St.,L 0 - 3,3,1,,8,5,32,0.094,,,,2,,,,,8.0,,
09/14/2019,"Bucknell @ New Britain, CT",L 1 - 3,4,1,,4,5,37,-0.027,,1,1,8,,,2,,6.0,,
09/14/2019,"Rhode Island @ New Britain, CT",L 0 - 3,3,1,,3,1,23,0.087,,,,2,,,1,,3.5,,
09/18/2019,UMES,L 1 - 3,4,1,,7,2,28,0.179,1,1,,5,2,,1,,8.5,,
09/21/2019,@ Manhattan,W 3 - 1,4,1,,10,5,36,0.139,,,,3,,,2,,11.0,,
09/22/2019,Iona,L 0 - 3,3,1,,6,3,26,0.115,3,,,1,2,,,2,6.0,,
09/24/2019,@ Lafayette,L 0 - 1,,,,,,,,,,,,,,,,,,
09/28/2019,Marist,L 2 - 3,5,1,,15,8,59,0.119,,1,1,11,3,,4,1,18.0,,
09/29/2019,Siena,L 1 - 3,4,1,,19,7,62,0.194,,1,,3,1,,2,,21.0,,
10/05/2019,@ Canisius,L 0 - 3,3,1,,6,2,22,0.182,,,,4,1,,,,6.0,,
10/06/2019,@ Niagara,L 0 - 3,3,1,,11,3,35,0.229,,1,1,12,,,,,12.0,,
10/12/2019,Fairfield,L 0 - 3,3,1,,12,5,38,0.184,,1,,6,,,,,13.0,,
10/13/2019,Quinnipiac,L 0 - 3,3,1,,7,4,28,0.107,,1,,4,,,2,,9.0,,
10/16/2019,Manhattan,L 1 - 3,4,1,,19,1,39,0.462,,,,2,2,,1,,19.5,,
10/19/2019,Rider,L 0 - 3,3,1,,11,3,23,0.348,,,,2,,1,2,1,13.0,,
10/22/2019,St. Francis Brooklyn,L 1 - 3,4,1,,12,7,41,0.122,,,,3,,1,1,,13.5,,
10/26/2019,@ Siena,L 1 - 3,4,1,,5,4,23,0.043,1,,,3,2,1,,,6.0,,
10/27/2019,@ Marist,L 1 - 3,4,1,,10,5,39,0.128,,,,4,,,2,,11.0,,
11/02/2019,Niagara,L 1 - 3,4,1,,11,4,28,0.250,1,,1,2,,1,1,,12.5,,
11/03/2019,Canisius,L 1 - 3,4,1,,16,3,47,0.277,1,,,2,,1,2,,18.0,,
11/06/2019,@ Iona,L 1 - 3,4,1,,8,9,33,-0.030,2,,,6,1,,2,,9.0,,
11/09/2019,@ Quinnipiac,L 0 - 3,3,1,,4,4,23,0.000,,,,4,1,,2,,5.0,,
11/10/2019,@ Fairfield,L 0 - 3,3,1,,4,4,23,,,,,1,1,,,,4.0,,
11/16/2019,@ Rider,L 0 - 3,3,1,,8,1,19,0.368,,,,,1,,3,,9.5,,
