0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Northeastern @ Green Bay, Wis.",L 1 - 3,2,1,,3,0,6,0.500,5,,,,,,2,,4.0,,
08/31/2019,"Fresno St. @ Green Bay, Wis.",L 0 - 3,3,1,,0,0,1,,13,,,1,,1,2,,2.0,,
09/01/2019,@ Green Bay,L 2 - 3,5,1,,1,2,5,-0.200,18,,,,,,3,,2.5,,
09/06/2019,@ Michigan St.,L 0 - 3,3,1,,0,1,5,-0.200,13,,,1,,,,,,1,
09/07/2019,"Miami (OH) @ East Lansing, MI",L 0 - 3,3,1,,1,0,2,0.500,7,,,2,,,1,,1.5,,
09/07/2019,"Cincinnati @ East Lansing, MI",L 0 - 3,3,1,,3,1,5,0.400,9,,,,,,,,3.0,1,
09/13/2019,@ Wright St.,L 2 - 3,5,1,,4,1,11,0.273,21,,,2,,,1,,4.5,1,
09/14/2019,"Toledo @ Fairborn, Ohio",L 0 - 3,3,1,,1,1,3,,11,,,3,,,2,,2.0,,
09/14/2019,"Western Ill. @ Fairborn, OH",W 3 - 0,3,1,,1,1,5,,15,,,,,,1,,1.5,,
09/17/2019,IUPUI,W 3 - 0,3,1,,0,1,4,-0.250,12,,,3,,,,,,,
09/27/2019,@ Drake,L 2 - 3,5,1,,2,1,6,0.167,20,,,2,,,1,,2.5,3,
09/28/2019,@ UNI,L 1 - 3,4,1,,2,1,8,0.125,18,,,1,,,1,,2.5,1,
09/30/2019,Bradley,L 1 - 3,2,1,,1,1,7,0.000,8,,,1,,,,,1.0,,
10/04/2019,Loyola Chicago,L 0 - 3,2,1,,0,0,1,0.000,5,,,1,,,,,,3,
10/05/2019,Valparaiso,L 0 - 3,3,1,,0,0,1,0.000,17,,1,8,,,,,,1,
10/11/2019,Evansville,W 3 - 1,4,1,,1,1,3,0.000,24,,3,8,,,,,1.0,,
10/18/2019,@ Missouri St.,L 2 - 3,5,1,,0,0,3,,21,,2,7,,,,,,1,
10/19/2019,@ Southern Ill.,W 3 - 2,5,1,,0,1,2,-0.500,15,,,3,,,,,,,
10/25/2019,UNI,L 0 - 3,3,1,,0,0,2,0.000,13,,,3,,,,,,,
10/26/2019,Drake,W 3 - 1,4,1,,0,0,3,0.000,31,,2,7,,,,,,,
11/01/2019,@ Valparaiso,L 0 - 3,3,1,,0,0,2,0.000,10,,1,1,,,1,,0.5,2,
11/02/2019,@ Loyola Chicago,L 1 - 3,4,1,,2,0,4,0.500,17,,,,,,1,,2.5,1,
11/04/2019,Illinois St.,L 0 - 3,3,1,,2,1,7,0.143,11,,,1,,,1,,2.5,2,
11/08/2019,@ Evansville,L 0 - 3,3,1,,0,0,3,,14,,,4,,,1,,0.5,,
11/15/2019,Southern Ill.,W 3 - 1,4,1,,1,0,3,0.333,13,,1,10,,,,,1.0,2,
11/16/2019,Missouri St.,W 3 - 1,4,1,,1,1,8,0.000,22,,,,,,2,1,2.0,,
11/22/2019,@ Illinois St.,L 0 - 3,3,1,,1,0,3,0.333,8,,,1,,,1,,1.5,,
11/23/2019,@ Bradley,L 1 - 3,4,1,,0,1,3,-0.333,14,,,1,,,1,,0.5,1,
