0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Rider @ Smithfield, R.I.",W 3 - 1,4,1,9,2,18,0.389,,2,2,6,,,2,1,12.0,,
08/26/2016,"St. John's (NY) @ Smithfield, R.I.",L 0 - 3,3,1,3,1,6,0.333,,1,1,1,,,3,1,5.5,,
08/27/2016,"Hartford @ Smithfield, R.I.",W 3 - 0,3,1,5,0,6,0.833,,2,2,,,1,1,,8.5,,
08/27/2016,@ Bryant,W 3 - 0,3,1,4,1,10,0.300,,,,3,,,2,1,5.0,,
09/02/2016,"Iona @ New Haven, Conn.",W 3 - 1,4,1,8,0,11,0.727,,1,,,,,5,,11.5,,
09/03/2016,"Albany (NY) @ New Haven, Conn.",L 0 - 3,3,1,9,2,14,0.500,,2,,,,1,2,,13.0,,
09/03/2016,@ Yale,L 2 - 3,5,1,9,1,13,0.615,,,1,1,,1,6,,13.0,,
09/09/2016,"New Hampshire @ Philadelphia, Pa.",L 1 - 3,4,1,4,3,20,0.050,,,1,5,,1,2,,6.0,,
09/10/2016,@ Temple,L 0 - 3,3,1,5,3,13,0.154,,,1,,,,6,,8.0,,
09/10/2016,"Cleveland St. @ Philadelphia, Pa.",L 0 - 3,3,1,4,1,9,0.333,,1,3,,,,7,,8.5,,
09/16/2016,Princeton,L 0 - 3,3,1,3,0,7,0.429,,,,1,,,7,,6.5,,
09/16/2016,Seattle U,L 0 - 3,3,1,6,3,12,0.250,,,,1,,,4,,8.0,,
09/17/2016,Seton Hall,L 2 - 3,5,1,7,3,18,0.222,,,2,1,,,8,,11.0,,
09/21/2016,Penn St.,L 0 - 3,3,1,6,1,11,0.455,,,1,1,,1,1,,7.5,,
09/24/2016,@ Illinois,L 0 - 3,3,1,8,3,18,0.278,,,,1,,1,4,,11.0,,
09/30/2016,Michigan,L 0 - 3,3,1,2,1,4,0.250,,1,2,1,,,4,,5.0,,
10/01/2016,Michigan St.,L 0 - 3,3,1,2,1,8,0.125,,,1,2,,,3,,3.5,,
10/05/2016,Wisconsin,L 0 - 3,3,1,4,1,12,0.250,,,1,,,,,,4.0,,
10/08/2016,@ Penn St.,L 0 - 3,3,1,2,2,8,,,,1,,,1,2,1,4.0,,
10/14/2016,@ Indiana,L 1 - 3,3,1,5,1,10,0.400,,,2,2,,,,,5.0,,
10/15/2016,@ Purdue,L 0 - 3,,,,,,,,,,,,,,,,,
10/19/2016,@ Michigan St.,L 0 - 3,,,,,,,,,,,,,,,,,
10/22/2016,Maryland,L 0 - 3,,,,,,,,,,,,,,,,,
10/28/2016,@ Minnesota,L 0 - 3,,,,,,,,,,,,,,,,,
10/30/2016,@ Wisconsin,L 0 - 3,3,1,4,0,12,0.333,,,,1,,,8,1,8.0,,
11/04/2016,Iowa,L 0 - 3,3,1,2,2,9,,1,,2,1,,,3,1,3.5,,
11/05/2016,Nebraska,L 0 - 3,3,1,3,3,13,,,,1,2,,,3,,4.5,,
11/11/2016,@ Ohio St.,L 0 - 3,2,1,1,2,6,-0.167,,,,,,,2,,2.0,,
11/13/2016,@ Maryland,L 0 - 3,3,1,4,0,12,0.333,,,1,,,,2,,5.0,,
11/16/2016,@ Iowa,L 1 - 3,,,,,,,,,,,,,,,,,
11/20/2016,Indiana,L 0 - 3,2,1,2,0,7,0.286,1,,,2,,,2,1,3.0,,
11/25/2016,Illinois,L 0 - 3,3,1,4,2,11,0.182,,,,1,,1,1,,5.5,,
11/26/2016,Northwestern,L 0 - 3,3,1,8,4,17,0.235,,,,2,,2,1,2,10.5,,
