Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Player 1 Kills,Player 1 Errors,Player 1 Total Attacks,Player 1 Hit Pct,Player 1 Assists,Player 1 Aces,Player 1 SErr,Player 1 Digs,Player 1 RErr,Player 1 Block Solos,Player 1 Block Assists,Player 1 BErr,Player 1 PTS,Player 5 Kills,Player 5 Errors,Player 5 Total Attacks,Player 5 Hit Pct,Player 5 Assists,Player 5 Aces,Player 5 SErr,Player 5 Digs,Player 5 RErr,Player 5 Block Solos,Player 5 Block Assists,Player 5 BErr,Player 5 PTS
9202019,@ South Fla.,W 3 - 2,5,49.0,19.1,133.8,0.2369000000000001,44.8,5.2,8.0,54.0,3.6,3.8,14.2,1.4,55.0,0.0,0.0,0.0,0.0,1.3,0.6,0.4,8.6,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9212019,@ South Fla.,W 3 - 1,4,51.1,20.8,139.5,0.2294000000000001,46.8,5.0,8.2,56.4,3.9,3.6,14.2,1.2,61.6,0.0,0.0,0.0,0.0,1.3,0.6,0.4,8.4,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9272019,@ Minnesota,L 0 - 3,3,48.9,21.0,137.9,0.20740000000000014,45.0,4.8,7.9,54.7,3.6,3.4,14.2,1.1,64.2,0.0,0.0,0.0,0.0,1.3,0.7,0.3,7.9,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9292019,@ Wisconsin,L 1 - 3,4,48.1,22.3,143.0,0.18080000000000016,44.4,4.8,8.0,57.3,4.4,3.3,14.8,1.0,63.6,0.0,0.0,0.0,0.0,1.3,0.7,0.3,7.5,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10042019,Illinois,L 0 - 3,3,45.9,21.5,136.0,0.17580000000000015,42.3,4.7,7.9,52.6,4.2,3.4,12.6,1.0,60.3,0.0,0.0,0.0,0.0,1.4,0.7,0.2,7.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10052019,Northwestern,W 3 - 1,4,45.0,22.7,138.8,0.15580000000000013,41.9,4.8,7.8,53.1,4.4,3.3,13.6,1.0,59.9,0.0,0.0,0.0,0.0,0.9,0.7,0.1,6.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10092019,Purdue,L 2 - 3,5,47.2,23.9,147.8,0.15010000000000015,44.0,4.7,7.0,57.7,4.5,3.9,15.1,0.9,63.35,0.0,0.0,0.0,0.0,0.4,0.7,0.0,5.5,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10122019,@ Illinois,L 0 - 3,3,43.5,23.3,140.1,0.12960000000000013,40.7,4.5,6.5,53.7,5.1,3.6,13.9,1.0,58.55,0.0,0.0,0.0,0.0,0.2,0.5,0.0,4.2,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10162019,@ Maryland,L 2 - 3,5,44.3,23.4,142.7,0.13220000000000015,41.6,4.4,6.3,54.9,5.2,2.9,12.9,1.0,58.05,0.0,0.0,0.0,0.0,0.1,0.5,0.0,2.5,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10202019,@ Iowa,L 1 - 3,4,43.0,24.9,145.3,0.11140000000000014,40.2,4.3,6.3,55.1,5.4,2.5,11.9,0.9,55.75,0.0,0.0,0.0,0.0,0.1,0.3,0.0,2.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10252019,Nebraska,L 1 - 3,4,41.2,24.7,142.5,0.10300000000000016,38.5,3.8,5.7,53.7,5.3,2.4,10.7,1.2,52.75,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.7,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10262019,Iowa,L 2 - 3,5,41.6,24.2,143.3,0.10780000000000016,38.9,3.5,5.8,53.3,6.0,2.6,12.1,1.3,53.75,0.0,0.0,0.1,0.0,0.1,0.2,0.0,2.1,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10302019,@ Purdue,L 0 - 3,3,42.5,23.4,144.1,0.12470000000000014,39.9,3.6,5.9,53.5,6.4,2.7,12.1,1.4,54.85,0.0,0.0,0.2,0.0,0.5,0.2,0.0,3.3,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11032019,Wisconsin,L 0 - 3,3,41.2,23.5,139.3,0.11800000000000015,38.7,3.6,6.1,51.3,5.8,2.7,10.7,1.4,52.85,0.0,0.0,0.2,0.0,0.5,0.2,0.0,4.8,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11082019,@ Penn St.,L 0 - 3,3,41.3,23.1,139.1,0.12300000000000015,39.0,3.7,6.0,52.3,6.1,2.4,11.9,1.4,53.35,0.0,0.0,0.2,0.0,0.4,0.2,0.0,4.5,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11092019,@ Rutgers,W 3 - 0,3,40.7,21.9,132.6,0.14170000000000016,38.5,3.8,5.3,50.3,6.2,2.8,10.1,1.5,52.35,0.0,0.0,0.2,0.0,0.4,0.3,0.0,5.2,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11152019,Maryland,L 2 - 3,5,41.4,21.8,131.8,0.14690000000000014,39.1,3.6,5.7,50.3,6.5,2.5,8.8,1.8,51.9,0.0,0.0,0.2,0.0,0.4,0.4,0.0,6.5,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11162019,Ohio St.,L 1 - 3,4,44.9,22.3,138.0,0.16860000000000014,42.2,3.9,6.0,54.4,6.2,2.6,9.2,1.8,56.0,0.0,0.0,0.2,0.0,0.5,0.4,0.0,7.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11202019,Penn St.,L 0 - 3,3,42.2,21.1,129.0,0.16310000000000016,39.5,3.6,6.1,50.3,6.0,2.6,9.6,1.4,53.2,0.0,0.0,0.2,0.0,0.5,0.4,0.1,8.2,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
11242019,Michigan St.,W 3 - 0,3,42.6,19.5,121.9,0.18910000000000016,40.1,3.4,6.4,48.1,5.7,2.7,8.6,1.5,53.0,0.0,0.0,0.2,0.0,0.7,0.5,0.2,9.8,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.0,0.0,0.0
11292019,@ Michigan,L 1 - 3,4,43.8,19.0,122.2,0.20170000000000016,41.1,4.0,6.8,47.4,5.6,2.6,8.4,1.5,54.6,0.0,0.0,0.2,0.0,0.8,0.5,0.2,10.8,0.4,0.0,0.0,0.0,0.5,0.0,0.1,0.1,-0.1,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0
11302019,@ Michigan St.,L 1 - 3,4,42.4,19.9,119.5,0.18890000000000012,39.6,4.0,7.2,45.1,5.2,2.9,6.8,1.4,52.7,0.0,0.0,0.1,0.0,0.9,0.4,0.3,11.6,0.4,0.0,0.0,0.0,0.4,0.0,0.1,0.1,-0.1,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0
8242018,"LIU @ Las Vegas, Nev.",W 3 - 1,4,44.4,21.5,123.9,0.18620000000000014,41.1,4.3,7.7,48.1,4.6,3.1,8.0,1.8,55.8,6.2,4.8,19.8,0.0055000000000000274,0.1,0.0,0.2,1.8,0.4,0.2,0.4,0.1,6.6,8.4,2.9,21.8,0.1032,0.0,0.3,0.3,3.1,1.1,0.5,0.5,0.2,9.45
8242018,@ UNLV,W 3 - 1,4,46.7,22.0,128.4,0.1958000000000001,43.4,4.2,7.6,49.9,4.4,3.7,9.0,2.2,59.1,7.2,5.2,22.4,0.015300000000000029,0.1,0.0,0.4,2.7,0.6,0.1,0.4,0.2,7.5,8.4,2.6,21.4,0.1148,0.0,0.3,0.2,3.3,0.9,0.6,0.5,0.3,9.55
8252018,"Southern Utah @ Las Vegas, Nev.",W 3 - 0,3,48.0,21.0,126.4,0.2262000000000001,44.4,4.5,7.2,49.6,4.3,4.2,8.6,2.5,61.0,8.5,5.3,24.5,0.07240000000000002,0.2,0.0,0.4,3.0,0.8,0.2,0.7,0.2,9.05,7.8,2.0,19.4,0.13390000000000002,0.1,0.5,0.2,2.9,0.7,0.8,0.2,0.3,9.2
8312018,"Texas A&M @ University Park, Pa.",L 0 - 3,3,47.3,21.6,129.3,0.20680000000000012,43.7,4.0,7.7,50.0,4.1,3.9,8.4,2.3,59.4,9.7,5.4,26.8,0.12020000000000006,0.2,0.0,0.5,4.3,0.9,0.2,0.9,0.3,10.35,7.0,2.0,19.5,0.10810000000000003,0.1,0.5,0.4,2.6,0.5,0.6,0.2,0.3,8.2
9012018,"Temple @ University Park, Pa.",W 3 - 2,5,47.7,22.2,131.9,0.20290000000000016,44.3,4.2,7.0,50.7,4.0,4.1,10.0,2.7,61.0,11.3,6.3,31.9,0.13390000000000005,0.2,0.1,0.7,5.6,1.2,0.3,1.0,0.4,12.2,5.4,2.2,16.3,0.09810000000000002,0.1,0.5,0.2,2.8,0.4,0.4,0.4,0.3,6.5
9072018,"North Dakota St. @ Muncie, IN",W 3 - 1,4,47.1,21.4,133.0,0.20280000000000015,43.9,4.5,6.8,51.9,3.6,4.3,11.4,2.7,61.6,10.7,5.2,31.3,0.14740000000000006,0.2,0.2,0.8,6.5,1.3,0.3,1.1,0.4,11.75,6.5,2.8,20.8,0.10920000000000003,0.3,0.5,0.2,3.7,0.4,0.6,0.6,0.3,7.9
9072018,"UNI @ Muncie, Ind.",L 1 - 3,4,49.7,21.2,140.5,0.2166000000000002,46.0,4.8,6.7,55.9,3.9,4.6,11.2,2.8,64.7,11.0,4.7,32.7,0.17370000000000002,0.2,0.2,0.8,8.2,1.6,0.2,1.0,0.4,11.9,8.0,3.3,26.6,0.1264,0.3,0.5,0.2,3.9,0.5,0.7,0.7,0.3,9.55
9082018,@ Ball St.,W 3 - 2,5,52.6,22.3,149.2,0.21010000000000026,48.8,5.2,6.7,60.2,3.8,4.6,12.4,2.9,68.6,10.9,5.1,34.1,0.14870000000000005,0.3,0.4,0.9,10.7,1.6,0.2,1.1,0.5,12.05,9.7,4.0,31.8,0.1456,0.3,0.5,0.2,4.9,0.6,0.8,0.8,0.3,11.4
9142018,@ Cincinnati,W 3 - 2,5,54.5,23.0,152.7,0.21250000000000024,50.3,5.0,6.8,62.5,4.0,4.4,13.8,2.9,70.8,13.1,5.4,37.6,0.2298,0.3,0.4,1.3,12.3,1.7,0.3,1.3,0.5,14.45,11.5,4.8,35.9,0.17,0.3,0.5,0.2,5.3,0.9,0.8,0.9,0.3,13.25
9142018,@ Xavier,W 3 - 0,3,54.3,21.3,150.3,0.22920000000000024,50.0,4.7,5.9,63.4,3.5,4.2,14.6,2.8,70.5,13.7,5.0,37.0,0.2731,0.3,0.6,1.3,12.9,1.5,0.5,1.4,0.5,15.5,12.5,5.1,38.3,0.1992,0.3,0.5,0.3,5.9,1.1,0.9,1.0,0.3,14.4
9152018,"Eastern Ky. @ Cincinnati, Ohio",W 3 - 0,3,53.2,19.9,145.6,0.23970000000000025,49.4,5.0,5.2,62.1,3.2,3.9,14.4,2.4,69.3,12.7,5.1,35.1,0.2512,0.3,0.7,1.3,12.2,1.4,0.5,1.3,0.4,14.55,12.2,4.5,37.2,0.22480000000000006,0.4,0.4,0.3,5.6,0.9,0.9,1.0,0.3,14.0
9212018,Northwestern,W 3 - 1,4,54.6,19.3,143.9,0.25640000000000024,50.3,5.1,5.8,60.6,3.0,3.3,15.0,2.1,70.5,12.8,4.8,34.0,0.2654,0.3,0.8,1.4,12.0,1.2,0.5,1.4,0.3,14.8,12.6,4.7,37.2,0.2322,0.4,0.4,0.4,5.3,0.8,0.9,1.2,0.2,14.5
9232018,Illinois,L 2 - 3,5,54.9,20.9,150.2,0.22910000000000025,50.4,5.5,6.9,61.3,3.3,3.1,15.6,1.9,71.3,11.5,4.7,31.9,0.2083,0.2,0.8,1.4,11.7,1.0,0.4,1.1,0.3,13.25,13.0,5.1,39.0,0.214,0.3,0.1,0.4,5.5,0.8,0.7,1.5,0.2,14.55
9262018,@ Ohio St.,W 3 - 1,4,56.0,20.7,151.7,0.23690000000000025,51.2,6.0,6.9,62.4,3.7,3.1,15.4,1.9,72.8,11.3,5.1,31.8,0.1832,0.2,0.8,1.7,10.9,1.0,0.5,1.0,0.2,13.1,13.5,4.9,39.8,0.2315,0.3,0.0,0.2,6.1,1.0,0.7,1.5,0.2,14.95
9292018,Minnesota,L 0 - 3,3,52.7,19.1,142.7,0.23690000000000025,48.2,5.5,6.8,57.7,3.6,2.7,13.6,1.4,67.7,10.5,4.4,28.5,0.20279999999999995,0.2,0.7,1.5,10.0,0.9,0.6,0.9,0.1,12.25,12.0,4.8,37.3,0.20939999999999995,0.4,0.0,0.2,5.4,0.9,0.7,1.4,0.1,13.4
10052018,@ Michigan St.,L 2 - 3,5,53.3,19.2,143.1,0.2396000000000002,49.2,5.2,7.1,57.3,3.8,3.3,13.0,1.3,68.3,9.5,3.9,24.8,0.1893,0.2,0.6,1.4,9.0,0.7,0.6,0.7,0.1,11.05,12.3,4.5,35.9,0.2337999999999999,0.3,0.0,0.2,4.7,1.0,0.8,1.3,0.1,13.75
10062018,@ Michigan,L 2 - 3,5,54.2,19.8,143.9,0.24040000000000025,50.6,4.8,7.1,58.4,3.5,3.3,13.2,1.2,68.9,8.7,3.5,20.9,0.17899999999999994,0.2,0.6,1.3,7.1,0.4,0.6,0.7,0.1,10.25,13.0,5.0,36.1,0.2365999999999999,0.3,0.1,0.3,5.5,1.0,0.8,1.4,0.1,14.6
10102018,@ Nebraska,L 0 - 3,3,49.6,19.5,135.7,0.22160000000000016,46.4,4.2,7.1,53.9,4.0,3.3,12.8,1.1,63.5,7.8,2.8,17.2,0.17359999999999995,0.1,0.4,1.2,4.5,0.4,0.6,0.6,0.0,9.1,11.6,5.0,32.8,0.19629999999999995,0.3,0.1,0.6,4.9,1.3,0.7,1.3,0.1,13.05
10132018,Rutgers,W 3 - 0,3,46.2,18.9,129.3,0.21010000000000015,43.4,3.9,6.8,51.6,3.6,3.8,12.2,0.8,60.0,5.6,2.0,12.7,0.14249999999999996,0.1,0.4,0.8,2.9,0.3,0.5,0.4,0.0,6.7,10.2,4.8,31.5,0.16479999999999995,0.3,0.1,0.6,5.2,1.1,1.0,1.3,0.1,11.95
10192018,Ohio St.,W 3 - 0,3,46.3,18.8,129.4,0.21170000000000014,43.5,4.1,6.8,51.0,3.6,3.6,11.8,1.0,59.9,4.2,1.8,10.3,0.09249999999999996,0.0,0.2,0.8,2.2,0.3,0.3,0.3,0.0,4.85,9.7,4.6,31.2,0.15459999999999993,0.3,0.1,0.5,4.7,0.9,0.9,1.3,0.1,11.35
10212018,Maryland,L 0 - 3,3,45.8,19.0,132.2,0.2003000000000002,42.8,3.6,6.9,51.3,3.8,3.7,10.8,0.9,58.5,3.4,1.2,7.9,0.08419999999999997,0.0,0.1,0.7,1.9,0.3,0.3,0.3,0.0,3.95,9.5,5.0,32.1,0.11989999999999995,0.2,0.1,0.5,4.3,0.9,0.9,1.1,0.0,11.05
10262018,@ Penn St.,L 0 - 3,3,42.7,19.1,129.2,0.1798000000000002,40.2,3.4,6.1,50.7,3.9,3.9,9.6,0.8,54.8,1.8,0.7,4.0,0.05599999999999996,0.0,0.0,0.4,0.9,0.3,0.3,0.1,0.0,2.15,9.3,5.1,31.9,0.10969999999999996,0.2,0.1,0.4,4.2,0.9,0.9,1.0,0.0,10.8
10272018,@ Rutgers,W 3 - 1,4,43.0,18.8,127.7,0.1862000000000002,40.6,3.3,5.2,51.8,3.8,4.1,10.3,0.7,55.55,1.8,0.7,4.0,0.05599999999999996,0.0,0.0,0.4,0.9,0.3,0.3,0.1,0.0,2.15,9.3,5.4,31.3,0.10289999999999996,0.2,0.1,0.4,4.3,0.9,1.1,1.1,0.0,11.05
10312018,Michigan,W 3 - 1,4,43.8,19.3,129.7,0.18500000000000025,41.7,3.0,5.1,54.3,3.4,4.2,11.7,0.9,56.85,0.8,0.2,1.8,0.03329999999999996,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,1.0,9.9,5.7,31.3,0.11039999999999994,0.2,0.1,0.5,4.3,0.7,1.1,1.3,0.0,11.75
11032018,@ Purdue,L 2 - 3,5,46.1,20.5,135.9,0.18460000000000024,43.5,3.5,5.0,57.2,3.6,4.4,12.1,0.8,60.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.2,33.9,0.11789999999999995,0.1,0.2,0.5,4.4,1.0,1.1,1.2,0.0,12.9
11092018,@ Minnesota,L 0 - 3,3,44.6,20.8,131.6,0.17720000000000025,42.1,3.1,4.7,54.7,3.6,3.6,10.7,0.9,56.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,6.7,34.1,0.08239999999999995,0.0,0.2,0.7,4.3,1.0,0.8,1.1,0.0,11.95
11102018,@ Wisconsin,L 0 - 3,3,42.0,19.8,124.6,0.17510000000000026,39.4,3.1,4.9,50.8,3.7,3.6,10.1,1.0,53.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,6.1,31.0,0.08309999999999995,0.0,0.1,0.7,3.4,1.1,0.9,1.1,0.0,10.75
11162018,Iowa,W 3 - 2,5,45.6,20.1,131.6,0.19010000000000024,42.9,3.5,4.9,53.9,3.5,3.7,11.3,1.1,58.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,5.5,33.4,0.15539999999999995,0.0,0.3,0.4,3.7,1.0,1.1,1.3,0.0,13.25
11172018,Nebraska,L 0 - 3,3,45.6,19.4,130.9,0.19820000000000024,43.0,3.3,5.2,53.7,3.7,3.2,10.5,1.3,57.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,5.1,32.4,0.1903,0.0,0.3,0.6,3.4,1.1,0.9,1.3,0.0,13.35
11212018,Purdue,L 2 - 3,5,48.1,20.2,135.7,0.2002000000000003,45.4,3.3,5.7,56.3,4.2,3.4,11.2,1.3,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,5.6,35.2,0.1937,0.0,0.3,0.7,3.9,1.3,0.9,1.5,0.0,14.65
11232018,@ Northwestern,L 1 - 3,4,50.2,21.0,137.8,0.2070000000000003,47.2,3.1,6.3,55.8,4.5,3.5,12.2,1.3,62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.3,36.4,0.18100000000000002,0.0,0.3,0.9,4.7,1.5,1.0,1.6,0.0,15.1
8252017,Ball St.,W 3 - 0,3,51.3,20.3,137.1,0.2259000000000003,48.0,3.9,6.6,55.5,4.6,3.3,11.8,1.3,64.4,1.3,0.5,3.6,0.02219999999999997,0.0,0.3,0.4,1.2,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,0.0,0.0,0.0
8262017,Indiana St.,W 3 - 0,3,51.3,20.2,134.8,0.2314000000000003,47.7,3.5,6.8,55.2,4.3,3.0,9.9,1.2,62.75,1.9,1.0,5.0,0.02929999999999996,0.0,0.4,0.4,2.1,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0
8262017,DePaul,W 3 - 1,4,51.7,21.1,133.0,0.2308000000000003,47.9,4.1,6.9,52.6,4.6,3.1,9.5,0.9,63.65,3.2,1.9,8.8,0.03979999999999996,0.0,0.5,0.4,3.3,0.0,0.2,0.1,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.2,0.0,0.0,0.0,0.0
9012017,@ George Washington,W 3 - 0,3,50.6,19.8,126.1,0.2442000000000003,46.8,3.9,7.7,51.1,4.3,2.6,9.3,0.8,61.75,4.6,2.2,11.7,0.07769999999999996,0.0,0.6,0.8,4.1,0.1,0.2,0.1,0.0,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.0,0.0,0.0,0.0
9022017,"Hofstra @ Washington, DC",W 3 - 1,4,52.1,20.1,129.1,0.2494000000000003,48.1,4.3,8.0,52.8,4.4,2.5,11.1,1.2,64.45,5.4,2.6,14.6,0.09149999999999996,0.0,0.7,0.8,4.5,0.2,0.2,0.3,0.1,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.2,0.0,0.0,0.0,0.0
9022017,"LIU @ Washington, DC",W 3 - 1,4,54.3,20.1,130.5,0.2647000000000003,50.4,5.0,7.6,55.0,5.2,2.3,11.9,1.4,67.55,6.4,3.0,17.3,0.11369999999999998,0.0,0.8,0.9,5.4,0.4,0.2,0.4,0.2,7.6,0.0,0.0,0.0,0.0,0.0,0.1,0.3,1.1,0.2,0.0,0.0,0.0,0.1
