Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Player 1 Kills,Player 1 Errors,Player 1 Total Attacks,Player 1 Hit Pct,Player 1 Assists,Player 1 Aces,Player 1 SErr,Player 1 Digs,Player 1 RErr,Player 1 Block Solos,Player 1 Block Assists,Player 1 BErr,Player 1 PTS
9192019,@ Texas St.,L 1 - 3,4,49.1,18.1,134.3,0.2391,45.4,7.0,10.8,56.3,3.9,1.7,7.4,0.8,54.1,0.3,0.1,0.8,0.225,18.8,0.9,0.8,6.2,0.1,0.0,0.0,0.0,1.2
9202019,"Sam Houston St. @ San Marcos, TX",L 2 - 3,5,52.1,18.8,141.3,0.2469,48.5,6.9,11.8,60.3,3.6,1.8,7.8,0.8,57.3,0.3,0.1,0.8,0.225,19.3,0.9,0.7,6.5,0.1,0.0,0.0,0.0,1.2
9212019,"George Washington @ San Marcos, TX",W 3 - 0,3,50.4,18.7,133.7,0.2526,46.9,7.3,12.1,56.3,4.0,1.7,7.6,0.8,63.2,0.2,0.1,0.6,0.175,18.4,1.1,0.7,6.0,0.1,0.0,0.0,0.0,1.3
9272019,Charlotte,W 3 - 0,3,50.2,19.2,134.0,0.2471,46.4,7.9,12.0,56.3,3.9,1.6,7.4,0.7,63.4,0.2,0.1,0.6,0.175,17.4,1.2,0.9,5.6,0.1,0.0,0.0,0.0,1.4
9292019,UTEP,W 3 - 1,4,50.8,19.9,135.1,0.2436,47.4,8.0,12.2,56.9,4.4,1.8,7.8,0.8,64.5,0.1,0.1,0.5,0.075,17.8,1.3,1.0,6.4,0.1,0.0,0.0,0.0,1.4
10042019,@ Rice,L 0 - 3,3,48.7,19.3,132.7,0.2341,45.6,8.0,11.7,56.5,4.0,1.8,6.6,0.8,61.8,0.1,0.1,0.5,0.075,16.4,1.2,1.0,6.8,0.1,0.0,0.0,0.0,1.3
10062019,@ UTEP,W 3 - 1,4,48.4,18.4,129.4,0.24489999999999995,45.4,8.0,11.5,55.5,5.0,1.6,8.2,1.0,62.1,0.1,0.1,0.5,0.075,16.3,1.2,1.0,6.5,0.1,0.0,0.0,0.0,1.3
10112019,Louisiana Tech,W 3 - 1,4,48.7,17.7,128.1,0.2542999999999999,46.1,8.1,11.3,55.5,4.6,1.5,7.8,1.0,62.2,0.1,0.0,0.1,0.1,14.6,1.1,0.9,5.9,0.0,0.0,0.0,0.0,1.2
10132019,UAB,W 3 - 0,3,47.9,16.0,122.7,0.27279999999999993,45.8,8.1,10.2,54.0,4.8,1.2,7.4,1.0,60.9,0.0,0.0,0.0,0.0,12.7,1.0,0.8,5.4,0.0,0.0,0.0,0.0,1.0
10182019,@ Southern Miss.,W 3 - 2,5,49.9,17.6,132.4,0.2506999999999999,47.7,7.2,10.9,58.2,5.5,1.5,7.2,1.0,62.2,0.0,0.0,0.0,0.0,11.9,0.7,0.8,4.8,0.0,0.0,0.0,0.0,0.7
10202019,@ Western Ky.,L 0 - 3,3,47.6,17.5,127.1,0.23889999999999995,45.6,7.1,10.1,56.0,5.5,1.4,6.8,1.1,59.5,0.0,0.0,0.0,0.0,10.4,0.7,0.7,4.5,0.0,0.0,0.0,0.0,0.7
10272019,Marshall,L 0 - 3,3,45.4,17.2,121.9,0.23239999999999994,43.6,7.3,9.2,51.9,5.8,1.3,6.2,1.1,57.1,0.0,0.0,0.0,0.0,8.5,0.7,0.7,3.9,0.0,0.0,0.0,0.0,0.7
11012019,@ Fla. Atlantic,L 0 - 3,3,44.3,17.4,121.4,0.2201,42.3,6.5,9.2,50.9,5.9,1.3,6.0,1.2,55.1,0.0,0.0,0.0,0.0,7.2,0.5,0.6,3.7,0.0,0.0,0.0,0.0,0.5
11032019,@ FIU,W 3 - 1,4,46.6,17.4,124.4,0.23049999999999995,44.8,6.1,8.9,52.0,6.0,1.3,7.0,1.5,57.5,0.0,0.0,0.0,0.0,7.7,0.6,0.3,3.7,0.0,0.0,0.0,0.0,0.6
11102019,Middle Tenn.,W 3 - 0,3,46.2,16.6,122.0,0.2411999999999999,44.1,5.5,8.1,49.8,5.5,1.3,6.6,1.4,56.3,0.0,0.0,0.0,0.0,7.5,0.2,0.2,2.8,0.0,0.0,0.0,0.0,0.2
11142019,Rice,L 0 - 3,3,46.5,17.1,121.8,0.2394999999999999,44.3,5.2,8.0,49.3,5.3,1.2,6.6,1.3,56.2,0.0,0.0,0.0,0.0,7.9,0.2,0.1,2.4,0.0,0.0,0.0,0.0,0.2
11162019,@ North Texas,L 2 - 3,5,47.3,17.9,124.8,0.23319999999999996,45.2,5.3,7.7,50.4,5.6,1.2,5.4,1.2,56.5,0.0,0.0,0.0,0.0,7.1,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.2
11222019,"North Texas @ Houston, Texas",W 3 - 1,4,47.3,19.0,130.6,0.21819999999999995,45.4,5.4,7.8,53.3,5.6,1.6,6.0,1.3,57.3,0.1,0.0,0.2,0.05,7.6,0.3,0.0,2.4,0.0,0.0,0.0,0.0,0.4
11232019,"Rice @ Houston, Texas",L 1 - 3,4,47.3,19.8,135.4,0.20109999999999992,45.5,5.6,8.2,53.4,5.7,1.6,6.2,1.6,57.6,0.1,0.1,0.4,0.0,8.8,0.4,0.1,3.4,0.0,0.0,0.0,0.0,0.5
12052019,@ UT Arlington,L 2 - 3,5,48.0,20.4,136.6,0.20019999999999996,46.1,5.1,8.1,53.5,5.3,1.4,7.4,1.5,58.2,0.1,0.1,0.4,0.0,10.1,0.4,0.1,3.9,0.0,0.0,0.0,0.0,0.5
8242018,"San Francisco @ West Point, N.Y.",W 3 - 1,4,51.0,20.7,141.2,0.21649999999999991,49.1,5.5,8.9,55.2,5.1,1.3,8.8,1.7,62.2,9.6,3.9,32.5,0.1789,0.5,0.4,1.1,9.3,0.8,0.0,1.1,0.6,10.55
8252018,@ Army West Point,W 3 - 2,5,53.6,20.5,145.1,0.2297999999999999,51.2,5.8,9.7,58.1,5.1,1.3,9.6,1.6,65.5,9.1,3.8,30.3,0.1607,0.5,0.4,1.1,8.6,0.6,0.0,1.0,0.5,10.0
8252018,"Quinnipiac @ West Point, N.Y.",W 3 - 0,3,54.5,20.0,145.1,0.24509999999999996,52.2,6.2,9.5,59.8,4.8,1.4,11.0,1.5,67.6,8.4,3.3,28.0,0.15200000000000002,0.5,0.4,1.0,7.9,0.6,0.0,0.9,0.5,9.25
8302018,@ Texas St.,L 1 - 3,4,53.0,20.3,144.1,0.23559999999999995,50.8,5.7,9.7,57.9,4.8,1.4,10.6,1.3,65.4,8.1,3.1,27.6,0.1516,0.4,0.4,1.0,7.3,0.5,0.0,1.0,0.4,9.0
8312018,"UIW @ San Marcos, Texas",W 3 - 0,3,52.8,20.3,146.0,0.2277,50.8,5.8,9.8,60.3,4.8,1.4,11.0,1.4,65.5,7.2,2.9,25.8,0.11270000000000002,0.3,0.4,1.0,6.7,0.5,0.0,1.0,0.4,8.1
8312018,"Abilene Christian @ San Marcos, Texas",W 3 - 1,4,55.6,20.6,149.8,0.2428,53.5,6.6,9.8,63.2,5.1,1.6,11.6,1.4,69.6,6.5,2.6,23.5,0.08840000000000002,0.3,0.4,0.9,6.9,0.5,0.0,1.0,0.4,7.4
9072018,@ Houston,W 3 - 0,3,54.0,20.4,145.7,0.23909999999999995,51.9,5.9,9.5,62.5,4.4,1.5,12.4,1.3,67.6,5.2,2.1,19.8,0.06680000000000001,0.2,0.2,0.8,5.6,0.2,0.0,0.9,0.4,5.85
9072018,"Houston Baptist @ Houston, Texas",W 3 - 2,5,54.1,21.0,143.1,0.2387,51.8,6.1,9.2,59.1,4.5,1.4,12.2,1.4,67.7,4.7,2.1,17.7,0.059600000000000014,0.1,0.3,0.6,3.4,0.2,0.0,0.9,0.5,5.45
9082018,"Cornell @ Houston, Texas",L 1 - 3,4,54.0,21.5,142.1,0.2357,51.4,6.1,9.1,59.1,4.4,1.6,12.2,1.1,67.8,3.8,1.9,13.5,0.042900000000000015,0.0,0.2,0.4,2.5,0.1,0.0,0.8,0.5,4.4
9112018,Texas St.,L 0 - 3,3,52.1,21.0,135.4,0.23589999999999994,49.7,6.4,8.3,55.0,4.4,1.4,10.8,1.4,65.3,4.5,2.1,14.3,0.058300000000000025,0.1,0.4,0.5,2.9,0.3,0.0,0.8,0.5,5.3
9142018,Baylor,L 2 - 3,5,52.6,21.2,138.8,0.2329,49.9,6.4,7.7,55.8,4.2,1.4,10.6,1.0,65.7,5.3,1.9,15.0,0.07490000000000004,0.2,0.4,0.4,3.3,0.3,0.0,0.9,0.1,6.15
9162018,Virginia Tech,W 3 - 1,4,52.0,20.2,135.7,0.2417,49.4,6.1,7.5,53.9,3.9,1.3,10.4,1.2,64.6,7.1,2.2,19.0,0.11240000000000004,0.2,0.4,0.6,4.6,0.4,0.0,1.1,0.1,8.05
9212018,Southern Miss.,W 3 - 1,4,53.3,21.5,140.7,0.2286,50.6,5.9,7.6,55.5,4.0,1.8,8.8,1.2,65.4,8.4,2.5,22.4,0.14180000000000004,0.2,0.5,0.7,5.4,0.4,0.0,1.1,0.1,9.45
9232018,North Texas,W 3 - 0,3,53.1,20.8,139.1,0.2342,50.2,6.1,7.3,56.6,4.0,1.7,8.2,1.2,65.0,8.2,2.7,22.5,0.13070000000000004,0.2,0.6,0.6,5.3,0.4,0.0,1.0,0.1,9.3
9282018,@ Rice,L 1 - 3,4,53.3,22.5,144.8,0.21579999999999994,50.3,6.3,7.5,58.8,4.0,1.5,8.4,1.3,65.3,9.2,3.4,27.6,0.13660000000000005,0.2,1.0,0.6,6.1,0.4,0.0,1.2,0.1,10.8
9302018,@ UTEP,W 3 - 2,5,54.7,23.2,150.9,0.21179999999999996,51.4,5.8,8.1,61.9,4.0,1.4,9.2,1.5,66.5,10.3,4.2,31.4,0.15530000000000005,0.2,1.0,0.7,6.1,0.4,0.0,1.3,0.1,11.95
10072018,@ UAB,W 3 - 1,4,56.3,23.6,154.7,0.2146,52.7,6.5,8.1,63.7,3.7,1.9,8.2,1.6,68.8,11.4,4.9,35.7,0.16460000000000002,0.2,1.0,0.8,7.2,0.4,0.1,1.4,0.1,13.2
10122018,FIU,W 3 - 2,5,56.7,22.3,155.7,0.22319999999999995,53.2,6.0,8.1,66.5,3.5,1.5,9.6,1.9,69.0,12.2,4.7,37.4,0.1848,0.3,1.0,1.0,8.2,0.4,0.1,1.3,0.1,13.95
10142018,Fla. Atlantic,W 3 - 1,4,58.8,22.2,159.0,0.23289999999999994,55.1,5.3,9.1,67.0,3.0,1.5,9.8,2.1,70.5,13.7,5.1,41.2,0.21370000000000008,0.3,1.1,1.2,8.9,0.4,0.1,1.3,0.1,15.55
10192018,@ Charlotte,W 3 - 2,5,61.4,23.9,169.1,0.22719999999999996,57.4,5.3,9.1,73.5,3.3,1.8,10.8,2.2,73.9,14.3,5.5,44.7,0.20230000000000006,0.2,0.9,1.2,8.9,0.3,0.1,1.4,0.1,16.0
10212018,@ Marshall,W 3 - 1,4,60.9,23.2,166.7,0.2318999999999999,57.0,5.1,9.8,74.3,3.5,2.1,10.4,2.2,73.3,12.9,5.5,42.6,0.18080000000000004,0.1,0.8,1.0,8.3,0.3,0.1,1.1,0.1,14.35
10262018,Rice,L 0 - 3,3,58.3,24.4,167.0,0.2045999999999999,54.7,5.1,9.5,75.1,3.8,2.4,9.4,2.3,70.5,11.7,5.6,41.6,0.15000000000000005,0.1,0.8,0.8,7.4,0.2,0.1,0.9,0.2,13.05
10282018,Western Ky.,L 1 - 3,4,57.8,24.2,167.1,0.2023999999999999,54.6,5.0,9.5,73.6,4.2,1.9,11.2,2.7,70.3,10.9,5.7,40.7,0.12460000000000004,0.1,0.7,0.7,7.0,0.2,0.1,1.0,0.4,12.2
11022018,@ Louisiana Tech,W 3 - 1,4,58.2,24.7,166.9,0.2019999999999999,55.1,5.9,10.1,73.2,4.6,2.2,11.8,2.8,72.2,10.7,5.6,40.4,0.12270000000000005,0.1,0.6,0.7,6.4,0.2,0.1,1.1,0.4,11.95
11042018,@ Middle Tenn.,W 3 - 0,3,58.2,23.0,160.3,0.2247999999999999,54.8,5.7,10.2,69.4,4.5,2.4,11.8,2.6,72.2,10.7,5.2,37.8,0.14480000000000007,0.1,0.2,0.7,5.6,0.2,0.1,1.0,0.4,11.5
11102018,UTEP,W 3 - 0,3,55.4,21.6,152.6,0.22639999999999985,52.2,5.8,10.2,65.5,4.2,2.6,11.2,2.4,69.4,10.0,4.4,35.4,0.15470000000000006,0.1,0.2,0.6,5.5,0.2,0.1,0.9,0.4,10.75
11162018,"FIU @ Huntington, W. Va.",L 0 - 3,3,53.0,21.3,148.3,0.21569999999999984,50.1,5.2,10.0,63.0,4.1,2.1,11.0,2.3,65.8,10.1,3.9,33.6,0.18540000000000006,0.1,0.2,0.5,4.4,0.2,0.0,0.9,0.4,10.75
8252017,"Coastal Carolina @ Fort Worth, Texas",L 2 - 3,5,52.2,21.3,145.8,0.21449999999999986,49.1,5.7,10.4,60.5,4.5,2.1,9.6,2.2,64.8,8.1,2.5,18.7,0.2849000000000001,0.0,0.0,0.0,0.6,0.0,0.8,3.4,0.4,10.6
8252017,@ TCU,L 0 - 3,3,49.5,21.2,138.5,0.20749999999999985,46.5,5.6,9.5,58.8,5.2,1.9,10.0,2.1,62.0,8.7,2.6,19.2,0.3003000000000001,0.0,0.0,0.0,0.6,0.0,0.8,2.7,0.4,10.85
9012017,@ Tennessee,L 1 - 3,4,47.7,20.0,133.7,0.20839999999999986,44.8,5.7,9.5,55.8,4.7,1.6,10.0,2.1,60.0,7.3,2.6,17.2,0.2669000000000001,0.0,0.0,0.0,0.5,0.0,0.8,2.9,0.3,9.55
9022017,@ Minnesota,L 0 - 3,3,45.1,20.1,129.2,0.19419999999999984,42.5,5.7,8.6,51.7,5.0,1.4,9.2,2.2,56.8,6.4,2.2,14.8,0.2276000000000001,0.0,0.0,0.0,0.4,0.0,0.7,2.5,0.3,8.35
9022017,West Virginia @ Minneapolis,L 1 - 3,4,46.1,19.0,127.3,0.21239999999999984,43.5,5.6,8.9,49.9,5.0,1.2,10.2,2.1,58.0,5.7,2.3,14.3,0.18550000000000005,0.0,0.0,0.0,0.2,0.0,0.6,2.1,0.3,7.35
9072017,@ Texas St.,L 2 - 3,5,45.9,20.8,132.7,0.19629999999999986,42.8,5.9,9.1,53.0,4.8,1.2,10.2,1.6,58.1,5.4,2.2,14.1,0.16330000000000006,0.0,0.0,0.0,0.2,0.0,0.5,2.3,0.4,7.05
9082017,"SMU @ San Marcos, Texas",L 1 - 3,4,45.3,21.0,135.7,0.18739999999999984,42.1,5.0,8.7,54.3,4.6,0.9,10.8,1.5,56.6,4.6,1.9,12.3,0.13700000000000007,0.0,0.0,0.0,0.2,0.0,0.4,1.6,0.4,5.8
9082017,"Houston Baptist @ San Marcos, Texas",L 1 - 3,4,45.1,22.0,138.3,0.17169999999999985,42.2,4.9,8.5,55.4,5.1,0.8,10.2,1.8,55.9,5.2,1.5,12.8,0.18460000000000004,0.0,0.1,0.2,0.3,0.0,0.3,1.9,0.3,6.55
9152017,"St. John's (NY) @ Waco, Texas",W 3 - 2,5,47.3,23.1,142.2,0.17309999999999987,44.2,5.0,8.5,55.7,5.3,0.5,11.0,1.9,58.3,5.1,1.6,12.4,0.18110000000000004,0.0,0.1,0.2,0.2,0.0,0.2,1.8,0.3,6.3
9162017,@ Baylor,L 1 - 3,4,47.8,23.0,144.5,0.17549999999999985,44.6,5.4,8.8,56.8,5.4,0.6,11.0,2.2,59.3,5.6,1.7,12.6,0.2023,0.0,0.1,0.2,0.1,0.0,0.0,2.0,0.3,6.7
9162017,"Texas St. @ Waco, Texas",W 3 - 2,5,48.2,23.2,149.1,0.17109999999999986,44.8,5.2,8.6,59.0,5.2,0.8,12.2,1.9,60.3,5.2,1.8,12.5,0.166,0.0,0.1,0.2,0.1,0.0,0.0,1.8,0.5,6.2
9192017,Texas,L 0 - 3,3,48.6,23.0,151.8,0.17169999999999985,45.6,5.7,8.1,59.9,4.6,0.8,11.6,1.9,60.9,4.9,1.7,11.7,0.1743,0.1,0.1,0.2,0.1,0.0,0.0,2.4,0.4,6.2
9242017,@ Southern Miss.,W 3 - 1,4,49.0,22.5,147.8,0.18339999999999984,45.9,5.3,7.9,57.0,4.7,1.3,10.8,1.6,61.0,5.1,1.7,12.4,0.1783,0.1,0.1,0.2,0.2,0.0,0.0,2.0,0.4,6.2
9292017,@ North Texas,L 1 - 3,4,52.2,23.6,151.4,0.19509999999999988,49.0,5.3,8.0,59.6,4.6,1.4,11.6,1.7,64.7,5.3,1.6,12.9,0.22550000000000006,0.1,0.1,0.2,0.2,0.0,0.0,2.0,0.4,6.4
10012017,UTEP,W 3 - 2,5,54.3,24.4,155.8,0.19589999999999988,50.6,5.8,8.1,61.8,4.7,1.3,12.0,1.7,67.4,5.0,1.5,11.7,0.20880000000000004,0.1,0.1,0.2,0.2,0.0,0.0,2.0,0.3,6.1
10082017,Marshall,W 3 - 0,3,53.8,21.6,145.9,0.22499999999999987,50.4,6.2,8.0,58.0,4.4,1.3,10.4,1.7,66.5,4.9,1.5,11.1,0.10880000000000004,0.1,0.1,0.2,0.2,0.0,0.0,1.8,0.2,5.9
10132017,Middle Tenn.,W 3 - 1,4,53.8,21.6,143.0,0.22809999999999986,50.0,6.7,8.3,56.9,4.8,1.8,9.2,1.6,66.9,4.9,1.5,11.0,0.10880000000000004,0.1,0.1,0.2,0.2,0.0,0.0,1.8,0.2,5.9
10152017,@ UTEP,W 3 - 0,3,53.6,21.0,141.7,0.23339999999999986,49.5,7.4,8.3,57.1,4.5,1.8,9.4,1.3,67.5,3.9,1.5,9.2,0.06120000000000005,0.1,0.0,0.0,0.2,0.0,0.0,1.3,0.2,4.55
10202017,@ Rice,L 2 - 3,5,52.5,22.7,146.1,0.2148999999999998,48.5,7.5,8.3,59.3,4.5,2.1,8.8,1.5,66.5,3.8,1.7,9.4,0.039700000000000055,0.1,0.0,0.0,0.3,0.0,0.0,1.4,0.2,4.5
10222017,@ Western Ky.,L 0 - 3,3,52.5,22.2,142.1,0.22819999999999985,48.6,6.9,8.1,58.0,4.9,2.3,9.2,1.2,66.3,3.5,2.0,10.3,0.002300000000000052,0.1,0.0,0.0,0.7,0.0,0.1,1.2,0.2,4.2
10272017,UAB,W 3 - 2,5,53.9,22.8,143.3,0.23089999999999986,49.9,6.6,7.7,58.4,5.2,2.3,8.8,1.3,67.2,3.5,1.7,9.6,0.04330000000000005,0.1,0.0,0.0,0.9,0.0,0.1,1.3,0.0,4.25
10292017,Louisiana Tech,W 3 - 1,4,55.1,22.6,145.0,0.23839999999999986,50.9,6.3,8.1,59.5,5.4,2.5,11.0,1.6,69.4,3.7,1.9,10.4,0.026600000000000047,0.0,0.0,0.0,1.2,0.0,0.1,1.0,0.0,4.3
11022017,@ Fla. Atlantic,W 3 - 0,3,53.5,21.7,142.2,0.23919999999999986,49.7,6.9,7.8,59.2,5.6,2.1,12.6,1.5,68.8,3.3,1.9,9.1,0.004400000000000045,0.0,0.0,0.0,1.2,0.0,0.1,1.1,0.0,3.95
11052017,@ FIU,W 3 - 2,5,53.1,21.3,144.4,0.23599999999999985,49.4,6.9,7.5,59.6,5.3,1.9,13.9,1.3,68.85,3.7,2.0,10.0,0.01000000000000005,0.0,0.0,0.0,1.3,0.0,0.1,1.6,0.0,4.6
11092017,Charlotte,L 1 - 3,4,51.7,22.1,143.1,0.22409999999999985,48.5,6.3,7.3,59.0,5.0,1.9,12.9,1.3,66.35,5.0,2.4,12.5,0.046000000000000055,0.0,0.0,0.0,1.5,0.0,0.1,1.9,0.0,6.05
11112017,Rice,L 2 - 3,5,53.9,24.3,153.4,0.20629999999999984,50.6,6.1,6.9,63.4,5.5,2.0,13.7,1.4,68.85,5.9,2.7,15.2,0.16390000000000005,0.0,0.0,0.0,1.5,0.0,0.1,1.9,0.1,6.95
11172017,"Fla. Atlantic @ Bowling Green, Ky.",W 3 - 1,4,54.1,24.0,152.9,0.21059999999999984,50.7,5.7,6.1,62.9,4.6,1.6,14.9,1.7,68.85,7.0,3.2,18.7,0.18100000000000005,0.0,0.0,0.0,1.6,0.0,0.1,2.1,0.1,8.15
11182017,"North Texas @ Bowling Green, Ky.",L 1 - 3,4,54.7,24.1,158.0,0.20659999999999984,51.7,5.0,6.0,66.1,4.6,1.7,15.5,1.9,69.15,7.1,3.4,19.7,0.17330000000000007,0.0,0.0,0.0,1.6,0.0,0.1,2.5,0.1,8.45
8262016,"Little Rock @ Dallas, Texas",W 3 - 0,3,52.8,21.4,145.8,0.22339999999999988,50.1,5.3,5.5,61.9,4.7,1.7,15.5,1.8,67.55,0.0,0.0,0.1,0.0,2.1,0.9,1.6,14.8,0.9,0.0,0.0,0.0,0.9
8262016,@ SMU,W 3 - 1,4,54.5,21.0,152.5,0.22459999999999986,51.7,5.6,6.5,65.6,4.3,1.4,15.9,2.2,69.45,0.0,0.0,0.1,0.0,1.7,0.9,1.6,15.0,0.8,0.0,0.0,0.0,0.9
8272016,"Montana @ Dallas, Texas",W 3 - 0,3,50.8,18.7,139.0,0.24449999999999986,48.3,6.1,6.9,59.9,3.6,1.3,15.3,2.1,65.85,0.0,0.0,0.1,0.0,1.6,1.0,1.4,13.6,0.8,0.0,0.0,0.0,1.0
9012016,@ Texas,L 0 - 3,3,49.2,19.0,134.8,0.23699999999999985,46.9,6.1,7.6,57.2,3.7,1.1,13.7,1.8,63.25,0.0,0.0,0.1,0.0,1.5,1.1,1.5,12.7,1.0,0.0,0.0,0.0,1.1
9022016,"Miami (FL) @ Austin, Texas",L 2 - 3,5,50.3,19.4,137.5,0.23639999999999986,47.7,6.3,8.7,58.2,4.1,1.1,13.3,2.8,64.35,0.0,0.0,0.1,0.0,1.6,1.1,1.6,13.2,1.0,0.0,0.0,0.0,1.1
9032016,"Army West Point @ Austin, Texas",L 0 - 3,3,47.6,18.7,129.6,0.23209999999999986,44.9,6.3,9.4,54.5,4.1,1.0,11.4,3.0,60.6,0.0,0.0,0.0,0.0,1.7,1.2,1.6,11.5,1.0,0.0,0.0,0.0,1.2
9082016,@ Oklahoma,W 3 - 2,5,49.0,18.4,132.0,0.2394999999999999,46.2,6.7,10.1,57.0,4.6,1.5,12.0,2.9,63.2,0.0,0.0,0.0,0.0,1.5,1.2,1.5,10.8,1.1,0.0,0.0,0.0,1.2
9092016,"Lamar University @ Norman, Okla.",W 3 - 0,3,46.5,16.0,122.1,0.25499999999999984,43.8,6.4,10.4,52.7,4.1,1.3,11.8,3.0,60.1,0.0,0.0,0.0,0.0,1.3,1.3,1.4,8.7,1.1,0.0,0.0,0.0,1.3
9102016,"Ohio @ Norman, Okla.",W 3 - 1,4,48.1,15.9,121.9,0.26799999999999985,45.8,6.2,11.1,52.5,4.4,1.3,11.8,3.0,61.5,0.0,0.0,0.1,0.0,1.3,1.3,1.7,8.5,1.1,0.0,0.0,0.0,1.3
9152016,Texas St.,W 3 - 1,4,48.6,16.0,116.7,0.2798999999999998,46.4,6.8,11.8,48.5,4.7,1.2,12.6,2.8,62.9,0.0,0.0,0.1,0.0,1.1,1.2,1.8,7.4,1.3,0.0,0.0,0.0,1.2
9162016,Texas Tech,W 3 - 0,3,49.1,15.1,116.4,0.2975999999999998,46.7,6.4,12.4,48.6,4.5,1.0,13.4,2.7,63.2,0.0,0.0,0.1,0.0,1.0,1.1,1.8,7.3,1.1,0.0,0.0,0.0,1.1
9172016,Wichita St.,W 3 - 2,5,50.5,15.8,118.8,0.2974999999999998,47.9,6.2,11.3,50.2,4.6,1.2,14.0,2.4,64.9,0.0,0.0,0.1,0.0,1.0,1.2,2.0,7.6,1.3,0.0,0.0,0.0,1.2
9252016,Southern Miss.,W 3 - 0,3,50.4,16.5,121.6,0.2787999999999998,48.0,5.7,10.9,51.8,4.6,1.3,13.8,2.4,64.3,0.0,0.0,0.2,0.0,0.8,1.0,2.0,7.8,1.2,0.0,0.0,0.0,1.0
9302016,North Texas,W 3 - 2,5,53.8,17.0,128.3,0.28819999999999985,51.2,6.0,11.5,55.8,4.7,1.4,14.0,2.3,68.2,0.0,0.0,0.3,0.0,0.5,0.9,2.1,8.4,1.0,0.0,0.0,0.0,0.9
