Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Player 2 Kills,Player 2 Errors,Player 2 Total Attacks,Player 2 Hit Pct,Player 2 Assists,Player 2 Aces,Player 2 SErr,Player 2 Digs,Player 2 RErr,Player 2 Block Solos,Player 2 Block Assists,Player 2 BErr,Player 2 PTS
8302019,Georgia,W 3 - 0,3,48.0,12.0,98.0,0.3670000000000001,44.0,8.0,4.0,37.0,6.0,1.0,16.0,1.0,65.0,2.0,1.0,4.0,0.25,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0
8312019,Wofford,W 3 - 0,3,45.5,10.5,88.0,0.4015000000000001,40.5,10.0,6.0,31.0,5.0,0.5,14.0,1.0,63.0,3.0,1.0,6.0,0.3125,0.5,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0
8312019,Kennesaw St.,W 3 - 1,4,44.66666666666666,13.666666666666664,100.66666666666669,0.3286666666666667,41.0,10.666666666666666,6.333333333333332,37.333333333333336,5.0,1.0,14.0,1.0,63.33333333333334,2.0,1.0,4.333333333333333,-0.125,0.3333333333333333,2.0,0.6666666666666666,4.666666666666667,1.0,0.0,0.0,0.0,4.0
9052019,@ Kansas St.,L 2 - 3,5,48.75,18.5,119.5,0.2862500000000001,45.25,10.75,6.75,47.75,5.25,0.75,13.0,1.0,66.75,1.5,0.75,4.25,-0.09375,0.5,1.75,1.0,7.0,0.75,0.0,0.0,0.0,3.25
9062019,"Omaha @ Manhattan, Kan.",L 0 - 3,3,46.0,18.8,119.2,0.2544000000000001,42.0,8.6,6.0,47.2,6.0,0.8,11.6,0.8,61.2,2.0,0.8,6.0,-0.0288,0.4,1.4,0.8,7.0,0.6,0.0,0.0,0.0,3.4
9062019,"Central Ark. @ Manhattan, Kan.",W 3 - 0,3,46.66666666666666,17.833333333333332,117.5,0.2685,42.66666666666666,7.666666666666668,6.0,46.83333333333334,6.0,0.8333333333333334,11.333333333333336,0.8333333333333334,60.83333333333334,2.1666666666666665,0.8333333333333334,5.833333333333332,0.042666666666666665,0.3333333333333333,1.1666666666666667,0.6666666666666666,6.833333333333332,0.8333333333333334,0.0,0.0,0.0,3.333333333333333
9102019,App State,W 3 - 0,3,46.14285714285714,17.857142857142858,115.85714285714286,0.2638571428571429,42.285714285714285,7.2857142857142865,5.7142857142857135,48.28571428571429,5.571428571428571,1.1428571428571428,12.0,0.7142857142857143,60.57142857142857,2.0,0.7142857142857143,5.857142857142858,0.06042857142857142,0.2857142857142857,1.1428571428571428,0.5714285714285714,6.571428571428571,0.8571428571428571,0.0,0.0,0.0,3.1428571428571432
9122019,South Carolina,L 2 - 3,5,47.375,18.5,119.75,0.258875,43.375,8.125,5.625,49.375,6.125,1.375,12.5,0.625,63.125,2.25,0.75,6.125,0.09975,0.25,1.625,0.75,6.125,0.875,0.0,0.0,0.0,3.875
9142019,Wisconsin,L 0 - 3,3,46.444444444444436,18.444444444444443,118.33333333333331,0.2518888888888889,42.66666666666666,7.222222222222222,5.666666666666668,48.0,6.0,1.2222222222222223,12.0,0.5555555555555556,60.88888888888889,2.7777777777777777,0.7777777777777778,8.333333333333334,0.11433333333333336,0.2222222222222222,1.4444444444444444,0.7777777777777778,6.111111111111112,1.0,0.0,0.0,0.0,4.222222222222221
9192019,@ Minnesota,L 0 - 3,3,46.2,18.9,120.8,0.2414,42.6,6.8,6.0,49.6,5.7,1.1,12.2,0.5,60.2,3.4,1.3,10.7,0.11230000000000002,0.4,1.4,0.9,6.4,1.1,0.0,0.0,0.0,4.8
9202019,"Oral Roberts @ Minneapolis, Minn.",W 3 - 1,4,47.4,19.5,127.3,0.2305,43.7,6.2,6.5,52.9,5.8,1.1,11.6,0.9,60.5,4.9,1.6,15.5,0.11230000000000002,0.3,1.4,1.0,7.2,1.2,0.0,0.1,0.0,6.35
9272019,Boston College,L 1 - 3,4,48.7,21.4,133.9,0.2063,45.2,5.4,6.5,55.8,5.5,1.5,11.8,0.8,61.5,5.2,2.2,17.1,0.07480000000000002,0.4,1.3,1.1,8.1,1.1,0.0,0.1,0.0,6.55
9292019,Syracuse,L 2 - 3,5,50.0,22.0,137.8,0.2062,46.0,4.8,6.2,57.6,5.5,1.3,12.0,1.3,62.1,5.8,2.8,19.9,0.17140000000000002,0.4,1.2,0.9,7.9,1.1,0.0,0.1,0.0,7.05
10042019,@ Notre Dame,L 1 - 3,4,49.3,21.3,136.2,0.20780000000000004,45.3,3.9,6.6,56.5,5.1,1.4,11.4,1.2,60.3,6.9,3.3,22.8,0.1896,0.3,1.1,1.0,8.1,1.1,0.0,0.1,0.0,8.05
