Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Player 11 Kills,Player 11 Errors,Player 11 Total Attacks,Player 11 Hit Pct,Player 11 Assists,Player 11 Aces,Player 11 SErr,Player 11 Digs,Player 11 RErr,Player 11 Block Solos,Player 11 Block Assists,Player 11 BErr,Player 11 PTS
8302019,"Florida St. @ Chapel Hill, N.C.",W 3 - 0,3,47.0,17.0,123.0,0.244,44.0,4.0,6.0,49.0,5.0,0.0,18.0,0.0,60.0,7.0,4.0,22.0,0.136,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,7.5
8312019,@ North Carolina,W 3 - 0,3,50.5,13.0,111.5,0.34700000000000003,46.0,4.5,6.5,41.0,2.5,0.0,12.0,0.0,61.0,9.5,2.5,23.0,0.297,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,9.75
9052019,Marquette,L 2 - 3,5,56.0,15.666666666666664,128.66666666666666,0.3253333333333333,51.66666666666666,4.333333333333333,8.333333333333334,45.33333333333334,3.333333333333333,0.0,19.33333333333333,0.6666666666666666,70.0,10.0,4.0,26.33333333333333,0.2383333333333333,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,10.166666666666666
9062019,Baylor,L 1 - 3,4,54.75,16.75,132.5,0.29775,51.25,5.0,7.75,48.0,4.0,0.0,21.5,0.5,70.5,11.0,4.5,31.25,0.22225,0.0,0.0,0.0,1.25,0.5,0.0,0.5,0.25,11.25
9132019,"South Carolina @ Clemson, S.C.",W 3 - 0,3,51.8,15.6,123.0,0.3064,48.6,6.2,7.6,45.2,4.4,0.0,19.6,0.4,67.8,10.4,4.0,30.4,0.2222,0.2,0.0,0.2,1.0,0.4,0.0,0.8,0.2,10.8
9142019,@ Clemson,W 3 - 0,3,50.83333333333334,14.833333333333336,119.5,0.3125,47.83333333333334,6.0,7.166666666666668,44.66666666666666,3.6666666666666665,0.3333333333333333,17.666666666666668,0.6666666666666666,66.0,10.333333333333334,3.8333333333333335,29.66666666666667,0.23,0.16666666666666666,0.0,0.16666666666666666,1.1666666666666667,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,10.75
9192019,Washington,L 1 - 3,4,52.57142857142857,17.0,125.28571428571428,0.29728571428571426,49.42857142857143,6.142857142857142,6.7142857142857135,48.85714285714285,3.8571428571428568,0.42857142857142855,16.857142857142858,0.5714285714285714,67.57142857142857,10.714285714285714,4.142857142857143,30.42857142857143,0.2257142857142857,0.14285714285714285,0.0,0.14285714285714285,1.5714285714285714,0.2857142857142857,0.0,0.7142857142857143,0.14285714285714285,11.071428571428573
9212019,@ Washington,L 0 - 3,3,50.5,16.375,121.25,0.292375,47.375,5.625,6.625,47.375,4.25,0.5,14.75,0.5,64.0,10.375,4.125,29.125,0.2225,0.25,0.0,0.125,1.625,0.375,0.0,0.625,0.125,10.6875
9272019,Purdue,W 3 - 0,3,49.33333333333334,16.0,119.22222222222223,0.289,46.22222222222222,5.222222222222221,6.888888888888888,46.66666666666666,4.333333333333333,0.5555555555555556,14.666666666666664,0.6666666666666666,62.444444444444436,10.333333333333334,4.111111111111111,28.66666666666667,0.2244444444444444,0.3333333333333333,0.0,0.1111111111111111,1.5555555555555556,0.3333333333333333,0.0,0.5555555555555556,0.1111111111111111,10.611111111111109
9292019,Indiana,W 3 - 1,4,50.2,16.8,123.1,0.2816,47.1,5.8,6.9,50.4,4.2,0.6,14.4,0.6,63.8,10.7,4.0,29.1,0.2353,0.3,0.0,0.1,1.5,0.3,0.0,0.5,0.1,10.95
10022019,Penn St.,W 3 - 1,4,51.2,16.9,123.4,0.2882,48.1,6.1,7.0,51.8,3.9,0.7,14.4,0.6,65.2,12.1,4.0,30.4,0.27029999999999993,0.4,0.0,0.2,1.6,0.3,0.0,0.5,0.1,12.35
10052019,@ Nebraska,W 3 - 0,3,50.5,16.9,123.5,0.28079999999999994,47.8,5.9,7.0,52.1,3.9,0.8,14.4,0.6,64.4,11.9,4.3,30.7,0.2467,0.4,0.0,0.2,1.8,0.3,0.0,0.6,0.1,12.2
10092019,@ Northwestern,W 3 - 0,3,48.4,15.9,116.3,0.2911,46.1,6.0,6.6,49.8,3.8,0.8,12.8,0.6,61.6,11.6,3.7,29.0,0.2783999999999999,0.5,0.0,0.2,2.0,0.2,0.0,0.9,0.0,12.05
10132019,Minnesota,W 3 - 0,3,48.0,15.5,113.4,0.2966,45.3,6.1,6.4,49.4,3.3,0.8,10.8,0.7,60.3,10.9,3.4,26.3,0.2820999999999999,0.5,0.0,0.2,2.1,0.1,0.0,0.8,0.0,11.3
10182019,Illinois,W 3 - 2,5,49.3,15.6,119.4,0.29079999999999995,46.5,5.8,6.6,52.6,3.0,1.0,12.1,0.9,62.15,11.5,3.2,27.1,0.29989999999999994,0.4,0.0,0.1,2.6,0.1,0.0,1.0,0.0,12.0
10192019,Northwestern,W 3 - 0,3,48.7,16.0,120.1,0.2794,45.9,6.1,6.9,52.8,3.0,0.9,12.7,1.1,62.05,12.0,3.3,27.9,0.3053999999999999,0.4,0.0,0.1,2.7,0.1,0.0,1.0,0.0,12.5
10252019,@ Michigan St.,W 3 - 0,3,46.5,14.1,114.0,0.2891,43.8,6.2,7.1,50.0,2.7,0.9,12.3,1.3,59.75,11.9,3.1,27.0,0.3161999999999999,0.4,0.0,0.1,2.5,0.2,0.0,1.2,0.0,12.5
10272019,@ Michigan,W 3 - 1,4,48.0,13.8,116.0,0.3005,45.1,6.7,7.1,52.0,2.1,0.9,15.3,1.8,63.25,12.4,2.8,28.4,0.33149999999999985,0.3,0.0,0.1,2.3,0.1,0.0,1.8,0.1,13.3
10302019,Maryland,W 3 - 0,3,48.7,13.4,116.0,0.3112,45.8,7.1,7.3,52.7,2.0,0.9,14.7,1.9,64.05,11.9,2.6,27.4,0.32749999999999985,0.2,0.0,0.1,2.4,0.1,0.0,1.8,0.1,12.8
11032019,@ Indiana,W 3 - 0,3,47.1,11.9,110.0,0.3234,44.4,6.5,7.3,50.0,2.0,1.0,14.7,1.9,61.95,11.2,2.5,25.6,0.32749999999999985,0.2,0.0,0.1,2.6,0.1,0.0,1.9,0.1,12.15
11082019,@ Ohio St.,L 1 - 3,4,47.4,12.8,113.7,0.3126,44.9,6.1,7.5,51.7,2.8,1.0,14.7,1.9,61.85,10.4,2.7,26.0,0.29679999999999984,0.2,0.0,0.0,2.3,0.2,0.0,1.9,0.1,11.35
11092019,"Maryland @ College Park, Md.",W 3 - 0,3,47.6,12.9,113.2,0.3156,45.1,6.4,7.7,52.8,2.9,1.0,15.6,2.0,62.8,10.7,2.7,26.4,0.3035999999999998,0.2,0.1,0.0,2.5,0.2,0.0,1.9,0.2,11.75
11142019,@ Minnesota,W 3 - 1,4,51.2,13.9,123.6,0.3084000000000001,48.6,6.2,8.2,57.3,2.9,1.0,15.8,1.8,66.3,11.8,2.9,29.3,0.2953999999999998,0.1,0.1,0.1,3.0,0.2,0.0,1.7,0.2,12.75
11162019,Michigan St.,W 3 - 0,3,50.5,14.0,122.9,0.3027000000000001,48.2,5.8,8.6,55.8,3.0,1.0,17.0,1.8,65.8,11.8,3.1,29.9,0.28229999999999983,0.1,0.1,0.1,3.0,0.2,0.0,2.1,0.2,12.95
11222019,Iowa,W 3 - 0,3,50.2,13.7,118.4,0.3154000000000001,48.0,5.6,8.4,54.0,2.8,0.9,16.5,1.8,64.95,11.1,3.3,28.5,0.26609999999999984,0.1,0.1,0.1,2.6,0.2,0.1,1.7,0.3,12.15
11242019,Nebraska,W 3 - 0,3,51.6,13.5,119.8,0.3258000000000001,49.5,5.2,8.4,54.4,2.8,1.0,16.3,1.5,65.95,10.3,3.1,27.0,0.25999999999999984,0.1,0.1,0.1,2.4,0.2,0.1,1.7,0.3,11.35
11292019,@ Penn St.,L 2 - 3,5,53.5,15.0,125.3,0.3176000000000001,51.5,4.5,8.2,56.0,3.2,1.1,18.1,1.5,68.15,10.2,3.7,28.0,0.23199999999999985,0.1,0.1,0.1,2.3,0.2,0.1,1.7,0.3,11.25
11302019,@ Rutgers,W 3 - 0,3,52.1,14.9,121.9,0.3171000000000001,50.4,4.8,8.2,54.8,3.2,1.1,16.3,1.0,66.15,10.0,3.9,26.6,0.23669999999999985,0.1,0.1,0.1,2.6,0.2,0.1,1.2,0.2,10.8
12062019,Illinois St.,W 3 - 0,3,51.6,15.5,122.5,0.30500000000000016,50.0,4.6,7.4,54.6,3.0,1.1,17.5,0.8,66.05,10.2,4.0,27.1,0.23669999999999985,0.2,0.1,0.1,2.7,0.2,0.1,1.2,0.2,11.0
12072019,UCLA,W 3 - 0,3,52.0,15.5,122.8,0.3079000000000002,50.1,4.5,7.1,52.7,2.9,0.9,18.5,0.9,66.65,10.4,3.8,27.3,0.2562999999999998,0.2,0.1,0.1,2.4,0.2,0.1,1.1,0.2,11.15
12132019,Texas A&M,W 3 - 0,3,51.0,13.7,116.9,0.32710000000000017,49.2,4.5,6.9,49.0,2.1,0.9,18.3,1.0,65.55,10.1,3.2,25.9,0.2783999999999998,0.1,0.1,0.1,2.9,0.3,0.1,1.0,0.2,10.8
12142019,Nebraska,W 3 - 0,3,49.9,14.1,119.7,0.30590000000000017,47.9,4.4,6.7,50.3,2.1,1.0,18.6,0.9,64.6,9.7,3.4,25.8,0.2593999999999998,0.2,0.0,0.1,2.6,0.3,0.1,1.0,0.1,10.3
12192019,"Baylor @ Pittsburgh, PA",W 3 - 1,4,47.1,13.9,113.3,0.3013000000000001,45.0,5.0,6.1,48.9,2.1,1.1,19.3,0.9,62.85,8.5,3.7,24.7,0.22669999999999985,0.3,0.0,0.0,2.1,0.3,0.1,1.2,0.1,9.2
12212019,"Stanford @ Pittsburgh, PA",L 0 - 3,3,46.2,13.6,113.7,0.2952000000000001,44.1,5.0,6.2,49.1,2.1,1.1,17.9,1.1,61.25,8.3,3.7,25.5,0.2186999999999998,0.3,0.0,0.0,2.0,0.3,0.1,0.9,0.1,8.85
8242018,"North Carolina @ Minneapolis, MN",W 3 - 0,3,45.2,13.3,111.8,0.2962000000000001,42.7,4.8,6.4,47.5,2.3,1.0,16.9,1.0,59.45,8.5,3.8,25.1,0.23019999999999985,0.5,0.0,0.2,2.5,0.4,0.0,0.9,0.0,8.95
8252018,"Florida St. @ Minneapolis, MN",W 3 - 1,4,45.4,14.7,116.7,0.2798000000000001,42.4,5.2,6.8,49.5,2.7,0.9,17.7,0.9,60.35,9.1,4.6,28.2,0.20989999999999984,0.6,0.2,0.5,3.9,0.4,0.0,1.1,0.0,9.85
9012018,Texas,W 3 - 1,4,45.6,14.1,115.9,0.2865000000000001,42.6,5.5,7.2,49.9,2.2,0.7,16.9,0.7,60.25,9.9,3.9,28.1,0.2527999999999998,0.9,0.2,0.7,5.6,0.3,0.0,1.1,0.0,10.65
9022018,High Point,W 3 - 1,4,47.2,14.2,121.4,0.2826000000000001,44.4,4.9,7.3,51.0,2.8,0.7,18.9,0.8,62.25,8.8,3.6,26.1,0.21279999999999985,0.9,0.2,0.7,5.3,0.3,0.0,1.0,0.0,9.5
