Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Player 3 Kills,Player 3 Errors,Player 3 Total Attacks,Player 3 Hit Pct,Player 3 Assists,Player 3 Aces,Player 3 SErr,Player 3 Digs,Player 3 RErr,Player 3 Block Solos,Player 3 Block Assists,Player 3 BErr,Player 3 PTS
8302019,"Charleston So. @ Wilmington, NC",W 3 - 1,4,57.0,15.0,125.0,0.336,51.0,5.0,12.0,53.0,7.0,2.0,6.0,1.0,0.0,12.0,3.0,28.0,0.321,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13.0
8312019,"North Florida @ Wilmington, NC",W 3 - 0,3,45.0,14.5,110.0,0.268,40.0,4.5,9.0,49.5,5.0,2.0,8.0,1.0,0.0,10.0,3.0,25.0,0.27399999999999997,0.0,0.0,0.0,1.5,1.5,0.5,0.0,0.0,10.5
8312019,@ UNCW,L 0 - 3,3,42.66666666666666,14.666666666666664,110.66666666666669,0.247,37.66666666666666,3.6666666666666665,8.333333333333334,47.33333333333334,7.333333333333332,2.0,6.666666666666668,0.6666666666666666,0.0,9.333333333333334,3.0,25.0,0.2493333333333333,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,0.0,9.666666666666666
9062019,Green Bay,L 2 - 3,5,46.75,18.5,129.75,0.22399999999999998,42.0,4.25,7.25,59.5,7.0,2.25,8.0,2.0,18.5,10.0,3.25,31.5,0.22625,0.0,0.0,0.0,1.5,1.25,0.5,0.25,0.5,10.625
9072019,"Ohio St. @ Pittsburgh, Pa.",L 0 - 3,3,42.6,17.8,122.0,0.2034,38.6,3.8,6.6,55.6,7.0,2.0,8.8,1.6,21.8,9.8,3.2,29.6,0.2356,0.0,0.0,0.0,2.0,1.0,0.4,0.6,0.4,10.5
9072019,@ Pittsburgh,L 0 - 3,3,39.5,17.833333333333332,116.16666666666669,0.181,36.0,3.333333333333333,6.0,51.83333333333334,7.0,1.6666666666666667,9.0,1.6666666666666667,23.16666666666667,9.5,3.333333333333333,29.5,0.2193333333333333,0.0,0.0,0.0,1.6666666666666667,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,10.166666666666666
9102019,@ Robert Morris,L 0 - 3,3,39.57142857142857,17.571428571428573,113.14285714285714,0.19128571428571428,36.42857142857143,3.4285714285714284,5.571428571428571,49.714285714285715,6.857142857142858,1.5714285714285714,8.857142857142858,2.2857142857142856,26.857142857142854,8.714285714285714,3.4285714285714284,27.42857142857143,0.188,0.0,0.0,0.0,1.7142857142857142,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.42857142857142855,9.285714285714286
9132019,"Chicago St. @ Philadelphia, PA",W 3 - 1,4,40.875,17.875,118.5,0.191375,38.0,3.5,6.0,54.0,6.75,1.375,9.75,2.375,31.25,8.625,3.75,28.125,0.17212499999999994,0.0,0.0,0.0,1.625,0.625,0.25,0.625,0.375,9.1875
9132019,@ Penn,L 0 - 3,3,39.333333333333336,18.222222222222218,116.11111111111113,0.177,36.333333333333336,3.6666666666666665,6.111111111111112,50.77777777777778,6.666666666666668,1.4444444444444444,9.555555555555557,2.1111111111111107,32.0,8.333333333333334,3.7777777777777777,27.11111111111111,0.16466666666666666,0.0,0.0,0.0,1.4444444444444444,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.3333333333333333,8.944444444444445
9142019,"St. Francis Brooklyn @ Philadelphia, PA",W 3 - 1,4,41.4,17.9,117.7,0.1934,38.3,3.7,6.6,52.4,6.9,1.4,9.8,2.2,35.9,9.3,3.5,27.4,0.2049,0.0,0.0,0.0,1.4,0.5,0.2,0.8,0.3,9.9
