0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Rutgers @ Greeley, CO",W 3 - 0,3,1,,0,0,3,0.000,1,,,12,,,,,,,
08/30/2019,"Grand Canyon @ Greeley, CO",L 2 - 3,5,1,,0,0,3,0.000,6,,2,27,,,,,,,
08/31/2019,@ Northern Colo.,L 2 - 3,5,1,,0,0,2,0.000,5,2,1,17,1,,,,2.0,,
09/06/2019,"A&M-Corpus Christi @ Las Cruces, NM",L 0 - 3,3,1,,0,0,0,,1,1,2,8,,,,,1.0,,
09/07/2019,"Pacific @ Las Cruces, NM",W 3 - 0,3,1,,0,0,0,,1,1,1,10,,,,,1.0,,
09/07/2019,@ New Mexico St.,L 0 - 3,3,1,,0,0,0,,,,1,6,,,,,,,
09/13/2019,"Gonzaga @ Seattle, WA",L 0 - 3,3,1,,1,0,1,1.000,1,,1,11,,,,,1.0,,
09/13/2019,"Oregon St. @ Seattle, WA",L 2 - 3,5,1,,0,0,0,,5,2,1,27,,,,,2.0,,
09/14/2019,@ Seattle U,W 3 - 0,3,1,,0,0,0,,4,,,18,1,,,,,,
09/19/2019,"Ohio @ Denton, TX",L 0 - 3,3,1,,0,0,0,,3,,1,14,,,,,,,
09/20/2019,@ North Texas,W 3 - 2,5,1,,0,0,0,,6,,1,25,,,,,,,
09/21/2019,"Kansas St. @ Denton, TX",W 3 - 1,4,1,,0,0,1,0.000,2,2,1,11,1,,,,2.0,,
09/26/2019,@ Colorado St.,L 0 - 3,3,1,,0,0,0,,4,,1,8,3,,,,,,
09/28/2019,Wyoming,L 2 - 3,5,1,,0,0,0,,2,1,2,22,3,,,,1.0,,
10/03/2019,@ Fresno St.,L 0 - 3,3,1,,0,0,0,,2,2,1,9,2,,,,2.0,,
10/05/2019,@ San Diego St.,L 1 - 3,4,1,,0,0,0,,1,,1,8,1,,,,,,
10/10/2019,Boise St.,L 1 - 3,4,1,,0,0,0,,8,,1,15,3,,,,,1,
10/12/2019,Utah St.,L 2 - 3,5,1,,0,0,0,,5,1,1,20,1,,,,1.0,,
10/17/2019,@ Nevada,W 3 - 2,5,1,,0,0,0,,5,1,1,20,1,,,,1.0,,
10/19/2019,@ San Jose St.,L 1 - 3,4,1,,0,0,0,,2,,,8,1,,,,,,
10/22/2019,@ UNLV,L 1 - 3,4,1,,0,0,0,,3,1,,15,1,,,,1.0,,
10/26/2019,Air Force,L 0 - 3,3,1,,0,0,0,,1,,,11,,,,,,2,
10/31/2019,San Diego St.,L 1 - 3,4,1,,0,0,0,,2,1,2,11,2,,,,1.0,,
11/02/2019,Fresno St.,W 3 - 2,5,1,,0,0,0,,4,,,15,1,,,,,,
11/07/2019,@ Utah St.,W 3 - 1,4,1,,0,0,0,,2,1,,13,1,,,,1.0,,
11/09/2019,@ Boise St.,L 0 - 3,3,1,,0,0,0,,4,1,1,8,1,,,,1.0,,
11/14/2019,San Jose St.,W 3 - 1,4,1,,0,0,1,0.000,6,2,3,17,,,,,2.0,,
11/16/2019,Nevada,W 3 - 0,3,1,,0,0,0,,5,1,,10,,,,,1.0,2,
11/19/2019,UNLV,L 1 - 3,4,1,,0,0,0,,3,1,1,18,2,,,,1.0,,
11/21/2019,@ Air Force,W 3 - 0,3,1,,0,0,1,0.000,4,1,1,9,,,,,1.0,,
