Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Lydon, Mckenzie",Fr,L,5-6,116,0,116,33.0,,1,0,8,0.125,73.0,25.0,25.0,383.0,34.0,,,,26.0,3.0,
0,"Alderson, Jenae",So,OH,5-9,116,0,116,33.0,33.0,269,128,767,0.184,17.0,12.0,11.0,149.0,10.0,6.0,61.0,4.0,317.5,2.0,
14,"Schaible, Lindsey",So,MB,6-2,116,0,116,33.0,33.0,209,68,474,0.297,9.0,22.0,16.0,38.0,,12.0,85.0,16.0,285.5,1.0,
2,"Root, Addison",So,OH,6-1,116,0,116,33.0,33.0,416,193,1165,0.191,10.0,36.0,46.0,258.0,45.0,3.0,20.0,7.0,465.0,1.0,
3,"Barber, Allison",Fr,S,5-11,115,0,115,33.0,33.0,48,12,158,0.228,1162.0,30.0,38.0,327.0,2.0,4.0,42.0,10.0,103.0,32.0,
4,"Onyundo, Megan",Jr,OH,5-11,113,0,113,33.0,32.0,234,104,755,0.172,15.0,9.0,19.0,185.0,39.0,1.0,21.0,4.0,254.5,3.0,
16,"Clark, Chicyia",Sr,S,5-8,97,0,97,30.0,5.0,12,10,48,0.042,33.0,13.0,39.0,169.0,20.0,,7.0,1.0,28.5,2.0,
7,"Impellizeri, Allison",Jr,MB,6-1,66,0,66,20.0,17.0,152,50,310,0.32899999999999996,3.0,12.0,30.0,27.0,,6.0,39.0,1.0,189.5,,
12,"Veverka, Cayla",So,OH,6-4,50,0,50,15.0,11.0,104,49,328,0.168,6.0,,,19.0,1.0,7.0,25.0,4.0,123.5,,
8,"Mason, Kara",Jr,L,5-10,28,0,28,9.0,1.0,0,1,3,-0.33299999999999996,7.0,2.0,7.0,30.0,7.0,,,,2.0,,
10,"Harding, Catherine",Jr,S,5-10,16,0,16,8.0,,0,1,7,-0.14300000000000002,25.0,3.0,10.0,9.0,,1.0,4.0,,6.0,1.0,
5,"Spontak, Jessica",So,L,5-3,7,0,7,5.0,,0,0,0,,1.0,,,4.0,2.0,,,,,,
13,"Oliver, Victoria",Fr,MB,5-11,2,0,2,1.0,,0,0,0,,,,,,,,2.0,,1.0,,
-,TEAM,-,-,-,-,-,29,18.0,,0,0,1,0.0,,,,,15.0,,,,,,
-,Totals,-,-,-,-,-,116,,,1445,616,4024,0.20600000000000002,1361.0,164.0,241.0,1598.0,175.0,40.0,306.0,47.0,1802.0,45.0,
-,Opponent Totals,-,-,-,-,-,116,,,1449,614,3915,0.213,1354.0,175.0,210.0,1660.0,164.0,41.0,350.0,52.0,1840.0,35.0,
