Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
8,"Choy, Bailey",So,S,5-9,131,0,131,34.0,34.0,33,13,98,0.204,1241.0,16.0,31.0,302.0,,1.0,16.0,7.0,58.0,8.0,
20,"Luafalemana, Tawnee",Sr,MB,6-0,131,0,131,34.0,34.0,260,64,533,0.368,7.0,,,55.0,1.0,22.0,130.0,28.0,347.0,2.0,
12,"Oblad, Berkeley",Jr,MB,6-4,131,0,131,34.0,34.0,300,93,650,0.318,17.0,22.0,35.0,77.0,2.0,19.0,123.0,12.0,402.5,1.0,
2,"Scully, Shannon",Fr,OH,6-2,128,0,128,34.0,32.0,32,12,119,0.168,28.0,25.0,23.0,295.0,19.0,,1.0,,57.5,,
14,"Anae, Adora",Sr,OH,6-1,125,0,125,33.0,33.0,547,228,1377,0.23199999999999998,32.0,22.0,47.0,395.0,27.0,11.0,44.0,12.0,602.0,2.0,
10,"Trueman, Carly",Sr,MB,6-1,121,0,121,34.0,1.0,310,130,833,0.21600000000000003,7.0,,,63.0,,9.0,37.0,8.0,337.5,,
1,"Drews, Dani",Fr,RS,6-0,120,0,120,34.0,12.0,178,71,468,0.22899999999999998,,,,31.0,,4.0,66.0,6.0,215.0,,
4,"Koerber, Kenzie",Fr,OH,6-3,119,0,119,34.0,20.0,152,52,458,0.218,10.0,11.0,13.0,130.0,4.0,6.0,91.0,9.0,214.5,1.0,
17,"Doehrmann, Brianna",So,L/DS,5-7,117,0,117,31.0,1.0,2,1,3,0.33299999999999996,79.0,13.0,17.0,398.0,35.0,,,,15.0,3.0,
6,"Machado, Camryn",Fr,S,5-9,109,0,109,33.0,,15,5,35,0.28600000000000003,332.0,9.0,13.0,121.0,,,,1.0,24.0,10.0,
3,"Glasker, Torre",So,OH,5-9,51,0,51,19.0,1.0,0,1,1,-1.0,10.0,5.0,4.0,56.0,7.0,,,,5.0,1.0,
9,"Abels, Kristen",Fr,DS,5-9,39,0,39,12.0,1.0,0,0,0,,23.0,7.0,13.0,81.0,6.0,,,,7.0,1.0,
5,"Gauta, Lauga",Jr,OH,5-11,31,0,31,18.0,1.0,55,23,143,0.22399999999999998,,2.0,5.0,33.0,1.0,3.0,2.0,2.0,61.0,,
18,"Sproule, Lauren",So,OH,6-0,5,0,5,3.0,,2,3,5,-0.2,,,,,,,1.0,,2.5,,
-,TEAM,-,-,-,-,-,8,8.0,,0,0,0,,,,1.0,,7.0,,,,,,
-,Totals,-,-,-,-,-,131,,,1886,696,4723,0.252,1786.0,132.0,202.0,2037.0,109.0,75.0,511.0,85.0,2348.5,29.0,
-,Opponent Totals,-,-,-,-,-,131,,,1671,732,4762,0.19699999999999998,1570.0,109.0,245.0,1862.0,132.0,65.0,460.0,53.0,2075.0,28.0,
