Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Nicolini, Manuela",So,S,5-9,112,0,112,32.0,31.0,72,13,165,0.358,1171.0,32.0,36.0,267.0,1.0,9.0,79.0,6.0,152.5,19.0,
17,"Rudeen, Taylor",Jr,DS,5-8,112,0,112,32.0,,2,0,6,0.33299999999999996,111.0,21.0,12.0,504.0,21.0,,,,23.0,,
10,"Radulovic, Sonja",So,OH,5-10,110,0,110,32.0,22.0,114,81,410,0.08,30.0,32.0,36.0,259.0,32.0,,6.0,4.0,149.0,,
3,"Day, Skyler",Sr,OH,5-10,103,0,103,30.0,30.0,388,164,1094,0.205,19.0,19.0,25.0,282.0,15.0,1.0,23.0,3.0,419.5,,
14,"Butts, Kaylie",Fr,MB,6-1,100,0,100,31.0,28.0,188,79,447,0.244,5.0,3.0,20.0,53.0,2.0,5.0,74.0,14.0,233.0,1.0,
13,"Garcia, Mayda",So,OH,5-9,89,0,89,28.0,16.0,224,114,602,0.183,8.0,6.0,19.0,124.0,9.0,1.0,24.0,9.0,243.0,,
8,"Fisher, Kaitlyn",Jr,RS,6-2,85,0,85,30.0,7.0,181,97,431,0.195,1.0,,3.0,30.0,1.0,,36.0,1.0,199.0,,
4,"Albertson, Luci",Fr,MB,6-0,78,0,78,29.0,19.0,104,34,244,0.287,5.0,16.0,14.0,27.0,,10.0,59.0,9.0,159.5,,
6,"Calandro, Jamie",So,DS,5-7,74,0,74,28.0,6.0,0,0,4,0.0,8.0,16.0,17.0,72.0,1.0,,,,16.0,,
16,"Quinn, Nora",Jr,MB,6-2,59,0,59,22.0,14.0,49,22,131,0.20600000000000002,3.0,1.0,1.0,13.0,,7.0,34.0,6.0,74.0,,
2,"Theiller, Megan",Sr,OH,5-8,54,0,54,17.0,15.0,169,69,423,0.23600000000000002,9.0,10.0,14.0,197.0,9.0,3.0,8.0,1.0,186.0,,
5,"Williams, Sydney",Jr,MB,6-1,22,0,22,11.0,3.0,18,19,71,-0.013999999999999999,1.0,,,5.0,,2.0,10.0,2.0,25.0,1.0,
9,"Buckley, Sydney",Sr,S,5-9,18,0,18,8.0,1.0,1,1,2,0.0,74.0,3.0,,18.0,,,1.0,,4.5,,
-,TEAM,-,-,-,-,-,16,13.0,,0,0,0,,,,,,15.0,,,,,,
-,Totals,-,-,-,-,-,112,,,1510,693,4030,0.203,1445.0,159.0,197.0,1851.0,106.0,38.0,354.0,55.0,1884.0,21.0,
-,Opponent Totals,-,-,-,-,-,112,,,1209,630,3941,0.147,1145.0,106.0,199.0,1587.0,159.0,43.0,375.0,57.0,1545.5,35.0,
