Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Van Winden, Torrey",So,OH,6-3,101,0,101,30.0,30.0,477,116,1070,0.337,39.0,26.0,50.0,242.0,9.0,5.0,50.0,1.0,533.0,,
17,"Van Winden, Adlee",Jr,OH,6-1,101,0,101,30.0,30.0,335,99,909,0.26,25.0,29.0,26.0,251.0,16.0,12.0,22.0,11.0,387.0,,
5,"Brouker, Katherine",Jr,L,5-9,101,0,101,30.0,,1,1,3,0.0,101.0,24.0,21.0,406.0,23.0,,,,25.0,,
3,"Nelson, Taylor",Sr,S,6-0,101,0,101,30.0,30.0,93,24,180,0.38299999999999995,1196.0,17.0,19.0,258.0,,5.0,37.0,2.0,133.5,15.0,
16,"Greisen, Raeann",Sr,OH,6-2,100,0,100,30.0,12.0,266,85,633,0.28600000000000003,5.0,,,59.0,7.0,12.0,44.0,6.0,300.0,,
21,"Niemen, Savannah",Sr,MB,6-1,99,0,99,30.0,29.0,210,53,396,0.396,24.0,28.0,20.0,87.0,1.0,3.0,61.0,12.0,271.5,,
12,"McRoskey, Jessica",So,OH,6-0,94,0,94,29.0,17.0,1,4,7,-0.429,16.0,22.0,31.0,168.0,26.0,,1.0,,23.5,,
10,"Jackson, Nikki",So,MB,6-2,54,0,54,22.0,16.0,48,18,114,0.263,,1.0,1.0,8.0,,,33.0,1.0,65.5,2.0,
18,"Retoff, Nadia",So,MB,6-2,44,0,44,20.0,9.0,41,15,92,0.28300000000000003,,,,11.0,,,31.0,3.0,56.5,1.0,
14,"Mercer, Madilyn",Fr,MB,6-4,37,0,37,18.0,6.0,40,10,84,0.35700000000000004,,,,10.0,1.0,3.0,26.0,5.0,56.0,,
2,"Dickson, Mika",So,L,5-7,25,0,25,16.0,1.0,0,0,0,,2.0,2.0,3.0,19.0,3.0,,,1.0,2.0,,
15,"Dvoracek, Maia",Fr,OH,6-1,13,0,13,12.0,,10,6,30,0.133,1.0,,1.0,2.0,1.0,,,1.0,10.0,,
9,"Reynolds, Emma",Fr,S,6-1,6,0,6,5.0,,0,1,1,-1.0,11.0,,,3.0,,,1.0,,0.5,,
-,TEAM,-,-,-,-,-,17,16.0,,0,0,0,,,,,,14.0,,,,,,
-,Totals,-,-,-,-,-,101,,,1522,432,3519,0.31,1420.0,149.0,172.0,1524.0,101.0,40.0,306.0,43.0,1864.0,18.0,
-,Opponent Totals,-,-,-,-,-,101,,,1206,533,3489,0.193,1120.0,101.0,187.0,1354.0,149.0,49.0,299.0,43.0,1505.5,26.0,
