Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
20,"Walding, Kristen",Sr,S,6-1,113,0,113,30.0,4.0,59,10,155,0.316,562.0,3.0,9.0,54.0,1.0,3.0,51.0,2.0,90.5,19.0,
6,"Eyl, Gabrielle",Jr,L,5-8,113,0,113,30.0,,7,5,21,0.095,108.0,18.0,39.0,640.0,21.0,,,,25.0,5.0,
24,"Underdown, Amy",So,MB,6-1,113,0,113,30.0,30.0,449,217,1287,0.18,27.0,41.0,53.0,317.0,33.0,3.0,35.0,6.0,510.5,,
9,"Burcescu, Brigitte",Sr,OH,6-1,112,0,112,30.0,30.0,290,147,912,0.157,11.0,5.0,6.0,102.0,16.0,4.0,48.0,3.0,323.0,,
7,"Shupe, Samantha",Fr,S,5-10,111,0,111,30.0,26.0,15,1,36,0.389,615.0,8.0,28.0,212.0,1.0,,,1.0,23.0,14.0,
18,"Ardilla, Athena",Fr,OH,5-11,109,0,109,30.0,30.0,266,171,724,0.131,15.0,12.0,23.0,134.0,21.0,1.0,56.0,9.0,307.0,2.0,
8,"Tschannen, Gabrielle",Fr,MB,6-3,108,0,108,29.0,29.0,172,52,433,0.27699999999999997,3.0,27.0,30.0,43.0,,14.0,115.0,12.0,270.5,1.0,
1,"Wang, Sherrie",Jr,DS,5-4,101,0,101,30.0,,0,0,3,0.0,12.0,24.0,34.0,155.0,15.0,,,,24.0,,
13,"Lund, Clare",So,S,5-9,84,0,84,29.0,,4,2,16,0.125,25.0,12.0,10.0,161.0,11.0,,,,16.0,,
10,"Shollin, Natalie",So,MB,6-1,84,0,84,25.0,20.0,159,58,390,0.259,7.0,,3.0,23.0,,8.0,63.0,9.0,198.5,1.0,
12,"Reiter, Taylor",Sr,MB,6-2,47,0,47,20.0,8.0,43,25,128,0.141,,,,2.0,,2.0,9.0,3.0,49.5,,
3,"Costa, Carmen",Sr,MB,6-1,28,0,28,15.0,3.0,19,7,59,0.203,2.0,2.0,,3.0,,3.0,9.0,1.0,28.5,,
2,"Magbanua, Nicole",So,DS,5-1,20,0,20,11.0,,0,0,0,,,2.0,3.0,16.0,3.0,,,,2.0,,
11,"Rolfe, Katie",Fr,MB,6-0,11,0,11,8.0,,7,7,32,0.0,,,1.0,4.0,1.0,,1.0,,7.5,,
15,"Fernandez-Cuesta, B.",,,-,8,0,8,6.0,,1,1,7,0.0,,,1.0,,,,,,1.0,,
14,"Whitehead, Laynie",Jr,OH,6-2,1,0,1,1.0,,1,1,2,0.0,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,12,10.0,,0,0,0,,,,,,9.0,,,,,,
-,Totals,-,-,-,-,-,113,,,1492,704,4205,0.187,1387.0,154.0,240.0,1866.0,132.0,38.0,387.0,46.0,1877.5,42.0,
-,Opponent Totals,-,-,-,-,-,113,,,1310,598,4034,0.17600000000000002,1219.0,132.0,209.0,1727.0,154.0,46.0,488.0,49.0,1732.0,49.0,
