Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Bell, Sarah",Jr,S,5-10,116,0,116,32.0,32.0,100,20,212,0.377,1286.0,11.0,13.0,253.0,,3.0,30.0,14.0,129.0,17.0,
5,"Druhan, Natalie",Sr,L/DS,5-8,116,0,116,32.0,,0,0,2,0.0,34.0,15.0,16.0,419.0,27.0,,,,15.0,,
20,"Marshall, Chandler",Fr,OH,5-9,114,0,114,32.0,30.0,347,180,871,0.192,24.0,9.0,18.0,144.0,18.0,7.0,35.0,5.0,380.5,3.0,
4,"Coombs, Alexis",Jr,OH,6-1,113,0,113,32.0,32.0,223,82,501,0.281,5.0,,,13.0,1.0,18.0,84.0,8.0,283.0,,
6,"Grandy, Kylie",Jr,OH,5-11,113,0,113,32.0,32.0,389,177,1049,0.20199999999999999,54.0,46.0,42.0,264.0,22.0,6.0,33.0,10.0,457.5,4.0,
12,"Repsher, Catherine",So,OH,6-1,112,0,112,32.0,31.0,269,120,603,0.247,9.0,17.0,45.0,70.0,1.0,23.0,88.0,19.0,353.0,,
1,"Lawler, Madison",Fr,L,5-7,108,0,108,32.0,1.0,2,1,6,0.16699999999999998,41.0,14.0,18.0,184.0,16.0,,,,16.0,2.0,
8,"Chambers, Kelsey",Sr,RS,6-0,78,0,78,25.0,22.0,148,55,405,0.23,3.0,,,28.0,,3.0,49.0,2.0,175.5,,
14,"Miller, Melanie",Fr,L/DS,5-5,74,0,74,27.0,,1,1,2,0.0,17.0,9.0,14.0,96.0,6.0,,,,10.0,,
11,"Chapman, Ashley",So,OH,5-11,61,0,61,23.0,,0,0,0,,11.0,4.0,16.0,112.0,5.0,,,,4.0,,
9,"Berry, Ashley",So,OH,5-10,39,0,39,14.0,8.0,85,43,231,0.182,1.0,,,14.0,,4.0,21.0,1.0,99.5,,
13,"Still, Katherine",Jr,L/DS,5-7,19,0,19,10.0,,0,0,1,0.0,2.0,1.0,5.0,11.0,5.0,,,,1.0,,
7,"Favre, Breleigh",Fr,OH,6-2,16,0,16,9.0,2.0,17,11,55,0.109,,1.0,1.0,3.0,2.0,1.0,7.0,3.0,22.5,,
22,"Aenchbacher, Lainey",Fr,S,5-10,13,0,13,10.0,1.0,1,0,4,0.25,14.0,,,1.0,,,,1.0,1.0,,
10,"Ajayi, Dani",Jr,MB,6-0,11,0,11,8.0,1.0,12,9,25,0.12,,,,,,3.0,5.0,2.0,17.5,,
17,"Douglas, Alexis",So,OH,6-2,5,0,5,5.0,,0,2,5,-0.4,,,,,,,2.0,,1.0,,
28,"Coughlan, Molly",So,MB,6-2,5,0,5,2.0,,6,4,12,0.16699999999999998,,,,2.0,,,,,6.0,,
-,TEAM,-,-,-,-,-,19,12.0,,0,0,0,,6.0,,,,15.0,,,,,,
-,Totals,-,-,-,-,-,116,,,1600,705,3984,0.225,1507.0,127.0,188.0,1614.0,118.0,68.0,354.0,65.0,1972.0,26.0,
-,Opponent Totals,-,-,-,-,-,116,,,1323,617,3807,0.185,1246.0,118.0,170.0,1464.0,127.0,74.0,288.0,45.0,1659.0,40.0,
