Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Scott, Zahria",Jr,L/DS,5-3,89,0,89,26.0,,0,2,5,-0.4,42.0,27.0,34.0,225.0,22.0,,,,27.0,6.0,
13,"Hlavac, Murielle",Jr,OH,5-8,88,0,88,26.0,26.0,199,118,646,0.125,16.0,11.0,41.0,258.0,19.0,,23.0,,221.5,7.0,
10,"Hollowell, Amy",Sr,OH,5-9,85,0,85,26.0,19.0,77,69,330,0.024,28.0,12.0,21.0,221.0,23.0,5.0,36.0,2.0,112.0,1.0,
6,"House, Dannisha",So,MB,6-1,85,0,85,25.0,23.0,157,86,482,0.147,4.0,5.0,15.0,31.0,,5.0,44.0,4.0,189.0,1.0,
2,"Nutt, Kaitlyn",Fr,L/DS,5-5,82,0,82,25.0,1.0,0,0,1,0.0,14.0,8.0,23.0,170.0,19.0,,,,8.0,1.0,
15,"Thomas, Tomar",Jr,MB,6-1,77,0,77,23.0,22.0,282,113,765,0.221,3.0,15.0,38.0,58.0,1.0,6.0,31.0,2.0,318.5,,
12,"Morton, Haley",Sr,S,5-7,74,0,74,22.0,22.0,18,3,66,0.22699999999999998,661.0,6.0,7.0,161.0,1.0,,8.0,2.0,28.0,14.0,
1,"Box, Bre'Ala",Fr,MB,5-10,60,0,60,18.0,8.0,94,46,243,0.198,4.0,1.0,7.0,22.0,,,29.0,6.0,109.5,,
7,"Dim, Ivette",Jr,MB,6-2,60,0,60,18.0,18.0,147,57,324,0.278,1.0,1.0,2.0,30.0,1.0,7.0,58.0,5.0,184.0,,
4,"Walker, Iyaria",Jr,MB,5-10,50,0,50,15.0,8.0,79,43,233,0.155,,,2.0,10.0,,2.0,30.0,4.0,96.0,,
9,"Shade, Molly",Fr,S,5-9,36,0,36,12.0,4.0,9,5,30,0.133,244.0,7.0,6.0,49.0,,,6.0,1.0,19.0,14.0,
14,"Strohschein, Monica",Jr,OH,5-9,23,0,23,12.0,4.0,2,5,22,-0.136,2.0,4.0,11.0,32.0,13.0,,,,6.0,1.0,
17,"Eardly, Liz",Fr,OH,6-0,9,0,9,7.0,1.0,8,9,40,-0.025,1.0,,4.0,8.0,2.0,,,,8.0,1.0,
-,TEAM,-,-,-,-,-,15,11.0,,0,0,0,,,,,,14.0,,,,,,
-,Totals,-,-,-,-,-,91,,,1072,556,3187,0.162,1020.0,97.0,211.0,1275.0,115.0,25.0,265.0,26.0,1326.5,46.0,
-,Opponent Totals,-,-,-,-,-,91,,,1179,456,3119,0.23199999999999998,1099.0,115.0,180.0,1315.0,97.0,55.0,292.0,33.0,1495.0,24.0,
