Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"McCarthy, Erin",So,S,5-11,91,0,91,23.0,23.0,46,11,133,0.263,956.0,14.0,11.0,208.0,2.0,1.0,32.0,4.0,77.0,12.0,
21,"Cornelius, Christina",Jr,MB,6-2,91,0,91,23.0,23.0,242,80,561,0.289,19.0,17.0,13.0,183.0,31.0,17.0,70.0,7.0,311.0,2.0,
8,"Fields, Maclaine",So,MB,6-3,89,0,89,23.0,21.0,195,44,440,0.34299999999999997,5.0,,,15.0,,14.0,53.0,6.0,235.5,,
7,"Uhr, Anna",Jr,DS,5-8,89,0,89,23.0,,1,0,4,0.25,59.0,14.0,12.0,283.0,32.0,,,,15.0,,
15,"Meyer, Jocelyn",Jr,MB,6-1,82,0,82,23.0,20.0,168,71,406,0.239,4.0,27.0,44.0,63.0,,1.0,36.0,6.0,214.0,1.0,
17,"Roberts Burbank, Grace",So,OH,6-3,72,0,72,22.0,22.0,212,89,581,0.212,6.0,5.0,15.0,70.0,6.0,2.0,10.0,1.0,224.0,,
18,"Zeng, Sandra",Fr,OH,5-9,71,0,71,18.0,2.0,2,0,4,0.5,4.0,14.0,22.0,128.0,10.0,,2.0,,17.0,,
4,"Mabry, Mindie",Fr,OH,5-10,63,0,63,19.0,13.0,156,67,449,0.198,3.0,12.0,18.0,83.0,9.0,4.0,20.0,7.0,182.0,,
3,"Kebe, Paige",Sr,OH,6-1,52,0,52,16.0,12.0,105,37,350,0.19399999999999998,,,3.0,28.0,8.0,2.0,10.0,1.0,112.0,,
6,"Sigurdson, Heather",Sr,DS,5-11,50,0,50,16.0,1.0,1,1,13,0.0,7.0,,2.0,69.0,7.0,,1.0,1.0,1.5,,
12,"Vach, Sydney",Fr,L,5-7,37,0,37,11.0,1.0,0,0,2,0.0,12.0,2.0,2.0,88.0,9.0,,,,2.0,,
1,"Tashima, Isabelle",So,L,5-7,34,0,34,11.0,,2,0,3,0.667,3.0,4.0,10.0,48.0,13.0,,,,6.0,,
23,"Gray, Evelyn",Fr,OH,5-11,8,0,8,3.0,,17,8,44,0.205,,,,2.0,,,12.0,,23.0,,
9,"Adeleye, Sope",So,MB,6-1,4,0,4,2.0,,6,4,19,0.105,,,,,,,,1.0,6.0,,
10,"Istvan, Brooke",Jr,S,5-8,1,0,1,1.0,,0,0,0,,,,,1.0,,,,,,,
13,"Jones, Ellery",Sr,MB,5-11,1,0,1,1.0,,0,1,1,-1.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,15,11.0,,0,0,0,,,,,,17.0,,,,,,
-,Totals,-,-,-,-,-,91,,,1153,413,3010,0.24600000000000002,1078.0,109.0,152.0,1269.0,144.0,41.0,246.0,34.0,1426.0,15.0,
-,Opponent Totals,-,-,-,-,-,91,,,1189,465,3136,0.231,1094.0,144.0,167.0,1249.0,109.0,30.0,286.0,38.0,1506.0,35.0,
