Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Sharrits, Taylor",Fr,DS,5-7,103,0,103,28.0,,5,1,9,0.444,61.0,16.0,25.0,418.0,21.0,,,,21.0,,
3,"Weigand, Emily",Fr,S,5-10,103,0,103,28.0,27.0,62,28,179,0.19,992.0,36.0,73.0,208.0,1.0,4.0,47.0,9.0,125.5,16.0,
8,"Pawlak, Abbey",Jr,DS,5-4,103,0,103,28.0,17.0,0,0,5,0.0,15.0,29.0,43.0,187.0,24.0,,,,29.0,,
15,"Kloehn, Jessica",Sr,MB,6-0,103,0,103,28.0,28.0,214,73,463,0.305,1.0,3.0,7.0,10.0,,25.0,83.0,9.0,283.5,,
11,"Baer, Madi",Jr,RS,6-2,95,0,95,26.0,16.0,227,93,644,0.20800000000000002,8.0,7.0,19.0,71.0,3.0,4.0,37.0,3.0,256.5,,
16,"Kozer, Aubrey",Sr,DS,5-9,86,0,86,24.0,13.0,1,0,5,0.2,19.0,5.0,9.0,136.0,35.0,1.0,1.0,,7.5,,
6,"Gwozdz, Kayla",Jr,OH,5-10,86,0,86,23.0,21.0,290,147,910,0.157,13.0,22.0,21.0,146.0,32.0,,11.0,4.0,317.5,,
10,"Adleta, Alexis",Fr,MH,6-2,76,0,76,27.0,10.0,139,76,469,0.134,8.0,1.0,3.0,58.0,19.0,7.0,21.0,2.0,157.5,,
9,"Richardson, Ashley",So,MB,6-1,70,0,70,21.0,19.0,116,41,321,0.23399999999999999,4.0,17.0,9.0,23.0,2.0,8.0,32.0,4.0,157.0,,
4,"Karsner, Elya",So,OH,6-1,68,0,68,24.0,6.0,122,75,396,0.11900000000000001,1.0,,,28.0,32.0,6.0,10.0,6.0,133.0,1.0,
13,"Kuruzovich, Taylor",Fr,S,5-8,54,0,54,20.0,1.0,0,0,2,0.0,3.0,11.0,18.0,20.0,,,,,11.0,,
12,"Shallman, Julie",Sr,MB,6-3,49,0,49,19.0,9.0,50,35,145,0.10300000000000001,1.0,,,3.0,,5.0,17.0,,63.5,,
14,"Fulmer, Shelby",Fr,RS,6-0,25,0,25,11.0,,6,3,28,0.107,,1.0,5.0,3.0,3.0,,1.0,,7.5,,
1,"Slijepcevic, Jelena",Jr,S,5-9,4,0,4,3.0,1.0,0,0,1,0.0,14.0,,1.0,2.0,,,,,,5.0,
5,"Rogers, Kaylee",Fr,MH,6-2,2,0,2,2.0,,1,1,2,0.0,,,,1.0,,,,,1.0,,
-,TEAM,-,-,-,-,-,16,12.0,,0,0,0,,,,,,7.0,,,,,,
-,Totals,-,-,-,-,-,103,,,1233,573,3579,0.184,1140.0,148.0,233.0,1314.0,179.0,60.0,260.0,37.0,1571.0,22.0,
-,Opponent Totals,-,-,-,-,-,103,,,1356,503,3566,0.239,1244.0,179.0,199.0,1414.0,148.0,88.0,266.0,48.0,1756.0,14.0,
