Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Skjodt, Carly",Jr,OH,6-1,118,0,118,33.0,33.0,433,137,1233,0.24,31.0,23.0,23.0,273.0,28.0,11.0,21.0,5.0,477.5,1.0,
1,"Kieffer-Wright, Claire",Sr,MB,6-1,118,0,118,33.0,33.0,317,106,639,0.33,6.0,32.0,62.0,56.0,2.0,15.0,99.0,18.0,413.5,1.0,
10,"Lerg, Jenna",Jr,DS,5-6,118,0,118,33.0,,1,0,1,1.0,114.0,18.0,11.0,486.0,22.0,,,,19.0,,
9,"Welsh, Mackenzi",So,S,6-1,115,0,115,32.0,32.0,82,33,205,0.239,1263.0,29.0,54.0,229.0,,5.0,61.0,11.0,146.5,17.0,
11,"Lambert, Adeja",Sr,OH,6-2,114,0,114,32.0,28.0,238,104,607,0.221,16.0,30.0,35.0,216.0,37.0,11.0,37.0,3.0,297.5,,
16,"Crocker, Cori",Jr,MB,6-3,104,0,104,31.0,29.0,215,65,479,0.313,6.0,,,20.0,1.0,14.0,86.0,8.0,272.0,1.0,
13,"Mahlke, Katherine",Sr,OPP,6-2,96,0,96,29.0,13.0,195,78,438,0.267,4.0,,,22.0,,1.0,26.0,3.0,209.0,,
8,"Smith, Natalie",Fr,L,5-7,88,0,88,29.0,4.0,0,0,1,0.0,23.0,12.0,27.0,128.0,10.0,,,,12.0,2.0,
15,"Wetterstorm, Sydney",So,OH,6-1,71,0,71,23.0,11.0,126,65,331,0.184,4.0,,1.0,40.0,7.0,4.0,28.0,3.0,144.0,,
17,"Shannon, Kiara",Fr,MB,6-2,60,0,60,20.0,13.0,34,13,92,0.228,3.0,,,14.0,,8.0,25.0,13.0,54.5,,
6,"DiSanto, Jacqueline",Fr,L,5-5,32,0,32,16.0,1.0,0,0,0,,,4.0,12.0,33.0,7.0,,,,4.0,,
3,"Hamacher, Kyleigh",So,L,5-7,26,0,26,15.0,,0,0,1,0.0,1.0,5.0,5.0,13.0,,,,,5.0,,
14,"Abbott, Maddy",Jr,S,5-10,16,0,16,9.0,1.0,0,3,5,-0.6,62.0,3.0,4.0,10.0,,,1.0,,3.5,1.0,
4,"Rocafort, Katerina",So,S,5-8,12,0,12,8.0,,0,0,0,,,,5.0,9.0,,,,,,,
5,"Brooks, Ellie",Fr,OH,5-11,5,0,5,4.0,,3,2,9,0.111,,,,1.0,,,,,3.0,,
-,TEAM,-,-,-,-,-,10,9.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,118,,,1644,606,4041,0.257,1533.0,156.0,239.0,1550.0,122.0,69.0,384.0,64.0,2061.0,23.0,
-,Opponent Totals,-,-,-,-,-,118,,,1529,598,3948,0.23600000000000002,1435.0,122.0,241.0,1500.0,156.0,56.0,460.0,51.0,1937.0,27.0,
