Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Kerins, Summer",Jr,MB,6-1,104,0,104,29.0,29.0,159,55,416,0.25,2.0,17.0,16.0,59.0,,14.0,56.0,6.0,218.0,1.0,
5,"Schneider, Madeline",Jr,DS,5-11,102,0,102,29.0,27.0,335,166,1086,0.156,16.0,23.0,30.0,255.0,37.0,4.0,23.0,6.0,373.5,1.0,
1,"Costello, Savahna",Fr,L/DS,5-6,95,0,95,27.0,2.0,4,3,23,0.043,53.0,25.0,19.0,345.0,32.0,,,,29.0,4.0,
24,"Bowman, Nastassja",So,S,5-10,93,0,93,27.0,24.0,44,19,150,0.16699999999999998,686.0,7.0,7.0,203.0,1.0,2.0,23.0,6.0,64.5,16.0,
19,"Francis, Cady",Jr,OH,5-6,86,0,86,23.0,15.0,2,1,20,0.05,25.0,22.0,17.0,280.0,20.0,,,,24.0,1.0,
16,"Henry, Aniya",So,DS,6-0,83,0,83,27.0,22.0,44,24,127,0.157,1.0,,,10.0,,17.0,55.0,12.0,88.5,3.0,
4,"Roux, Katie",Sr,S,5-8,82,0,82,23.0,9.0,0,2,21,-0.095,19.0,8.0,7.0,167.0,31.0,,,,8.0,,
11,"Carlson, Meagen",So,DS,6-1,70,0,70,26.0,6.0,123,81,442,0.095,1.0,2.0,5.0,39.0,11.0,1.0,11.0,7.0,131.5,,
26,"Norman, Jayla",Fr,MB,6-0,67,0,67,24.0,6.0,110,73,351,0.105,2.0,,4.0,23.0,1.0,3.0,28.0,,127.0,1.0,
17,"Fayad, Shimen",Jr,DS,6-0,66,0,66,24.0,9.0,114,67,382,0.12300000000000001,2.0,2.0,10.0,79.0,14.0,,22.0,12.0,127.0,,
6,"Fezzey, Tyler",Fr,RS,6-1,52,0,52,21.0,12.0,90,49,337,0.122,2.0,8.0,10.0,58.0,1.0,1.0,14.0,7.0,106.0,2.0,
9,"Abelman, Makenzi",Fr,S,6-1,45,0,45,20.0,6.0,7,2,35,0.14300000000000002,196.0,3.0,3.0,55.0,,1.0,5.0,2.0,13.5,18.0,
20,"Thompson, Alayne",Jr,OH,5-11,30,0,30,12.0,5.0,6,10,34,-0.11800000000000001,,,,2.0,,2.0,13.0,5.0,14.5,,
18,"Nielsen, Katelyn",Sr,OH,6-0,21,0,21,8.0,2.0,45,25,171,0.11699999999999999,,,,12.0,,1.0,2.0,1.0,47.0,,
12,"Dennis, Alicia",Fr,OH,5-9,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,13,8.0,,0,0,0,,,,,,13.0,,,,,,
-,Totals,-,-,-,-,-,104,,,1083,577,3595,0.141,1005.0,117.0,128.0,1587.0,161.0,46.0,252.0,64.0,1372.0,47.0,
-,Opponent Totals,-,-,-,-,-,104,,,1423,527,3778,0.237,1341.0,161.0,190.0,1696.0,117.0,34.0,347.0,40.0,1791.5,25.0,
