Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Kirk, Hannah",Sr,L,5-3,142,0,142,36.0,,2,1,11,0.091,162.0,17.0,12.0,560.0,46.0,,,,19.0,1.0,
16,"Ludtke, Charis",Sr,OH,5-11,141,0,141,36.0,34.0,399,127,1234,0.22,3.0,33.0,25.0,151.0,,10.0,50.0,11.0,467.0,,
4,"Zuhlke, Allyson",Sr,OH,6-3,141,0,141,36.0,36.0,478,214,1076,0.245,3.0,33.0,40.0,112.0,,5.0,84.0,11.0,558.0,2.0,
13,"Perucki, Rachel",So,S,5-6,139,0,139,36.0,8.0,3,0,10,0.3,374.0,8.0,2.0,250.0,3.0,,,1.0,11.0,7.0,
9,"Rombach, Mackenzie",Jr,MB,6-1,139,0,139,36.0,29.0,309,101,725,0.287,3.0,4.0,20.0,54.0,1.0,14.0,123.0,19.0,388.5,1.0,
7,"Hart, Jennifer",Sr,S,5-7,138,0,138,35.0,27.0,40,14,115,0.226,1029.0,6.0,12.0,405.0,2.0,,16.0,2.0,54.0,27.0,
11,"Cooler, Madison",Fr,OH,5-9,121,0,121,35.0,26.0,202,136,770,0.086,21.0,21.0,24.0,257.0,42.0,6.0,40.0,11.0,249.0,1.0,
14,"Frear, Kaylee",So,OH,6-3,114,0,114,36.0,25.0,201,86,568,0.20199999999999999,3.0,,,17.0,1.0,16.0,83.0,10.0,258.5,1.0,
12,"Clingan, Ashley",Jr,DS,5-5,95,0,95,32.0,,0,0,0,,4.0,1.0,,89.0,10.0,,,,1.0,,
10,"Krutsinger, Kim",So,MB,6-2,90,0,90,32.0,20.0,28,11,71,0.239,,,,4.0,2.0,5.0,71.0,15.0,68.5,1.0,
5,"Milton, Kaylie",Fr,OH,5-11,76,0,76,30.0,9.0,55,27,202,0.139,13.0,1.0,9.0,150.0,26.0,,7.0,3.0,59.5,1.0,
18,"Schmidt, Shayla",So,S,6-0,47,0,47,20.0,,15,8,53,0.132,17.0,,,11.0,,2.0,13.0,,23.5,4.0,
15,"Steele, Dani",Fr,DS,5-7,31,0,31,22.0,,0,1,5,-0.2,,,,25.0,6.0,1.0,,,1.0,,
8,"Cloutier, Maddie",So,DS,5-5,25,0,25,17.0,,1,0,2,0.5,2.0,,,36.0,6.0,,,,1.0,,
1,"Powell, Kennedy",Fr,OH,6-0,24,0,24,14.0,,0,2,6,-0.33299999999999996,,,,4.0,,,9.0,1.0,4.5,,
2,"Villano, Brooklynne",Fr,OH,5-8,19,0,19,11.0,2.0,10,7,44,0.068,1.0,5.0,6.0,21.0,9.0,,4.0,2.0,17.0,1.0,
-,TEAM,-,-,-,-,-,42,20.0,,0,0,0,,,,,,24.0,,,,,,
-,Totals,-,-,-,-,-,142,,,1743,735,4892,0.20600000000000002,1635.0,129.0,150.0,2146.0,178.0,59.0,500.0,86.0,2181.0,47.0,
-,Opponent Totals,-,-,-,-,-,142,,,1748,841,5112,0.177,1654.0,178.0,272.0,2061.0,129.0,62.0,477.0,74.0,2226.5,67.0,
