Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Strockis, Jill",So,OH,6-1,111,0,111,30.0,,1,1,7,0.0,124.0,32.0,33.0,414.0,24.0,,,,33.0,2.0,
1,"DeJarld, Jane",So,S,5-10,111,0,111,30.0,29.0,22,10,65,0.185,756.0,15.0,22.0,232.0,,2.0,13.0,2.0,45.5,10.0,
6,"Goss, Mckenna",Jr,OH,6-1,110,0,110,30.0,17.0,223,112,713,0.156,6.0,6.0,13.0,131.0,1.0,6.0,43.0,4.0,256.5,,
11,"Balido, Cat",So,RS,6-0,106,0,106,30.0,24.0,286,159,877,0.145,18.0,23.0,47.0,185.0,27.0,2.0,32.0,6.0,327.0,1.0,
13,"Braakhuis, Lynn",Sr,OH,5-11,102,0,102,28.0,27.0,299,118,858,0.21100000000000002,13.0,18.0,10.0,226.0,25.0,4.0,32.0,5.0,337.0,,
10,"Calvete, Sol",Sr,OH,6-1,98,0,98,30.0,14.0,162,86,451,0.16899999999999998,10.0,15.0,12.0,116.0,15.0,3.0,27.0,5.0,193.5,2.0,
14,"Chukwujekwu, Amaka",Fr,MB,5-11,92,0,92,26.0,24.0,101,51,271,0.185,1.0,9.0,27.0,30.0,2.0,7.0,83.0,6.0,158.5,1.0,
4,"West, Sophia",So,MB,6-0,87,0,87,28.0,21.0,113,41,286,0.252,6.0,,2.0,12.0,,9.0,55.0,7.0,149.5,1.0,
16,"Sacco, Marissa",So,L,5-8,74,0,74,27.0,,0,1,3,-0.33299999999999996,3.0,4.0,6.0,51.0,3.0,,,,4.0,2.0,
3,"Oemcke, Camille",Jr,S,5-11,74,0,74,28.0,1.0,2,0,4,0.5,244.0,4.0,17.0,73.0,,,1.0,1.0,6.5,12.0,
8,"Naughton, Clare",Fr,OH,6-1,54,0,54,26.0,5.0,57,28,188,0.154,6.0,1.0,1.0,25.0,2.0,1.0,22.0,,70.0,,
17,"Mullen, Ally",Fr,MB,6-2,53,0,53,20.0,12.0,55,15,125,0.32,3.0,4.0,13.0,11.0,2.0,10.0,27.0,2.0,82.5,,
19,"Mcknight, Madison",Fr,,5-8,23,0,23,11.0,,0,0,1,0.0,66.0,2.0,2.0,31.0,,,,,2.0,6.0,
5,"Dersjant, Alinda",Fr,OH,6-3,16,0,16,13.0,,5,7,25,-0.08,,,1.0,4.0,,,1.0,1.0,5.5,,
15,"Canulli, Natalie",So,L/DS,5-8,13,0,13,11.0,,0,0,0,,,1.0,2.0,3.0,,,,,1.0,,
7,"Michaelis, Devon",Jr,L/DS,5-6,4,0,4,2.0,,0,0,0,,,,,1.0,,,,,,,
2,"Gritton, Jasmine",So,OH,6-0,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,22,15.0,,0,0,0,,,,,,18.0,,,,,,
-,Totals,-,-,-,-,-,111,,,1326,629,3874,0.18,1256.0,134.0,208.0,1545.0,119.0,44.0,336.0,39.0,1672.0,37.0,
-,Opponent Totals,-,-,-,-,-,111,,,1461,556,3864,0.23399999999999999,1349.0,119.0,191.0,1593.0,134.0,48.0,476.0,32.0,1866.0,43.0,
