Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
14,"Clark, Erin",Sr,S,5-7,105,0,105,30.0,30.0,63,19,160,0.275,1185.0,24.0,26.0,272.0,1.0,3.0,46.0,5.0,113.0,17.0,
23,"Sych, Mikaelyn",Jr,MB,5-10,105,0,105,30.0,30.0,197,54,387,0.37,11.0,1.0,2.0,34.0,,12.0,115.0,12.0,267.5,2.0,
10,"Wilson, Katy",Jr,MB,5-10,105,0,105,30.0,30.0,232,64,450,0.373,7.0,13.0,18.0,48.0,3.0,21.0,68.0,8.0,300.0,,
2,"Bettenay, Caitlin",So,OH,5-11,103,0,103,30.0,29.0,392,161,1197,0.193,26.0,22.0,21.0,266.0,34.0,6.0,37.0,2.0,438.5,,
6,"Glass, Haley",Jr,DS,5-7,101,0,101,30.0,18.0,2,3,15,-0.067,31.0,25.0,22.0,275.0,32.0,,,,27.0,,
11,"Bojanic, Tasha",Sr,L,5-7,98,0,98,29.0,,5,0,5,1.0,92.0,20.0,10.0,496.0,22.0,,,,25.0,,
15,"Webb, Parker",Fr,OH,6-1,92,0,92,29.0,24.0,204,67,553,0.248,8.0,24.0,22.0,82.0,1.0,1.0,58.0,6.0,258.0,,
22,"McDougald, Toni",So,OH,5-11,83,0,83,25.0,4.0,219,76,670,0.213,4.0,1.0,,73.0,3.0,3.0,11.0,5.0,228.5,,
12,"Benedict, Ally",Fr,DS,5-6,77,0,77,26.0,2.0,0,1,4,-0.25,18.0,3.0,3.0,86.0,14.0,,,,3.0,,
17,"Brennan, Sarah",Jr,OH,6-3,53,0,53,20.0,11.0,118,54,354,0.18100000000000002,2.0,,,22.0,3.0,2.0,24.0,3.0,132.0,,
1,"Heck, Hadley",Jr,DS,5-5,39,0,39,19.0,,0,0,2,0.0,4.0,1.0,4.0,50.0,5.0,,,,1.0,,
4,"Mullen, Jenna",Jr,OH,6-1,30,0,30,14.0,2.0,35,23,132,0.091,2.0,7.0,6.0,30.0,2.0,2.0,5.0,,46.5,,
13,"Reeb, Maddy",Fr,S,5-10,14,0,14,6.0,,0,0,0,,10.0,1.0,5.0,4.0,,,,,1.0,5.0,
30,"Copple, Kylie",Sr,S,6-0,9,0,9,7.0,,3,7,17,-0.235,,1.0,2.0,2.0,,,,,4.0,,
3,"Imirie, Brooke",So,OH,6-2,4,0,4,3.0,,1,3,10,-0.2,,,,,,,,,1.0,,
9,"Turner, Whitney",So,MB,6-2,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,40,15.0,,0,0,0,,1.0,,,,10.0,,,,,,
-,Totals,-,-,-,-,-,106,,,1471,532,3956,0.237,1401.0,143.0,141.0,1740.0,130.0,50.0,364.0,41.0,1846.0,24.0,
-,Opponent Totals,-,-,-,-,-,106,,,1357,551,3994,0.20199999999999999,1290.0,130.0,174.0,1699.0,143.0,49.0,368.0,47.0,1720.0,37.0,
