Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
21,"O'Sullivan, Carly",Sr,OH,5-8,98,0,98,29.0,4.0,35,11,154,0.156,52.0,7.0,2.0,408.0,38.0,,6.0,,45.0,3.0,
11,"Reyes, Annabel",So,RS,5-10,97,0,97,29.0,12.0,88,57,349,0.08900000000000001,9.0,1.0,1.0,24.0,,11.0,64.0,6.0,132.0,,
8,"Koester, Allison",Fr,S,5-9,92,0,92,27.0,13.0,21,6,115,0.13,86.0,12.0,12.0,208.0,31.0,,11.0,1.0,38.5,5.0,
2,"Wyckoff, Taylor",Sr,MH,6-0,92,0,92,27.0,27.0,206,76,698,0.18600000000000003,18.0,26.0,13.0,252.0,35.0,13.0,69.0,7.0,279.5,3.0,
13,"Setterlund, Mckenna",Fr,S,5-10,90,0,90,27.0,27.0,47,23,169,0.142,725.0,27.0,23.0,249.0,,5.0,46.0,14.0,102.0,14.0,
14,"Sullivan, Erika",So,OH,5-11,85,0,85,27.0,23.0,136,112,573,0.042,12.0,3.0,11.0,155.0,16.0,1.0,18.0,2.0,149.0,1.0,
16,"Maksimovic, Magdalena",Fr,OH,6-1,80,0,80,24.0,24.0,207,72,683,0.198,5.0,20.0,16.0,115.0,10.0,1.0,20.0,4.0,238.0,,
3,"Rogers, Jamie",Fr,DS,5-6,71,0,71,21.0,16.0,1,2,4,-0.25,10.0,4.0,2.0,172.0,19.0,,,,5.0,,
1,"Rybakova, Nataliya",Fr,OH,6-0,70,0,70,25.0,18.0,158,85,520,0.14,6.0,7.0,5.0,45.0,9.0,,13.0,2.0,171.5,,
12,"Strebig, Abigail",So,MH,6-2,48,0,48,20.0,7.0,74,41,241,0.13699999999999998,1.0,2.0,3.0,20.0,,7.0,22.0,5.0,94.0,1.0,
15,"Liller, Emma",So,OH,6-0,38,0,38,17.0,3.0,37,28,138,0.065,3.0,,,24.0,4.0,,7.0,2.0,40.5,,
7,"Bell, Mary",Jr,L/DS,5-7,29,0,29,14.0,,0,0,2,0.0,3.0,1.0,,28.0,11.0,,,,1.0,,
-,TEAM,-,-,-,-,-,29,15.0,,0,0,0,,,,,,17.0,,,,,,
-,Totals,-,-,-,-,-,98,,,1010,513,3646,0.136,930.0,110.0,88.0,1700.0,190.0,38.0,276.0,43.0,1296.0,27.0,
-,Opponent Totals,-,-,-,-,-,98,,,1473,568,3982,0.22699999999999998,1368.0,191.0,196.0,1857.0,110.0,24.0,331.0,43.0,1853.5,46.0,
