Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Kowalkowski, Emma",So,DS,5-5,120,0,120,35.0,,5,0,6,0.833,63.0,34.0,47.0,351.0,36.0,,,,39.0,1.0,
16,"Engle, Sydney",Sr,RS,6-0,120,0,120,35.0,35.0,240,58,539,0.33799999999999997,133.0,20.0,47.0,305.0,10.0,6.0,77.0,8.0,304.5,7.0,
4,"Anderson, Rachel",Jr,MH,6-1,120,0,120,35.0,35.0,420,95,786,0.413,7.0,9.0,19.0,73.0,2.0,14.0,116.0,10.0,501.0,,
7,"Cavanaugh, Alyssa",Sr,OH,5-10,120,0,120,35.0,26.0,489,131,1003,0.35700000000000004,4.0,6.0,16.0,84.0,,17.0,34.0,5.0,529.0,,
14,"Music, Darby",Fr,DS,5-7,120,0,120,35.0,9.0,0,3,5,-0.6,12.0,7.0,18.0,207.0,30.0,,,,7.0,,
12,"Shelton, Hallie",Fr,OH,6-1,120,0,120,35.0,25.0,17,16,83,0.012,33.0,30.0,46.0,178.0,30.0,,2.0,2.0,48.0,,
1,"Lucas, Jessica",Sr,S,6-0,120,0,120,35.0,35.0,158,29,356,0.36200000000000004,1323.0,22.0,31.0,271.0,,4.0,55.0,8.0,211.5,13.0,
21,"Dellinger, Taylor",Jr,OH,6-0,114,0,114,35.0,10.0,215,84,597,0.21899999999999997,1.0,,,71.0,2.0,16.0,33.0,2.0,247.5,,
23,"Cerino, Sophia",So,OH,5-9,102,0,102,34.0,,11,5,28,0.214,,36.0,30.0,22.0,,,4.0,1.0,49.0,1.0,
11,"Listenbee, Amara",Jr,MH,6-0,83,0,83,31.0,27.0,50,17,117,0.282,,,,16.0,,7.0,57.0,6.0,85.5,,
15,"Jackson, Kayland",Fr,RS,5-11,67,0,67,28.0,8.0,95,31,197,0.325,,,,11.0,1.0,7.0,27.0,6.0,115.5,,
8,"Martin, Mary",Jr,S,5-11,19,0,19,15.0,,1,0,1,1.0,2.0,1.0,2.0,11.0,,,,,2.0,,
2,"Singleton, Maggie",Sr,MH,6-2,13,0,13,11.0,,4,0,10,0.4,,,,1.0,,,4.0,,6.0,,
-,TEAM,-,-,-,-,-,17,13.0,,0,0,0,,,,,,12.0,,,,,,
-,Totals,-,-,-,-,-,120,,,1705,469,3728,0.332,1578.0,165.0,256.0,1601.0,123.0,71.0,409.0,48.0,2145.5,22.0,
-,Opponent Totals,-,-,-,-,-,120,,,1347,663,3879,0.17600000000000002,1254.0,123.0,253.0,1289.0,165.0,39.0,345.0,56.0,1681.5,34.0,
