Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Barnes, Lauren",Fr,DS,5-6,118,0,118,34.0,32.0,0,0,1,0.0,16.0,17.0,17.0,234.0,16.0,,,,17.0,,
10,"Samedy, Stephanie",Fr,RS,6-2,118,0,118,34.0,33.0,478,114,1203,0.303,4.0,11.0,8.0,333.0,1.0,6.0,81.0,7.0,535.5,1.0,
11,"Seliger-Swenson, Samantha",Jr,S,5-11,118,0,118,34.0,34.0,39,12,123,0.22,1441.0,33.0,18.0,317.0,2.0,3.0,52.0,5.0,101.0,3.0,
5,"Goehner, Alyssa",Sr,OH,5-11,118,0,118,34.0,1.0,1,2,7,-0.14300000000000002,28.0,,1.0,182.0,19.0,,,,1.0,1.0,
19,"Hart, Alexis",So,OH,6-0,118,0,118,34.0,33.0,446,139,1106,0.278,5.0,23.0,38.0,123.0,12.0,2.0,54.0,6.0,498.0,1.0,
17,"Rosado, Dalianliz",Sr,L/DS,5-9,118,0,118,34.0,1.0,1,0,5,0.2,110.0,24.0,18.0,524.0,35.0,,,,25.0,1.0,
13,"Lohman, Molly",Sr,MB,6-3,115,0,115,34.0,33.0,224,50,451,0.386,7.0,35.0,26.0,68.0,,16.0,139.0,6.0,344.5,,
21,"Pittman, Regan",Fr,MB,6-5,114,0,114,33.0,33.0,261,68,566,0.341,3.0,1.0,2.0,44.0,,17.0,93.0,10.0,325.5,,
1,"Martin, Jasmyn",Fr,OH,6-3,87,0,87,29.0,1.0,170,76,511,0.184,1.0,,,59.0,9.0,3.0,37.0,3.0,191.5,1.0,
12,"Morgan, Taylor",So,MB,6-0,42,0,42,22.0,2.0,32,9,73,0.315,1.0,,,10.0,,2.0,16.0,5.0,42.0,,
4,"Kleinman, Sydney",Fr,OH,6-2,30,0,30,14.0,,38,26,123,0.098,,,,17.0,4.0,,5.0,1.0,40.5,,
14,"McLean, Brittany",So,OH,6-1,18,0,18,8.0,,32,13,105,0.18100000000000002,1.0,,,10.0,1.0,,6.0,,35.0,,
6,"Beal, Maddie",Sr,MB,6-0,10,0,10,7.0,1.0,7,0,10,0.7,,,,,,,2.0,,8.0,,
9,"Beckley, Sophie",Jr,DS,5-6,6,0,6,6.0,,0,0,0,,,2.0,1.0,3.0,,,,,2.0,,
3,"Nielsen, Sara",Fr,S,5-11,4,0,4,4.0,,0,0,0,,6.0,,,2.0,,,,,,,
16,"Buford, Kayla",Jr,MB,6-2,3,0,3,3.0,,4,0,4,1.0,,,,,,,,1.0,4.0,,
15,"Litzau, Lauren",So,DS,5-8,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,10,8.0,,0,0,0,,,,,,5.0,,,,,,
-,Totals,-,-,-,-,-,118,,,1733,509,4288,0.285,1623.0,146.0,129.0,1926.0,104.0,49.0,485.0,44.0,2170.5,8.0,
-,Opponent Totals,-,-,-,-,-,118,,,1581,678,4530,0.19899999999999998,1493.0,104.0,184.0,1759.0,146.0,57.0,374.0,74.0,1929.0,32.0,
