Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"DeGeorge, Emily",Fr,OH,5-9,117,0,117,30.0,24.0,203,85,696,0.17,35.0,11.0,16.0,325.0,27.0,2.0,43.0,3.0,237.5,,
11,"Grega, Shannon",Sr,DS,5-2,117,0,117,30.0,,3,0,8,0.375,114.0,48.0,59.0,543.0,23.0,,,,51.0,,
12,"Kilner, Gina",Sr,S,5-11,117,0,117,30.0,30.0,174,32,427,0.33299999999999996,1262.0,8.0,24.0,227.0,,3.0,46.0,10.0,208.0,14.0,1.0
1,"Dohar, Rachael",Jr,DS,5-4,111,0,111,29.0,24.0,2,2,24,0.0,34.0,13.0,19.0,204.0,13.0,,,,15.0,1.0,
13,"Verbiak, Jordan",So,DS,5-3,111,0,111,29.0,5.0,0,1,5,-0.2,66.0,19.0,50.0,271.0,19.0,,,,19.0,,
2,"Middlebrooks, Alexis",Sr,MH,6-1,109,0,109,28.0,28.0,330,95,739,0.318,9.0,16.0,19.0,60.0,1.0,15.0,97.0,13.0,409.5,1.0,
7,"Stover, Rachel",Jr,OH,6-2,104,0,104,29.0,19.0,194,65,479,0.26899999999999996,1.0,,,44.0,,1.0,61.0,8.0,225.5,,
16,"Skeens, Sara",So,OH,5-11,103,0,103,29.0,2.0,319,133,840,0.221,7.0,3.0,11.0,60.0,4.0,5.0,34.0,6.0,344.0,,
23,"Hall, Trinniti",So,MH,5-10,95,0,95,28.0,21.0,232,93,585,0.23800000000000002,3.0,3.0,7.0,70.0,10.0,7.0,54.0,5.0,269.0,,
8,"Carrero-Johnson, Mariah",Jr,MH,5-11,51,0,51,17.0,10.0,78,29,172,0.285,6.0,,,6.0,,5.0,41.0,6.0,103.5,,
4,"Greene, Hannah",Fr,MH,6-1,43,0,43,16.0,10.0,51,20,115,0.27,1.0,,1.0,5.0,,7.0,29.0,7.0,72.5,,
14,"Mihalik, Katie",Sr,OH,6-0,38,0,38,19.0,6.0,42,19,103,0.223,2.0,,,14.0,,,13.0,,48.5,,
3,"Schoen, Halle",Fr,OH,5-11,22,0,22,14.0,,0,0,0,,2.0,4.0,2.0,9.0,,,,,4.0,,
19,"Herman, Jessica",Fr,DS,5-5,19,0,19,9.0,,0,0,0,,,,4.0,2.0,,,,,,,
9,"Voiebuna, Georgiana",Fr,DS,5-3,14,0,14,9.0,,0,0,2,0.0,,1.0,4.0,9.0,,,,,1.0,,
6,"Hudgens, Christina",Fr,DS,5-10,7,0,7,6.0,,1,0,1,1.0,1.0,,1.0,3.0,,,,,1.0,,
15,"Pierce, Ambre",Fr,DS,5-11,4,0,4,2.0,1.0,1,0,8,0.125,,,,1.0,,,,,1.0,,
-,TEAM,-,-,-,-,-,16,10.0,,0,0,0,,,,,,12.0,,,,,,
-,Totals,-,-,-,-,-,117,,,1630,574,4204,0.251,1543.0,126.0,217.0,1853.0,109.0,45.0,418.0,58.0,2010.0,16.0,
-,Opponent Totals,-,-,-,-,-,117,,,1480,637,4310,0.196,1390.0,109.0,204.0,1772.0,126.0,42.0,374.0,55.0,1818.0,24.0,
