Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Uadiale, Camille",So,MB,6-0,98,0,98,28.0,27.0,33,13,74,0.27,3.0,,1.0,14.0,3.0,23.0,55.0,6.0,83.5,,
3,"Lindor, Jasmine",Sr,RS,6-0,98,0,98,28.0,28.0,139,61,343,0.22699999999999998,5.0,23.0,35.0,58.0,,17.0,79.0,3.0,218.5,1.0,
1,"Brown, Samara",Sr,OH,6-1,98,0,98,28.0,28.0,242,151,756,0.12,23.0,22.0,36.0,201.0,25.0,7.0,36.0,4.0,289.0,,
2,"Pitt, Alyssa",Sr,MB,6-1,98,0,98,28.0,27.0,202,94,505,0.214,69.0,14.0,21.0,77.0,2.0,9.0,51.0,3.0,250.5,16.0,
5,"Brewer, Edie",Fr,RS,6-0,98,0,98,28.0,27.0,158,70,428,0.20600000000000002,588.0,44.0,43.0,211.0,4.0,2.0,40.0,,224.0,13.0,1.0
7,"Wilson, Christa",So,OH,5-9,97,0,97,28.0,16.0,46,34,188,0.064,14.0,15.0,22.0,198.0,36.0,2.0,1.0,2.0,63.5,,
10,"Wiggins, Megan",Jr,S,5-7,94,0,94,28.0,2.0,0,4,23,-0.174,213.0,11.0,11.0,100.0,5.0,,,,11.0,15.0,
13,"Pitt, Courteney",Fr,OH,6-1,94,0,94,28.0,9.0,223,125,665,0.147,4.0,17.0,24.0,47.0,7.0,5.0,18.0,8.0,254.0,,
15,"Morgan, Milanna",Fr,DS,5-4,80,0,80,27.0,2.0,1,5,22,-0.182,23.0,19.0,28.0,207.0,43.0,,,,20.0,,
4,"Meadows, Carena",Jr,MB,5-9,34,0,34,20.0,2.0,0,2,3,-0.667,2.0,2.0,7.0,24.0,8.0,,,,2.0,,
6,"Haley, Kaiyah",Fr,DS,5-3,28,0,28,11.0,2.0,1,0,6,0.16699999999999998,6.0,2.0,1.0,40.0,8.0,,,,3.0,,
12,"Clarke, Carden",So,DS,5-6,25,0,25,10.0,1.0,0,0,3,0.0,1.0,2.0,4.0,12.0,,,,,2.0,,
16,"Haynesworth, Leila",So,RS,5-11,4,0,4,3.0,,3,1,6,0.33299999999999996,,,,1.0,,,,,3.0,,
-,TEAM,-,-,-,-,-,58,21.0,,0,1,1,-1.0,,,,,21.0,,,,,,
-,Totals,-,-,-,-,-,98,,,1048,561,3023,0.161,951.0,171.0,233.0,1190.0,162.0,65.0,280.0,26.0,1424.0,45.0,
-,Opponent Totals,-,-,-,-,-,98,,,1055,565,3026,0.162,962.0,163.0,202.0,1248.0,171.0,46.0,211.0,30.0,1369.5,59.0,
