Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
19,"Latchford, Margaret",Jr,L/DS,5-2,117,0,117,31.0,,2,0,8,0.25,85.0,7.0,19.0,477.0,23.0,,,,9.0,,
9,"Baptista, Victoria",Jr,OH,5-10,114,0,114,31.0,27.0,98,72,468,0.055999999999999994,23.0,15.0,13.0,315.0,34.0,2.0,16.0,9.0,123.0,,
2,"Gragg, Anna",So,MB,6-3,113,0,113,31.0,29.0,292,79,677,0.315,4.0,,1.0,12.0,1.0,12.0,93.0,14.0,350.5,,
7,"Goodwin, Casey",So,RS,6-1,111,0,111,30.0,15.0,311,128,784,0.233,3.0,1.0,15.0,53.0,2.0,9.0,72.0,4.0,357.0,,
20,"Vess, Gabrielle",Sr,OH,6-0,96,0,96,28.0,24.0,269,139,794,0.16399999999999998,17.0,8.0,31.0,254.0,34.0,6.0,32.0,6.0,299.0,1.0,
23,"Culhan, Jenna",Fr,RS,6-0,94,0,94,29.0,19.0,118,85,452,0.073,9.0,13.0,19.0,165.0,10.0,1.0,37.0,9.0,150.5,1.0,
8,"Morris, Hannah",So,S,6-0,89,0,89,30.0,2.0,5,5,23,0.0,179.0,14.0,11.0,54.0,,,3.0,1.0,20.5,9.0,
21,"Vorster, Sirena",Sr,MB,6-2,89,0,89,27.0,21.0,146,38,361,0.299,11.0,21.0,14.0,53.0,2.0,6.0,75.0,,210.5,2.0,
6,"Williams, Amaya",Fr,S,5-9,86,0,86,25.0,19.0,33,18,116,0.129,746.0,1.0,11.0,181.0,,2.0,19.0,8.0,45.5,25.0,
12,"Young, Kaitlyn",Fr,L/DS,5-6,73,0,73,24.0,1.0,0,0,3,0.0,9.0,10.0,17.0,127.0,14.0,,,,10.0,,
10,"Williams, Kainah",So,MB,6-2,49,0,49,20.0,12.0,70,33,176,0.21,2.0,5.0,11.0,31.0,1.0,8.0,34.0,12.0,100.0,1.0,
1,"Willey, Anna",Sr,S,6-1,40,0,40,14.0,10.0,25,7,60,0.3,251.0,,6.0,59.0,1.0,,10.0,1.0,30.0,5.0,
24,"Carter, Payton",So,OH,6-0,39,0,39,18.0,4.0,37,29,133,0.06,4.0,3.0,10.0,35.0,4.0,,9.0,,44.5,,
4,"Smith, Lydia",Jr,RS,6-1,22,0,22,12.0,3.0,27,10,76,0.22399999999999998,,,,4.0,,3.0,4.0,1.0,32.0,,
16,"Berrios, Alexis",Fr,L/DS,5-2,11,0,11,7.0,,0,0,1,0.0,1.0,,,7.0,4.0,,,,,,
-,TEAM,-,-,-,-,-,17,14.0,,0,0,0,,,,,,13.0,,,,,,
-,Totals,-,-,-,-,-,117,,,1433,643,4132,0.191,1344.0,98.0,178.0,1827.0,143.0,49.0,404.0,65.0,1782.0,44.0,
-,Opponent Totals,-,-,-,-,-,117,,,1568,647,4381,0.21,1465.0,143.0,225.0,1777.0,98.0,50.0,319.0,31.0,1920.5,57.0,
