Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Jefferson, Bailey",Jr,L/DS,5-6,108,0,108,29.0,3.0,4,10,49,-0.122,36.0,7.0,9.0,424.0,26.0,,,1.0,11.0,,
12,"Jolly, Shelby",So,OH,5-11,108,0,108,29.0,16.0,247,129,687,0.172,9.0,,4.0,59.0,12.0,5.0,54.0,5.0,279.0,,
1,"Clayton, Mariah",Sr,DS,5-5,107,0,107,29.0,13.0,3,6,25,-0.12,25.0,24.0,38.0,231.0,30.0,,,,27.0,1.0,
5,"Hall, Arabella",So,MH,6-0,104,0,104,28.0,28.0,214,111,589,0.175,3.0,19.0,19.0,61.0,1.0,18.0,97.0,11.0,299.5,,
3,"Calais, Vaterra",Jr,S,5-7,102,0,102,28.0,28.0,8,11,60,-0.05,537.0,30.0,36.0,160.0,4.0,1.0,11.0,,44.5,11.0,
2,"Taylor, Ranaja",Fr,OH,5-9,98,0,98,28.0,26.0,178,132,662,0.069,12.0,12.0,15.0,149.0,29.0,2.0,25.0,1.0,204.5,1.0,
14,"Hawkins, Brianna",So,RS,5-10,98,0,98,26.0,25.0,161,90,596,0.11900000000000001,12.0,25.0,20.0,162.0,19.0,,51.0,1.0,211.5,1.0,
17,"Stark, Princess",Fr,S,5-8,90,0,90,27.0,,37,23,122,0.115,316.0,,3.0,55.0,,2.0,40.0,1.0,59.0,19.0,
8,"Hall, Paige",Jr,MB,5-11,90,0,90,25.0,23.0,166,91,456,0.16399999999999998,4.0,,8.0,25.0,1.0,10.0,74.0,9.0,213.0,2.0,
9,"Mohammed, Sameera",So,DS,5-4,80,0,80,26.0,3.0,5,6,30,-0.033,10.0,4.0,13.0,125.0,20.0,,1.0,,9.5,,
10,"Johnson, Holaimoana",Fr,MB,5-10,56,0,56,23.0,9.0,38,31,141,0.05,3.0,1.0,2.0,8.0,2.0,3.0,17.0,,50.5,,
15,"Moore, Darrah",So,OH,5-9,28,0,28,17.0,,14,6,44,0.182,1.0,1.0,1.0,11.0,6.0,,4.0,1.0,17.0,,
4,"Litz, Imani",Fr,OH,5-10,11,0,11,7.0,1.0,0,0,3,0.0,13.0,3.0,5.0,9.0,,,1.0,,3.5,,
-,TEAM,-,-,-,-,-,70,23.0,,1,0,1,1.0,,,,,18.0,,,,1.0,,
-,Totals,-,-,-,-,-,108,,,1076,646,3465,0.124,981.0,126.0,173.0,1479.0,168.0,41.0,375.0,30.0,1430.5,35.0,
-,Opponent Totals,-,-,-,-,-,108,,,1326,639,3728,0.184,1237.0,168.0,230.0,1512.0,126.0,35.0,300.0,50.0,1679.0,39.0,
