Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Erhahon, Amber",Sr,MB,6-0,108,0,108,31.0,31.0,315,63,570,0.442,7.0,29.0,23.0,73.0,1.0,10.0,122.0,21.0,415.0,,
21,"Wolf, Margo",Jr,L/DS,5-8,108,0,108,31.0,,1,0,7,0.14300000000000002,89.0,30.0,27.0,512.0,20.0,,,,31.0,3.0,
22,"Bruns, Lauren",Jr,OH,6-1,108,0,108,31.0,20.0,354,122,925,0.251,9.0,10.0,32.0,88.0,1.0,4.0,66.0,9.0,401.0,2.0,
15,"Brown, Kendyll",Jr,MB,6-1,106,0,106,31.0,31.0,251,60,491,0.389,2.0,,,14.0,1.0,5.0,96.0,10.0,304.0,1.0,
4,"Sloan, Jessica",Sr,OH,6-1,97,0,97,29.0,28.0,292,110,933,0.195,22.0,42.0,28.0,202.0,22.0,1.0,44.0,7.0,357.0,,
12,"Emmenecker, Jane",Sr,S,5-10,96,0,96,28.0,27.0,28,8,87,0.23,846.0,21.0,23.0,191.0,,1.0,27.0,6.0,63.5,15.0,
3,"Schutter, Maggie",Sr,DS,5-9,95,0,95,31.0,10.0,4,0,7,0.5710000000000001,23.0,14.0,20.0,165.0,12.0,,,1.0,18.0,2.0,
8,"Westbeld, Brooke",Fr,S,6-2,68,0,68,24.0,9.0,74,51,251,0.092,26.0,5.0,11.0,37.0,,1.0,33.0,5.0,96.5,4.0,
19,"Hubacek, Laura",Sr,DS,5-11,58,0,58,24.0,2.0,0,0,1,0.0,3.0,6.0,2.0,57.0,4.0,,,,6.0,,
9,"Albarran, Jordan",So,OH,6-0,54,0,54,19.0,10.0,19,23,102,-0.039,3.0,9.0,13.0,87.0,7.0,,5.0,1.0,30.5,2.0,
7,"Doherty, Bridget",Fr,S,5-10,49,0,49,16.0,4.0,4,3,22,0.045,316.0,13.0,18.0,53.0,,,6.0,1.0,20.0,7.0,
13,"Weaver, Mackenzie",So,OH,6-1,46,0,46,14.0,9.0,92,43,251,0.195,5.0,10.0,19.0,77.0,5.0,,23.0,4.0,113.5,,
17,"Pla, Sierra",So,MB,6-3,44,0,44,18.0,5.0,31,20,88,0.125,3.0,,,10.0,,3.0,34.0,5.0,51.0,,
16,"Dubay, Olivia",Fr,MB,6-4,22,0,22,16.0,,5,3,12,0.16699999999999998,,,,1.0,,,9.0,1.0,9.5,,
-,TEAM,-,-,-,-,-,15,12.0,,0,0,1,0.0,,,,,9.0,,,,,,
-,Totals,-,-,-,-,-,108,,,1470,506,3748,0.257,1354.0,189.0,216.0,1567.0,82.0,25.0,465.0,71.0,1916.5,36.0,
-,Opponent Totals,-,-,-,-,-,108,,,1265,611,3749,0.174,1178.0,82.0,169.0,1509.0,189.0,39.0,288.0,59.0,1530.0,38.0,
