Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Mathis, Haylee",Jr,S,5-11,101,0,101,29.0,29.0,65,22,180,0.239,1107.0,25.0,27.0,196.0,1.0,4.0,66.0,12.0,127.0,56.0,
1,"Hopen, Delaney",So,OH,5-7,101,0,101,29.0,15.0,10,8,87,0.023,13.0,10.0,30.0,246.0,22.0,,1.0,,20.5,,
14,"Ryter, Devonne",Jr,MB,6-0,101,0,101,29.0,29.0,169,41,347,0.369,5.0,18.0,32.0,63.0,,6.0,109.0,9.0,247.5,1.0,
7,"Crawford, Torrin",Sr,MB,6-2,101,0,101,29.0,29.0,176,47,373,0.34600000000000003,10.0,,,21.0,,8.0,105.0,13.0,236.5,,
8,"Straw, Kaela",Jr,OH,6-1,101,0,101,29.0,13.0,357,94,973,0.27,9.0,,4.0,55.0,8.0,7.0,52.0,2.0,390.0,2.0,
12,"Wodke, Alycia",Jr,OH,5-8,101,0,101,29.0,1.0,4,4,25,0.0,97.0,20.0,29.0,472.0,23.0,,,,24.0,1.0,
6,"Carman, Reece",Jr,OH,6-4,99,0,99,29.0,9.0,221,50,591,0.289,1.0,,,28.0,,6.0,69.0,16.0,261.5,1.0,
10,"Hobart, Klaree",Sr,DS,5-10,98,0,98,29.0,13.0,2,3,22,-0.045,7.0,23.0,22.0,212.0,35.0,,,,25.0,1.0,
20,"Sharp, Sarah",Jr,OH,6-4,92,0,92,27.0,17.0,337,101,925,0.255,9.0,5.0,8.0,64.0,2.0,10.0,23.0,,363.5,,
18,"Donovan, Maura",Fr,DS,5-6,91,0,91,26.0,18.0,1,0,2,0.5,7.0,23.0,28.0,169.0,21.0,,,,24.0,1.0,
9,"Rupiper, Paige",So,OH,5-10,30,0,30,18.0,,8,6,46,0.043,1.0,1.0,9.0,19.0,2.0,,3.0,1.0,10.5,,
16,"Housley, Avery",Fr,OH,6-0,8,0,8,3.0,1.0,12,9,59,0.051,1.0,,,8.0,,,4.0,1.0,14.0,,
11,"Kline, Casey",Jr,OH,6-0,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,12,10.0,,0,0,0,,,,,,5.0,,,,,,
-,Totals,-,-,-,-,-,101,,,1362,385,3630,0.26899999999999996,1267.0,125.0,189.0,1553.0,119.0,41.0,432.0,54.0,1744.0,63.0,
-,Opponent Totals,-,-,-,-,-,101,,,1390,603,3806,0.207,1310.0,119.0,179.0,1619.0,125.0,44.0,211.0,45.0,1658.5,28.0,
