Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"LeMay, Sydney",Sr,MB,6-3,123,0,123,31.0,31.0,384,121,839,0.313,14.0,26.0,54.0,104.0,1.0,23.0,87.0,5.0,476.5,,
12,"Murphy, Mary",Jr,S,5-8,123,0,123,31.0,31.0,78,19,183,0.322,1329.0,17.0,66.0,234.0,1.0,6.0,43.0,1.0,122.5,27.0,
3,"Reilly, Kathleen",So,L/DS,5-5,123,0,123,31.0,,3,0,6,0.5,84.0,25.0,43.0,652.0,50.0,,,,28.0,4.0,
1,"Kofie, Olivia",Sr,MB,6-1,123,0,123,31.0,31.0,270,119,660,0.22899999999999998,7.0,6.0,8.0,78.0,2.0,14.0,56.0,2.0,318.0,1.0,
9,"Bontrager, Rachel",Fr,OH,5-11,123,0,123,31.0,31.0,420,197,1271,0.175,25.0,31.0,58.0,285.0,28.0,27.0,26.0,2.0,491.0,2.0,
4,"Ware, Quiana",So,OH,5-10,120,0,120,31.0,23.0,342,141,974,0.20600000000000002,13.0,17.0,35.0,182.0,2.0,9.0,54.0,2.0,395.0,2.0,
6,"Smith, Kaley",Fr,L,5-5,114,0,114,30.0,19.0,1,1,4,0.0,22.0,14.0,33.0,270.0,31.0,,,,15.0,,
14,"Smigiel, Cassandra",Fr,MB,6-0,112,0,112,31.0,15.0,127,77,461,0.10800000000000001,1.0,,,37.0,,12.0,18.0,2.0,148.0,,
5,"Yarber, Emma",Fr,S,5-10,60,0,60,18.0,2.0,0,1,6,-0.16699999999999998,26.0,,7.0,83.0,2.0,1.0,,,1.0,,
2,"Martin, Willow",So,OH,5-11,28,0,28,14.0,1.0,33,24,122,0.07400000000000001,1.0,1.0,,21.0,,3.0,2.0,2.0,38.0,,
20,"Potts, Kennedy",So,DS,5-3,21,0,21,10.0,1.0,1,0,1,1.0,1.0,3.0,7.0,19.0,7.0,,,,4.0,,
8,"Carey, Kate",So,RS,6-2,9,0,9,5.0,1.0,12,7,33,0.152,,,,1.0,,,2.0,,13.0,,
11,"Cheatham, Sydney",Sr,DS,5-8,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,12,8.0,,0,0,0,,,,,1.0,8.0,,,,,,
-,Totals,-,-,-,-,-,123,,,1671,707,4560,0.21100000000000002,1523.0,140.0,311.0,1967.0,132.0,95.0,288.0,16.0,2050.0,36.0,
-,Opponent Totals,-,-,-,-,-,123,,,1447,653,4355,0.182,1352.0,132.0,224.0,1927.0,140.0,63.0,334.0,41.0,1809.0,24.0,
