Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
23,"Cunningham, Jensen",Sr,MB,6-4,116,0,116,30.0,29.0,354,107,731,0.33799999999999997,6.0,9.0,39.0,87.0,,17.0,97.0,9.0,428.5,,
2,"Mead, Kirsten",Sr,S,5-11,116,0,116,30.0,30.0,60,17,146,0.295,1232.0,33.0,57.0,325.0,1.0,4.0,42.0,6.0,118.0,12.0,
35,"Gajdka, Michelle",So,OH,5-10,115,0,115,30.0,30.0,361,208,1060,0.14400000000000002,18.0,17.0,29.0,277.0,30.0,4.0,27.0,11.0,395.5,1.0,
15,"Odom, Taylor",So,MB,6-2,115,0,115,30.0,28.0,117,41,355,0.214,5.0,,,24.0,2.0,11.0,97.0,11.0,176.5,2.0,
4,"Powers, Tessie",So,S,5-10,111,0,111,29.0,5.0,0,2,3,-0.667,47.0,15.0,15.0,287.0,5.0,,,,15.0,1.0,
24,"Lindberg, Hailey",Jr,MB,6-1,108,0,108,30.0,22.0,237,71,643,0.258,3.0,,2.0,40.0,,2.0,67.0,,272.5,3.0,
5,"Kantor, Allison",Fr,OH,6-0,84,0,84,29.0,15.0,201,123,630,0.124,15.0,3.0,13.0,146.0,26.0,6.0,27.0,1.0,223.5,1.0,
29,"San Juan, Tatiana",Jr,L/DS,5-7,63,0,63,23.0,,1,1,3,0.0,44.0,9.0,24.0,223.0,25.0,,,,10.0,5.0,
9,"Gillingham, Brittany",Fr,L/DS,5-5,62,0,62,25.0,5.0,0,0,0,,,8.0,17.0,53.0,7.0,,,,8.0,,
7,"Laugero, Taylor",So,L/DS,5-5,59,0,59,16.0,1.0,3,1,8,0.25,44.0,21.0,9.0,207.0,18.0,,,,24.0,1.0,
12,"Loreen, Chloe",Fr,OH,6-0,57,0,57,16.0,11.0,129,60,435,0.159,9.0,8.0,12.0,148.0,27.0,3.0,20.0,,150.0,,
10,"Reineking, Erin",Sr,S,5-8,37,0,37,18.0,2.0,0,0,1,0.0,1.0,2.0,3.0,11.0,,,,,2.0,,
25,"Reinert, Gretchen",Fr,L/DS,5-6,26,0,26,19.0,,0,0,0,,1.0,1.0,7.0,15.0,2.0,,,,1.0,,
3,"McCreadie, Anna",So,OH,6-3,23,0,23,11.0,3.0,31,25,101,0.059000000000000004,,,,5.0,,,15.0,1.0,38.5,,
1,"Nwabuzoh, Ngozi",So,OPP,5-10,12,0,12,9.0,,20,6,54,0.259,1.0,,,5.0,,,2.0,1.0,21.0,,
-,TEAM,-,-,-,-,-,13,11.0,,0,0,0,,,,,,7.0,,,,,,
-,Totals,-,-,-,-,-,116,,,1514,662,4170,0.204,1426.0,126.0,227.0,1853.0,150.0,47.0,394.0,40.0,1884.0,26.0,
-,Opponent Totals,-,-,-,-,-,116,,,1453,597,4188,0.204,1330.0,150.0,223.0,1745.0,126.0,37.0,420.0,66.0,1850.0,23.0,
