Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Van Grinsven, Elle",Fr,MB,6-1,104,0,104,29.0,29.0,212,83,563,0.22899999999999998,6.0,14.0,27.0,43.0,3.0,12.0,65.0,8.0,270.5,3.0,
12,"Wolf, Delilah",So,S,6-2,104,0,104,29.0,27.0,46,14,156,0.205,827.0,19.0,44.0,183.0,,2.0,37.0,19.0,85.5,11.0,
21,"Moser, Maddy",Jr,DS,5-6,103,0,103,29.0,5.0,6,4,13,0.154,118.0,21.0,15.0,294.0,35.0,,,,27.0,2.0,
1,"Nunez, Alexandra",Jr,DS,5-7,102,0,102,29.0,,1,2,5,-0.2,58.0,19.0,21.0,347.0,35.0,,,,20.0,5.0,
6,"Gresham, Morgan",Jr,OH,6-1,97,0,97,27.0,26.0,210,132,703,0.111,28.0,16.0,40.0,222.0,37.0,4.0,24.0,3.0,242.0,2.0,
9,"Maciagowski, Gabi",Jr,RS,6-1,88,0,88,27.0,24.0,260,164,767,0.125,11.0,2.0,30.0,116.0,2.0,6.0,37.0,11.0,286.5,,
11,"Hoffman, Haley",Sr,MB,6-4,79,0,79,24.0,19.0,69,25,196,0.22399999999999998,2.0,,,6.0,2.0,3.0,61.0,12.0,102.5,,
14,"Spieker, Quinn",So,OH,6-3,78,0,78,23.0,20.0,172,88,627,0.134,19.0,14.0,16.0,137.0,33.0,3.0,21.0,5.0,199.5,1.0,
4,"Kocken, Heather",Jr,RS,6-1,73,0,73,25.0,14.0,114,65,325,0.151,6.0,4.0,10.0,30.0,,3.0,24.0,10.0,133.0,1.0,
10,"Whittingham, Olivia",So,OH,5-11,37,0,37,13.0,8.0,49,61,187,-0.064,3.0,,1.0,18.0,7.0,1.0,9.0,1.0,54.5,1.0,
5,"Hodkiewicz, Victoria",Fr,L/DS,5-10,22,0,22,10.0,2.0,0,0,0,,3.0,5.0,11.0,29.0,3.0,,,,5.0,3.0,
8,"Watson, Allison",So,OH,6-0,17,0,17,7.0,,0,0,0,,,5.0,11.0,10.0,,,,,5.0,,
16,"Stefanski, Lauren",So,MB,6-4,8,0,8,3.0,,2,1,16,0.062,,,,1.0,1.0,1.0,6.0,1.0,6.0,,
-,TEAM,-,-,-,-,-,16,14.0,,0,0,0,,,,,,18.0,,,,,,
-,Totals,-,-,-,-,-,104,,,1141,639,3558,0.141,1081.0,119.0,226.0,1436.0,176.0,35.0,284.0,70.0,1437.0,29.0,
-,Opponent Totals,-,-,-,-,-,104,,,1315,480,3448,0.242,1210.0,177.0,157.0,1562.0,119.0,31.0,305.0,42.0,1675.5,27.0,
