Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Anderson, Lauren",Sr,OH,6-0,108,0,108,30.0,30.0,446,157,1109,0.261,10.0,26.0,32.0,239.0,37.0,4.0,58.0,10.0,505.0,,
11,"DeCoursey, Kayla",Sr,OPP,6-2,108,0,108,30.0,19.0,273,95,769,0.231,7.0,22.0,14.0,150.0,8.0,4.0,73.0,3.0,335.5,,
2,"Taylor, Tasia",Jr,DS,5-6,108,0,108,30.0,,0,0,11,0.0,77.0,25.0,14.0,525.0,22.0,,,,25.0,1.0,
10,"O'Brien, Lauren",Jr,MB,6-1,104,0,104,29.0,29.0,161,55,358,0.29600000000000004,5.0,,,25.0,4.0,6.0,102.0,10.0,218.0,2.0,
26,"Gale-Hammond, Rachel",Sr,OH,6-0,98,0,98,30.0,29.0,224,144,847,0.094,9.0,20.0,43.0,155.0,37.0,3.0,31.0,4.0,262.5,3.0,
8,"Olson-Shepherd, Madi",Fr,DS,5-6,77,0,77,23.0,10.0,0,0,0,,10.0,,1.0,97.0,15.0,,,,,,
9,"Downing, Bailey",Fr,MB,6-0,75,0,75,26.0,17.0,91,38,224,0.237,3.0,15.0,13.0,52.0,1.0,8.0,65.0,1.0,146.5,,
6,"Johnson, Kassidy",Jr,S,5-10,75,0,75,21.0,21.0,15,11,55,0.073,777.0,21.0,30.0,157.0,,2.0,32.0,11.0,54.0,21.0,
5,"Funk Stratton, Jaysa",Fr,S,6-0,57,0,57,21.0,10.0,6,5,26,0.038,382.0,12.0,10.0,114.0,,2.0,16.0,4.0,28.0,8.0,
13,"Lenzen, Carly",Sr,MB,6-0,48,0,48,14.0,14.0,78,27,190,0.268,6.0,10.0,21.0,26.0,1.0,2.0,49.0,2.0,114.5,,
4,"Thornock-Johnson, Ashlee",Fr,OH,6-1,34,0,34,13.0,1.0,3,9,28,-0.214,4.0,,,26.0,11.0,,4.0,1.0,5.0,,
39,"Shumway, Gabbi",Fr,OH,5-11,25,0,25,15.0,,44,19,159,0.157,1.0,1.0,6.0,26.0,10.0,,7.0,2.0,48.5,,
14,"Wesenberg, Ashley",So,MB,6-4,1,0,1,1.0,,2,0,2,1.0,,,,,,,,1.0,2.0,,
-,TEAM,-,-,-,-,-,7,6.0,,0,0,0,,,,,,7.0,,,,,,
-,Totals,-,-,-,-,-,108,,,1343,560,3778,0.207,1291.0,152.0,184.0,1592.0,153.0,31.0,437.0,49.0,1744.5,35.0,
-,Opponent Totals,-,-,-,-,-,108,,,1437,635,3897,0.20600000000000002,1362.0,153.0,201.0,1605.0,152.0,45.0,456.0,50.0,1863.0,36.0,
