Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Fernandez, Becca",Fr,L/DS,5-2,117,0,117,31.0,3.0,3,0,8,0.375,58.0,40.0,26.0,501.0,23.0,,,,43.0,,
4,"Kaufmann, Alex",So,L,5-5,117,0,117,31.0,15.0,2,1,7,0.14300000000000002,36.0,39.0,30.0,401.0,30.0,,,,41.0,,
10,"Giustino, Rachel",So,OH,5-10,117,0,117,31.0,31.0,469,256,1457,0.146,35.0,33.0,52.0,381.0,38.0,7.0,48.0,10.0,533.0,3.0,
18,"Brown, Dacia",Jr,MB,5-11,108,0,108,31.0,20.0,259,147,819,0.13699999999999998,2.0,7.0,5.0,96.0,2.0,8.0,11.0,4.0,279.5,,
1,"Holthaus, Rachel",So,RS,5-11,100,0,100,27.0,26.0,242,55,591,0.316,18.0,14.0,,210.0,17.0,4.0,33.0,,276.5,2.0,
2,"Lindsay, Megan",So,OH,5-11,87,0,87,28.0,18.0,120,62,306,0.19,6.0,14.0,37.0,45.0,1.0,1.0,35.0,5.0,152.5,,
25,"Chatman, Olivia",Sr,MB,5-10,86,0,86,28.0,20.0,152,49,479,0.215,3.0,,,40.0,,5.0,11.0,3.0,162.5,,
14,"Radle, Courtney",So,S,5-10,79,0,79,28.0,23.0,114,52,345,0.18,331.0,17.0,19.0,94.0,2.0,1.0,15.0,1.0,139.5,10.0,
15,"Johnson, Katirah",Fr,MB,5-11,72,0,72,25.0,7.0,151,36,313,0.36700000000000005,2.0,,,4.0,,13.0,42.0,4.0,185.0,,
5,"Anderton, Callie",Fr,S,5-10,61,0,61,21.0,16.0,18,8,70,0.14300000000000002,639.0,11.0,27.0,150.0,,,12.0,2.0,35.0,15.0,
6,"McBee, Ashley",Fr,OH,5-5,47,0,47,18.0,3.0,16,2,51,0.275,338.0,10.0,6.0,110.0,1.0,1.0,11.0,,32.5,15.0,
3,"Gober, Liza",Jr,OH,5-11,13,0,13,6.0,4.0,18,5,71,0.183,,,,9.0,1.0,,2.0,,19.0,1.0,
-,TEAM,-,-,-,-,-,28,17.0,,0,0,0,,,,,,19.0,,,,,,
-,Totals,-,-,-,-,-,117,,,1564,673,4517,0.19699999999999998,1468.0,185.0,202.0,2041.0,134.0,40.0,220.0,29.0,1899.0,46.0,
-,Opponent Totals,-,-,-,-,-,117,,,1413,593,4284,0.191,1321.0,134.0,231.0,1950.0,184.0,44.0,487.0,59.0,1834.5,45.0,
