Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Stamatis, Alleah",So,S,5-10,109,0,109,28.0,26.0,66,30,237,0.152,1038.0,10.0,9.0,220.0,,4.0,23.0,10.0,91.5,14.0,
13,"Swan, Mackenzie",Sr,DS,5-10,109,0,109,28.0,,3,1,9,0.222,85.0,22.0,14.0,506.0,25.0,,,,25.0,,
18,"Nushtayeva, Olga",Sr,MB,5-11,109,0,109,28.0,28.0,237,76,577,0.27899999999999997,4.0,5.0,4.0,51.0,1.0,14.0,64.0,10.0,288.0,,
1,"Cooks, Amarrah",So,MB,5-10,108,0,108,28.0,23.0,245,86,519,0.306,2.0,,,35.0,4.0,22.0,66.0,16.0,300.0,,
15,"Mattingly, Mallory",So,OH,5-10,104,0,104,27.0,27.0,358,191,1198,0.139,12.0,30.0,67.0,306.0,24.0,12.0,22.0,3.0,411.0,,
9,"Murr, Kendall",Fr,OH,5-9,95,0,95,28.0,11.0,3,1,9,0.222,8.0,10.0,8.0,219.0,19.0,,,,13.0,,
4,"Armstrong, Jessica",Sr,MB,6-3,92,0,92,25.0,11.0,126,42,352,0.239,6.0,,,45.0,,3.0,49.0,5.0,153.5,1.0,
3,"Finan, Cristina",Sr,OH,5-9,73,0,73,21.0,13.0,142,71,444,0.16,14.0,9.0,21.0,195.0,33.0,5.0,11.0,3.0,161.5,,
16,"Wehner, Natalie",So,OH,5-10,66,0,66,23.0,14.0,156,77,486,0.163,8.0,8.0,13.0,180.0,13.0,2.0,11.0,2.0,171.5,,
8,"Marchand, Hannah",Fr,MB,5-11,51,0,51,17.0,12.0,81,34,219,0.215,4.0,8.0,12.0,20.0,1.0,11.0,30.0,4.0,115.0,1.0,
10,"Petersen, Lauren",Jr,S,5-11,40,0,40,14.0,2.0,3,2,8,0.125,151.0,6.0,16.0,49.0,,,,,9.0,4.0,
6,"Reiser, Tori",So,DS,5-7,23,0,23,10.0,,0,0,0,,,3.0,4.0,6.0,,,,,3.0,,
17,"Babowicz, Shelby",Sr,DS,5-8,20,0,20,11.0,1.0,1,0,1,1.0,,,6.0,11.0,,,,,1.0,,
11,"Rayam, Madison",Fr,RS,5-10,10,0,10,6.0,,4,0,12,0.33299999999999996,,,,3.0,,,1.0,,4.5,,
-,TEAM,-,-,-,-,-,26,15.0,,0,0,0,,,,,,25.0,,,,,,
-,Totals,-,-,-,-,-,109,,,1425,611,4071,0.2,1332.0,111.0,174.0,1846.0,145.0,73.0,277.0,53.0,1747.5,20.0,
-,Opponent Totals,-,-,-,-,-,109,,,1381,618,4113,0.18600000000000003,1286.0,145.0,183.0,1758.0,110.0,65.0,329.0,61.0,1755.5,35.0,
