Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Spiegel, Rhegan",So,L/DS,5-3,97,0,97,28.0,,5,2,15,0.2,76.0,14.0,31.0,400.0,37.0,,,,19.0,,
13,"Sadler, Mykal",So,MH,6-3,97,0,97,28.0,27.0,222,76,574,0.254,3.0,4.0,16.0,31.0,,18.0,80.0,7.0,284.0,,
10,"Ratzlaff, Alex",Fr,OH,5-10,97,0,97,28.0,28.0,195,167,848,0.033,28.0,22.0,41.0,283.0,27.0,2.0,21.0,8.0,229.5,,
17,"Schomers, Alli",Fr,S,5-10,97,0,97,28.0,27.0,60,28,198,0.162,624.0,11.0,13.0,200.0,,1.0,25.0,3.0,84.5,10.0,
6,"Jacobs, Brooke",Jr,OH,6-0,96,0,96,28.0,18.0,157,92,438,0.14800000000000002,4.0,,,49.0,1.0,3.0,62.0,8.0,191.0,,
9,"Martinez, Mikayla",Sr,RS,6-0,88,0,88,28.0,2.0,49,31,140,0.129,3.0,13.0,18.0,29.0,,,7.0,1.0,65.5,,
4,"Harrington, Alicia",So,OH,6-0,87,0,87,25.0,25.0,299,154,864,0.168,23.0,18.0,30.0,268.0,29.0,10.0,37.0,13.0,345.5,2.0,
14,"Morey, Alexia",So,MH,6-3,86,0,86,27.0,18.0,74,44,212,0.142,,,,14.0,,8.0,65.0,29.0,114.5,,
2,"Myers, Kynnedy",Jr,S,5-8,80,0,80,26.0,10.0,21,4,70,0.243,327.0,11.0,16.0,156.0,,1.0,,,33.0,7.0,
7,"Blatcher, Mack",Fr,L/DS,5-3,62,0,62,21.0,2.0,0,0,0,,4.0,6.0,20.0,76.0,8.0,,,,6.0,1.0,
15,"Dyer, Emma",Jr,MH,6-1,36,0,36,11.0,11.0,91,22,210,0.32899999999999996,,2.0,4.0,7.0,,10.0,19.0,4.0,112.5,,
5,"Blais, Emily",So,OH,5-9,3,0,3,3.0,,0,0,0,,,,,1.0,1.0,,,,,,
3,"Lukes, Tyrecia",Jr,,6-1,1,0,1,1.0,,0,0,0,,,,,1.0,,,,,,,
12,"Taylor, Frankie",Sr,OH,5-9,1,0,1,1.0,,0,0,1,0.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,14,10.0,,0,0,0,,,,1.0,,11.0,,,,,,
-,Totals,-,-,-,-,-,97,,,1173,620,3570,0.155,1092.0,101.0,190.0,1515.0,114.0,53.0,316.0,73.0,1485.0,20.0,
-,Opponent Totals,-,-,-,-,-,97,,,1268,534,3588,0.205,1169.0,114.0,173.0,1582.0,101.0,44.0,335.0,46.0,1593.5,30.0,
