Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Hunt, Rylee",Sr,DS,5-9,105,0,105,28.0,,4,1,42,0.071,121.0,22.0,18.0,648.0,28.0,,,1.0,26.0,1.0,
12,"Matheis, Nicole",Sr,OH,6-0,104,0,104,28.0,28.0,281,138,1022,0.14,17.0,26.0,24.0,303.0,29.0,3.0,34.0,6.0,327.0,,
14,"Banks, Draik",So,MB,6-1,104,0,104,28.0,28.0,178,51,422,0.301,6.0,,8.0,22.0,3.0,10.0,93.0,12.0,234.5,,
4,"Roberts, Jaycie",Fr,DS,5-7,98,0,98,27.0,26.0,221,95,791,0.159,12.0,21.0,20.0,283.0,33.0,,19.0,3.0,251.5,,
11,"Leitch, Caroline",So,OH,6-1,97,0,97,28.0,16.0,166,74,563,0.163,1.0,,,40.0,3.0,6.0,35.0,5.0,189.5,,
8,"Wright, Emillie",So,L,5-7,95,0,95,27.0,,1,1,8,0.0,8.0,29.0,20.0,45.0,1.0,,,,30.0,,
13,"Hetterscheidt, Grace",Fr,MB,6-3,94,0,94,28.0,27.0,167,75,417,0.221,5.0,3.0,14.0,18.0,,16.0,41.0,5.0,206.5,1.0,
9,"Gray, Alexis",Sr,S,5-8,86,0,86,28.0,5.0,9,2,25,0.28,370.0,26.0,34.0,164.0,,,1.0,,35.5,8.0,
15,"Carrol, Jada",So,RS,5-8,83,0,83,28.0,10.0,135,63,393,0.183,1.0,,,20.0,,8.0,34.0,5.0,160.0,1.0,
1,"Higley, Meghan",Sr,S,5-9,76,0,76,26.0,12.0,3,4,16,-0.062,363.0,12.0,9.0,148.0,,,,,15.0,14.0,
16,"Hall, Rachel",So,DS,5-7,54,0,54,19.0,13.0,2,1,4,0.25,276.0,7.0,2.0,128.0,1.0,,1.0,,9.5,2.0,
6,"May, Madison",Sr,OH,6-1,34,0,34,17.0,1.0,57,33,190,0.126,2.0,2.0,1.0,18.0,3.0,,9.0,,63.5,,
3,"Steins, Aleksandra",So,MB,6-5,29,0,29,17.0,2.0,19,15,97,0.040999999999999995,,,,3.0,1.0,1.0,13.0,1.0,26.5,,
7,"Carges, Molly",Fr,OH,6-2,17,0,17,12.0,,12,7,42,0.11900000000000001,,1.0,,6.0,,,2.0,3.0,14.0,,
2,"Maris, Cameron",So,MB,6-1,2,0,2,2.0,,0,0,1,0.0,,,,,,,,,,,
5,"Dobinson, Sarah",So,OH,6-1,1,0,1,1.0,,0,0,1,0.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,17,12.0,,0,0,0,,,,1.0,,16.0,,,,,,
-,Totals,-,-,-,-,-,105,,,1255,560,4034,0.172,1182.0,149.0,151.0,1846.0,118.0,44.0,282.0,41.0,1589.0,27.0,
-,Opponent Totals,-,-,-,-,-,105,,,1335,644,4091,0.16899999999999998,1258.0,118.0,220.0,1888.0,149.0,42.0,294.0,54.0,1642.0,44.0,
