Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
14,"Franz, Katharine",Jr,OPP,5-11,109,0,109,27.0,23.0,224,70,542,0.284,37.0,,3.0,56.0,2.0,2.0,52.0,5.0,252.0,5.0,
10,"Champaigne, Sydney",Fr,S,5-11,109,0,109,27.0,4.0,4,0,13,0.308,450.0,13.0,20.0,181.0,,,,,17.0,13.0,
5,"Crosley, Ellie",Fr,MH,5-11,109,0,109,27.0,27.0,185,42,414,0.345,10.0,,,20.0,,24.0,86.0,3.0,252.0,1.0,
11,"Edman, Elisa",So,DS,5-3,109,0,109,27.0,,0,1,8,-0.125,33.0,31.0,28.0,422.0,58.0,,,,31.0,,
13,"Rooney, Mason",Jr,S,6-2,109,0,109,27.0,27.0,217,104,596,0.19,597.0,35.0,31.0,218.0,,4.0,50.0,10.0,281.0,28.0,5.0
6,"Moore, Mary Harriet",Sr,MH,6-1,109,0,109,27.0,27.0,81,26,232,0.237,11.0,25.0,17.0,97.0,1.0,13.0,64.0,11.0,151.0,,
19,"Cockrell, Ciera",Jr,OH,5-10,108,0,108,27.0,12.0,239,126,853,0.132,9.0,,1.0,96.0,13.0,8.0,33.0,6.0,263.5,,
8,"Treadwell, Josie",So,OH,5-10,94,0,94,24.0,21.0,10,17,91,-0.077,18.0,20.0,32.0,171.0,26.0,1.0,,,31.0,,
3,"Thompson, Sam",Jr,DS,5-7,90,0,90,24.0,1.0,8,17,66,-0.136,9.0,15.0,22.0,151.0,22.0,,,,23.0,,
9,"Lehnertz, Remi",Fr,OH,5-10,59,0,59,22.0,3.0,66,54,256,0.047,4.0,2.0,2.0,26.0,8.0,3.0,5.0,,73.5,,
16,"Friers, Kelly",Sr,OPP,6-2,51,0,51,13.0,12.0,182,46,444,0.306,4.0,1.0,3.0,50.0,8.0,6.0,12.0,5.0,195.0,,
1,"Bishop, Kylie",Sr,DS,5-9,42,0,42,16.0,5.0,3,17,66,-0.212,2.0,2.0,7.0,77.0,13.0,1.0,2.0,,7.0,1.0,
4,"McLaughlin, Emma",So,OH,6-0,40,0,40,18.0,,40,22,143,0.126,2.0,,,23.0,6.0,1.0,3.0,,42.5,,
15,"Kane, Emily",So,S,5-11,35,0,35,14.0,,0,0,2,0.0,2.0,8.0,4.0,6.0,,,,,8.0,,
18,"Gerig, Ginny",Fr,MH,6-2,2,0,2,1.0,,0,0,1,0.0,1.0,,,1.0,,,1.0,,0.5,,
-,TEAM,-,-,-,-,-,16,13.0,,0,0,0,,,,,,17.0,,,,,,
-,Totals,-,-,-,-,-,109,,,1259,542,3727,0.192,1189.0,152.0,170.0,1595.0,174.0,63.0,308.0,40.0,1628.0,48.0,
-,Opponent Totals,-,-,-,-,-,109,,,1391,565,3797,0.218,1288.0,174.0,248.0,1652.0,152.0,59.0,303.0,39.0,1775.5,36.0,
