0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"New Mexico St. @ Las Vegas, Nev.",W 3 - 2,5,1,0,0,0,,2,,,27,2,,,,,,
08/26/2016,@ UNLV,L 0 - 3,3,1,0,0,0,,7,1,,25,,,,,1.0,,
08/27/2016,"Albany (NY) @ Las Vegas, Nev.",W 3 - 1,4,1,0,0,0,,4,1,,12,1,,,,1.0,,
09/02/2016,CSU Bakersfield,W 3 - 0,3,1,0,0,0,,1,,1,14,,,,,,,
09/02/2016,Baylor,W 3 - 0,3,1,0,0,0,,6,,1,13,,,,,,,
09/03/2016,Colorado St.,W 3 - 0,3,1,0,0,0,,2,,,13,1,,,,,,
09/04/2016,Pittsburgh,L 1 - 3,4,1,0,0,0,,1,1,1,15,1,,,,1.0,,
09/09/2016,@ Brown,W 3 - 0,3,1,0,0,0,,5,,,8,,,,,,,
09/10/2016,@ San Francisco,W 3 - 0,3,1,0,0,1,,6,,1,15,1,,,,,,
09/10/2016,St. John's (NY) @ San Francisco,W 3 - 1,4,1,0,0,0,,2,,1,16,3,,,,,,
09/16/2016,@ San Diego St.,L 0 - 3,3,1,0,0,0,,,1,,14,,,,,1.0,,
09/17/2016,"San Jose St. @ San Diego, CA",W 3 - 0,3,1,0,0,0,,6,,1,15,3,,,,,,
09/17/2016,"San Diego @ San Diego, CA",L 0 - 3,3,1,0,0,0,,2,,1,16,,,,,,,
09/23/2016,Hawaii,L 0 - 3,3,1,0,0,0,,1,,,5,1,,,,,,
09/30/2016,@ CSUN,W 3 - 1,4,1,0,0,1,,5,2,,22,,,,,2.0,,
10/01/2016,@ Long Beach St.,L 0 - 3,3,1,0,0,0,,3,,,16,,,,,,,
10/06/2016,UC Davis,W 3 - 1,4,1,0,1,1,-1.000,3,1,1,16,,,,,1.0,,
10/08/2016,Cal Poly,L 0 - 3,3,1,0,0,0,,2,,1,15,1,,,,,,
10/14/2016,@ UC Riverside,L 1 - 3,4,1,0,0,0,,2,,,20,,,,,,,
10/15/2016,@ Cal St. Fullerton,W 3 - 1,4,1,0,0,3,,1,,,29,,,,,,,
10/21/2016,Long Beach St.,L 2 - 3,5,1,0,0,0,,4,1,1,16,1,,,,1.0,,
10/22/2016,CSUN,W 3 - 1,4,1,0,0,0,,1,1,,17,,,,,1.0,,
10/28/2016,@ Cal Poly,W 3 - 0,3,1,0,0,0,,1,,,15,,,,,,,
11/03/2016,@ UC Davis,W 3 - 2,5,1,0,0,0,,,,,13,1,,,,,,
11/05/2016,@ UC Irvine,W 3 - 0,3,1,0,0,0,,3,,2,20,1,,,,,,
11/11/2016,Cal St. Fullerton,W 3 - 1,4,1,0,0,0,,5,,1,22,1,,,,,,
11/12/2016,UC Riverside,L 2 - 3,5,1,0,0,0,,1,1,,22,1,,,,1.0,,
11/19/2016,@ Hawaii,L 1 - 3,4,1,0,0,0,,4,,,25,6,,,,,,
11/23/2016,UC Irvine,L 0 - 3,3,1,0,0,0,,2,,1,13,,,,,,,
