0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Villanova @ Athens, Ohio",L 0 - 3,3,1,11,1,29,0.345,,1,2,7,4,,1,,12.5,,
08/27/2016,"Western Ky. @ Athens, Ohio",L 1 - 3,4,1,10,4,31,0.194,2,1,,4,4,1,1,,12.5,,
08/27/2016,@ Ohio,W 3 - 0,3,1,7,2,18,0.278,,1,,5,,1,,,9.0,,
09/02/2016,Delaware,W 3 - 0,3,1,8,2,22,0.273,,1,3,8,2,,,,9.0,,
09/03/2016,New Orleans,W 3 - 0,3,1,9,0,14,0.643,,,1,10,2,,2,,10.0,,
09/03/2016,VCU,W 3 - 0,3,1,9,2,21,0.333,,,2,8,1,,,,9.0,,
09/09/2016,South Alabama,W 3 - 1,4,1,7,2,24,0.208,1,1,1,7,,,,,8.0,,
09/10/2016,Marist,W 3 - 0,3,1,7,1,11,0.545,,2,,9,,1,1,,10.5,,
09/10/2016,Indiana,W 3 - 2,4,1,6,4,21,0.095,,,,6,1,1,,,7.0,,
09/15/2016,@ Fla. Atlantic,W 3 - 2,,,,,,,,,,,,,,,,,
09/16/2016,"Tulane @ Boca Raton, Fla.",W 3 - 0,,,,,,,,,,,,,,,,,
09/17/2016,"UTRGV @ Boca Raton, Fla.",W 3 - 0,,,,,,,,,,,,,,,,,
09/17/2016,"Abilene Christian @ Boca Raton, Fla.",W 3 - 1,,,,,,,,,,,,,,,,,
09/20/2016,FIU,W 3 - 1,,,,,,,,,,,,,,,,,
09/24/2016,Stetson,W 3 - 0,,,,,,,,,,,,,,,,,
09/27/2016,@ Bethune-Cookman,W 3 - 0,,,,,,,,,,,,,,,,,
09/30/2016,NJIT,W 3 - 0,,,,,,,,,,,,,,,,,
10/01/2016,USC Upstate,W 3 - 0,,,,,,,,,,,,,,,,,
10/07/2016,@ Kennesaw St.,L 1 - 3,,,,,,,,,,,,,,,,,
10/08/2016,@ Lipscomb,W 3 - 0,,,,,,,,,,,,,,,,,
10/14/2016,Jacksonville,W 3 - 0,,,,,,,,,,,,,,,,,
10/15/2016,North Florida,W 3 - 0,,,,,,,,,,,,,,,,,
10/22/2016,@ Stetson,W 3 - 0,,,,,,,,,,,,,,,,,
10/25/2016,Bethune-Cookman,W 3 - 1,,,,,,,,,,,,,,,,,
10/28/2016,@ North Florida,L 2 - 3,,,,,,,,,,,,,,,,,
10/29/2016,@ Jacksonville,W 3 - 0,,,,,,,,,,,,,,,,,
11/04/2016,Lipscomb,L 0 - 3,,,,,,,,,,,,,,,,,
11/05/2016,Kennesaw St.,W 3 - 2,,,,,,,,,,,,,,,,,
11/11/2016,@ USC Upstate,W 3 - 2,,,,,,,,,,,,,,,,,
11/13/2016,@ NJIT,W 3 - 0,,,,,,,,,,,,,,,,,
11/17/2016,"Jacksonville @ Nashville, Tenn.",W 3 - 1,,,,,,,,,,,,,,,,,
11/18/2016,"Kennesaw St. @ Nashville, Tenn.",W 3 - 2,,,,,,,,,,,,,,,,,
11/19/2016,@ Lipscomb,L 1 - 3,,,,,,,,,,,,,,,,,
