0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Virginia Tech @ Oxford, OH",L 1 - 3,4,1,,2,3,14,-0.071,1,2,2,12,4,,1,,4.5,,
08/30/2019,"Northwestern @ Oxford, OH",L 0 - 3,3,1,,5,5,16,0.000,,,,7,2,,,1,5.0,,
08/31/2019,@ Miami (OH),L 0 - 3,3,1,,6,3,29,0.103,1,,3,8,2,,1,,6.5,,
09/03/2019,Limestone,L 2 - 3,5,1,,0,0,3,0.000,,2,1,11,1,,,,2.0,,
09/07/2019,Ga. Southern,L 0 - 3,3,1,,8,6,32,0.062,1,,1,8,2,,,,8.0,,
09/10/2019,Tusculum,L 2 - 3,5,1,,7,6,30,0.033,,2,2,26,,,1,,9.5,,
09/13/2019,"Norfolk St. @ Greenville, N.C.",W 3 - 2,5,1,,7,7,32,,,1,2,15,2,,1,,8.5,,
09/14/2019,"George Washington @ Greenville, N.C.",L 0 - 3,3,1,,6,5,33,0.030,1,,1,10,2,,2,,7.0,,
09/14/2019,@ East Carolina,L 2 - 3,5,1,,12,3,39,0.231,1,,1,14,1,,1,,12.5,,
09/17/2019,@ N.C. A&T,W 3 - 1,4,1,,11,5,35,0.171,,,3,9,,,1,,11.5,,
09/20/2019,Alabama A&M,W 3 - 1,4,1,,19,4,46,0.326,1,4,1,10,,,,,23.0,,
09/28/2019,@ UNC Asheville,L 1 - 3,4,1,,14,6,34,0.235,,1,1,12,,,1,,15.5,,
10/04/2019,Gardner-Webb,W 3 - 0,3,1,,9,10,32,-0.031,1,3,1,12,,,1,,12.5,,
10/05/2019,Winthrop,L 1 - 3,4,1,,7,9,37,-0.054,,1,1,5,4,,,,8.0,,
10/08/2019,@ South Carolina St.,3 - 0,,,,,,,,,,,,,,,,,,
10/11/2019,@ Campbell,L 2 - 3,5,1,,10,3,33,0.212,2,3,1,10,,,1,,13.5,,
10/12/2019,@ Hampton,W 3 - 0,3,1,,8,3,33,0.152,,4,,10,,,,1,12.0,,
10/19/2019,UNC Asheville,L 0 - 3,3,1,,9,4,33,0.152,,1,1,5,2,,4,,12.0,,
10/22/2019,@ Limestone,L 1 - 3,4,1,,3,3,20,0.000,,2,1,19,2,,,,5.0,1,
10/25/2019,@ Radford,L 0 - 3,3,1,,2,3,13,-0.077,,,1,5,2,,2,,3.0,,
10/26/2019,@ High Point,L 1 - 3,4,1,,8,3,37,0.135,1,1,,11,3,,2,,10.0,,
11/01/2019,Presbyterian,L 1 - 3,4,1,,6,6,37,0.000,,,1,14,3,,3,,7.5,,
11/02/2019,Charleston So.,W 3 - 1,4,1,,10,5,32,0.156,1,1,,6,1,,4,,13.0,,
11/08/2019,@ Winthrop,L 2 - 3,5,1,,7,5,38,0.053,,3,,12,4,,,,10.0,,
11/09/2019,@ Gardner-Webb,W 3 - 1,4,1,,12,5,35,0.200,,1,1,14,4,,,,13.0,,
11/15/2019,Hampton,L 1 - 3,4,1,,10,11,37,-0.027,,2,3,15,2,,2,,13.0,,
11/16/2019,Campbell,L 0 - 3,3,1,,5,3,20,0.100,,,1,1,1,,1,,5.5,,
