0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,@ UNC Greensboro,L 1 - 3,4,1,,12,7,38,0.132,,,,2,1,,,,12.0,,
08/31/2019,@ Wake Forest,L 0 - 3,2,1,,2,5,21,-0.143,1,1,2,3,,,,,3.0,,
08/31/2019,"Presbyterian @ Winston-Salem, N.C.",L 1 - 3,4,1,,8,6,38,0.053,,2,,4,,,3,1,11.5,,
09/06/2019,@ Campbell,L 0 - 3,3,1,,6,6,22,,1,2,1,6,2,,1,,8.5,,
09/07/2019,Campbell,L 0 - 3,3,1,,7,2,24,0.208,,,,1,,,,,7.0,,
09/07/2019,Wofford,L 0 - 3,3,1,,5,6,17,-0.059,1,,,1,,,2,,6.0,,
09/10/2019,@ Elon,L 0 - 3,3,1,,9,8,27,0.037,1,,,,2,,,,9.0,,
09/12/2019,North Dakota,L 1 - 3,4,1,,8,8,30,,,,1,3,1,1,,,9.0,,
09/13/2019,"UNCW @ Davidson, N.C.",L 0 - 3,3,1,,9,1,17,0.471,2,,,,1,,1,,9.5,,
09/14/2019,@ Davidson,L 0 - 3,3,1,,6,4,19,0.105,,,,3,2,,,,6.0,,
09/14/2019,"Presbyterian @ Davidson, N.C.",L 1 - 3,4,1,,15,6,35,0.257,,,,3,3,,1,,15.5,,
09/17/2019,@ East Carolina,L 1 - 3,4,1,,7,3,28,0.143,,,,2,,,1,,7.5,,
09/24/2019,The Citadel,W 3 - 1,4,1,,14,2,30,0.400,,,,7,4,,2,,15.0,,
09/29/2019,South Carolina St.,W 3 - 0,3,1,,11,4,25,0.280,,,,4,1,,2,,12.0,,
10/01/2019,@ N.C. A&T,L 2 - 3,5,1,,12,9,41,0.073,1,,,6,,,2,,13.0,,
10/04/2019,@ Morgan St.,L 1 - 3,4,1,,13,5,29,0.276,,,1,5,,,2,,14.0,,
10/06/2019,@ Coppin St.,W 3 - 2,5,1,,12,5,30,0.233,,,,3,1,1,2,,14.0,,
10/11/2019,@ Florida A&M,L 0 - 3,3,1,,6,3,19,0.158,1,,,3,1,1,,1,7.0,,
10/13/2019,@ Bethune-Cookman,L 1 - 3,4,1,,18,8,44,0.227,,,,2,1,,1,,18.5,,
10/14/2019,@ The Citadel,L 1 - 3,4,1,,14,9,43,0.116,,,,,,,4,,16.0,,
10/16/2019,Elon,L 1 - 3,4,1,,9,7,34,0.059,,,,1,2,,2,,10.0,,
10/18/2019,Delaware St.,W 3 - 2,5,1,,7,10,32,-0.094,,,,,,,1,1,7.5,,
10/20/2019,UMES,W 3 - 1,3,1,,5,3,18,0.111,,,,,,,,,5.0,,
10/22/2019,@ Charlotte,L 0 - 3,3,1,,2,5,20,-0.150,,,,1,,,,,2.0,,
10/25/2019,@ Howard,L 2 - 3,5,1,,7,5,22,0.091,,,1,,,,,,7.0,,
10/27/2019,@ Norfolk St.,W 3 - 1,4,1,,10,5,32,0.156,1,,,5,1,,1,1,10.5,,
10/29/2019,East Carolina,L 1 - 3,4,1,,16,6,46,0.217,1,,,1,,,,1,16.0,,
11/01/2019,N.C. A&T,L 1 - 3,4,1,,13,4,34,0.265,,,,3,2,,3,,14.5,,
11/10/2019,@ South Carolina St.,W 3 - 0,3,1,,9,3,22,0.273,,,,3,,1,,,10.0,,
11/15/2019,Florida A&M,L 2 - 3,5,1,,4,7,41,-0.073,,,,6,,,,,4.0,,
11/17/2019,Bethune-Cookman,W 3 - 2,5,1,,15,3,37,0.324,,,,2,3,,2,,16.0,,
11/22/2019,"Coppin St. @ Washington, D.C.",L 1 - 3,4,1,,10,1,22,0.409,,,,4,2,,2,1,11.0,,
