0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Binghamton,W 3 - 1,,4,1,10,7,35,0.086,,1,2,2,1,1,6,,15.0,,
08/24/2018,Montana St.,W 3 - 0,,3,1,9,1,22,0.364,,,1,1,,,4,,11.0,,
08/25/2018,Canisius,W 3 - 0,,3,1,12,0,22,0.545,,,,1,,,2,,13.0,,
08/31/2018,@ Michigan,L 0 - 3,,3,1,6,6,25,,,,,4,,,3,1,7.5,,
09/01/2018,"Harvard @ Ypsilanti, Mich.",W 3 - 2,,5,1,18,7,49,0.224,,1,,4,,1,5,,22.5,,
09/01/2018,@ Eastern Mich.,L 1 - 3,,4,1,10,6,31,0.129,,,,5,,1,2,,12.0,,
09/07/2018,UC Irvine,L 0 - 3,,3,1,7,2,23,0.217,,,,5,,,,,7.0,,
09/07/2018,Illinois,L 0 - 3,,3,1,6,2,23,0.174,,,,1,,,3,,7.5,,
09/08/2018,Bowling Green,L 2 - 3,,5,1,10,4,27,0.222,1,,,2,,1,5,,13.5,,
09/14/2018,"Santa Clara @ Indianapolis, Ind.",W 3 - 0,,3,1,12,6,22,0.273,,,,3,,1,1,,13.5,,
09/14/2018,@ Butler,W 3 - 2,,5,1,7,5,24,0.083,,,1,2,,,4,,9.0,,
09/15/2018,"Kent St. @ Indianapolis, Ind.",L 1 - 3,,4,1,11,5,26,0.231,,,1,4,,2,3,,14.5,,
09/21/2018,Youngstown St.,W 3 - 0,,3,1,9,3,20,0.300,,,,12,,1,2,,11.0,,
09/23/2018,@ Oakland,W 3 - 0,,3,1,16,2,27,0.519,,,1,4,,,8,,20.0,,
09/28/2018,Northern Ky.,W 3 - 1,,4,1,12,0,30,0.400,,,,6,,2,2,1,15.0,,
09/29/2018,Wright St.,W 3 - 1,,4,1,11,1,21,0.476,,1,,3,,2,3,,15.5,,
10/05/2018,IUPUI,W 3 - 0,,3,1,9,1,23,0.348,,1,,1,,2,6,,15.0,,
10/07/2018,@ Milwaukee,W 3 - 1,,4,1,15,5,34,0.294,,2,1,2,,,6,1,20.0,,
10/12/2018,@ Green Bay,L 2 - 3,,5,1,8,3,35,0.143,1,1,,3,,1,6,,13.0,,
10/13/2018,@ UIC,L 2 - 3,,5,1,12,3,26,0.346,,,1,3,,1,6,,16.0,,
10/19/2018,@ Youngstown St.,W 3 - 0,,3,1,10,0,11,0.909,,,,3,,,,,10.0,,
10/21/2018,Oakland,W 3 - 2,,5,1,24,3,46,0.457,,1,,5,,1,6,,29.0,,
10/26/2018,UIC,W 3 - 2,,5,1,15,2,43,0.302,,,,,,,4,1,17.0,,
10/27/2018,Green Bay,W 3 - 0,,3,1,7,1,23,0.261,,,1,6,,,3,,8.5,,
10/31/2018,@ IUPUI,L 2 - 3,,5,1,17,5,44,0.273,,3,,7,,1,5,1,23.5,,
11/04/2018,Milwaukee,W 3 - 1,,4,1,15,6,41,0.220,,1,,3,,,3,1,17.5,,
11/09/2018,@ Wright St.,L 2 - 3,,5,1,13,5,35,0.229,,2,,1,,2,1,1,17.5,,
11/10/2018,@ Northern Ky.,L 2 - 3,,5,1,8,5,30,0.100,,,1,8,,,5,2,10.5,,
11/17/2018,"Northern Ky. @ Green Bay, Wis.",L 0 - 3,,3,1,3,3,15,,,,,,,,2,,4.0,,
