0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,Grand Canyon,L 1 - 3,4,1,9,3,15,0.400,,,,,,1,4,2,12.0,,
08/25/2017,Siena,W 3 - 0,3,1,6,3,13,0.231,,,,,,1,6,2,10.0,,
08/26/2017,Colgate,L 0 - 3,3,1,8,4,20,0.200,,,,,,,2,1,9.0,,
08/26/2017,Niagara,W 3 - 0,3,1,11,1,15,0.667,,,,1,,,2,1,12.0,,
09/01/2017,"Wisconsin @ Manhattan, Kan.",L 0 - 3,3,1,3,1,9,0.222,,,,,,1,2,4/,5.0,,
09/01/2017,@ Kansas St.,W 3 - 1,4,1,6,2,13,0.308,,,,,,,3,3,7.5,,
09/02/2017,"Arkansas @ Manhattan, Kan.",L 0 - 3,3,1,4,2,8,0.250,,,,,,,1,,4.5,,
09/08/2017,@ Dartmouth,W 3 - 1,4,1,7,0,13,0.538,,,,,,1,2,,9.0,,
09/09/2017,"Iona @ Hanover, N.H.",W 3 - 1,,,,,,,,,,,,,,,,,
09/09/2017,Sacred Heart @ Unknown,W 3 - 2,,,,,,,,,,,,,,,,,
09/15/2017,"Bryant @ Hempstead, New York",L 2 - 3,,,,,,,,,,,,,,,,,
09/16/2017,@ Hofstra,W 3 - 1,,,,,,,,,,,,,,,,,
09/16/2017,"Binghamton @ Hempstead, New York",W 3 - 0,,,,,,,,,,,,,,,,,
09/20/2017,Boston College,W 3 - 1,,,,,,,,,,,,,,,,,
09/22/2017,@ Pittsburgh,L 1 - 3,4,1,8,1,17,0.412,,,,,,,5,4/,10.5,,
09/28/2017,@ Duke,W 3 - 1,4,1,9,2,17,0.412,,,,1,,,2,1,10.0,,
10/01/2017,@ Wake Forest,W 3 - 1,4,1,4,1,9,0.333,,,,,,1,5,2,7.5,,
10/06/2017,Clemson,W 3 - 0,,,,,,,,,,,,,,,,,
10/08/2017,Georgia Tech,W 3 - 0,,,,,,,,,,,,,,,,,
10/11/2017,@ Boston College,W 3 - 0,,,,,,,,,,,,,,,,,
10/13/2017,Pittsburgh,L 0 - 3,,,,,,,,,,,,,,,,,
10/20/2017,@ Georgia Tech,L 1 - 3,4,1,8,5,18,0.167,,,,1,,,7,1,11.5,,
10/22/2017,@ Clemson,W 3 - 0,3,1,5,1,10,0.400,,,,,,2,1,,7.5,,
10/27/2017,Virginia Tech,W 3 - 0,3,1,7,1,14,0.429,,,,1,,,6,2,10.0,,
10/29/2017,Virginia,W 3 - 0,3,1,5,2,11,0.273,,,,,,,6,2,8.0,,
11/03/2017,@ NC State,L 0 - 3,3,1,6,1,12,0.417,,,,,,1,2,,8.0,,
11/05/2017,@ North Carolina,L 0 - 3,3,1,3,3,10,,,,,,,,3,1,4.5,,
11/10/2017,@ Florida St.,L 1 - 3,4,1,11,1,23,0.435,,,,,,1,3,,13.5,,
11/12/2017,@ Miami (FL),L 1 - 3,4,1,7,2,15,0.333,,,,,,3,2,,11.0,,
11/17/2017,Wake Forest,W 3 - 1,4,1,13,3,19,0.526,,,,,,1,4,2,16.0,,
11/19/2017,Duke,W 3 - 1,4,1,12,2,31,0.323,,,,2,,1,5,3,15.5,,
11/22/2017,Notre Dame,W 3 - 2,5,1,11,3,30,0.267,,,,1,,,16/,,19.0,,
11/24/2017,Louisville,L 2 - 3,5,1,12,5,23,0.304,,,,1,,1,8,,17.0,,
11/30/2017,"Albany (NY) @ Hamilton, N.Y.",W 3 - 1,4,1,6,1,15,0.333,,,,,,,2,,7.0,,
12/01/2017,@ Towson,W 3 - 0,3,1,11,2,21,0.429,,,,,,1,3,,13.5,,
12/04/2017,@ West Virginia,L 0 - 3,3,1,8,3,14,0.357,,,,,,1,5,1,11.5,,
