0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Wofford @ Knoxville, Tenn.",W 3 - 2,,,,,,,,,,,,,,,,,
08/26/2017,"Western Mich. @ Knoxville, Tenn.",L 1 - 3,1,1,0,3,7,-0.429,,,,,,,,,,,
08/26/2017,@ Tennessee,L 0 - 3,1,1,0,0,0,,,,,,,,,,,,
09/01/2017,Indiana,L 0 - 3,3,1,3,4,15,-0.067,,,1,1,,,6,2,6.0,,
09/02/2017,Hofstra,L 1 - 3,4,1,3,3,15,,,2,2,1,,,,1,5.0,,
09/02/2017,LIU,L 2 - 3,5,1,11,4,34,0.206,1,,1,7,,,3,2,12.5,,
09/08/2017,"South Dakota St. @ Grand Forks, N.D.",W 3 - 0,3,1,7,3,16,0.250,,2,4,3,,1,,,10.0,,
09/08/2017,@ North Dakota,L 0 - 3,3,1,11,2,34,0.265,,,,2,,,,,11.0,,
09/09/2017,@ North Dakota St.,L 0 - 3,3,1,5,4,14,0.071,,3,2,3,,,1,2,8.5,,
09/09/2017,"App State @ Fargo, ND",L 2 - 3,5,1,12,5,36,0.194,,,2,2,,,1,1,12.5,,
09/15/2017,Holy Cross,W 3 - 0,3,1,9,4,22,0.227,,,3,5,,,1,,9.5,,
09/15/2017,Delaware,W 3 - 2,5,1,7,3,25,0.160,,3,1,4,,2,2,,13.0,,
09/16/2017,UMBC,L 0 - 3,3,1,4,6,20,-0.100,,,,2,,,,,4.0,,
09/19/2017,UMES,L 0 - 3,3,1,4,4,18,,,,1,3,,,1,1,4.5,,
09/22/2017,@ La Salle,W 3 - 2,5,1,11,4,26,0.269,,1,,2,,,4,,14.0,,
09/24/2017,@ Duquesne,L 1 - 3,4,1,7,2,22,0.227,,,,,,,3,,8.5,,
09/29/2017,@ Rhode Island,L 1 - 3,4,1,7,2,15,0.333,,,,2,,,4,,9.0,,
10/01/2017,@ Fordham,L 1 - 3,4,1,9,2,18,0.389,1,,,5,,,2,1,10.0,,
10/03/2017,@ Howard,L 0 - 3,3,1,3,3,10,,1,1,3,2,,,3,,5.5,,
10/06/2017,@ George Mason,W 3 - 2,5,1,11,6,34,0.147,1,,,3,,,1,,11.5,,
10/11/2017,@ American,L 0 - 3,3,1,6,0,18,0.333,,2,,2,,,2,,9.0,,
10/13/2017,VCU,L 0 - 3,3,1,7,5,17,0.118,2,,,3,,,2,,8.0,,
10/14/2017,Davidson,W 3 - 1,4,1,9,3,24,0.250,,,,2,,,3,,10.5,,
10/20/2017,@ Saint Louis,L 0 - 3,3,1,6,3,14,0.214,,,,,,,2,,7.0,,
10/22/2017,@ Dayton,L 1 - 3,4,1,15,6,38,0.237,,1,4,7,1,,1,1,16.5,,
10/27/2017,Duquesne,W 3 - 1,4,1,10,7,38,0.079,,,3,11,,,3,,11.5,,
10/28/2017,La Salle,W 3 - 1,4,1,20,3,41,0.415,,,3,1,,,5,,22.5,,
11/03/2017,George Mason,W 3 - 1,4,1,13,3,33,0.303,,2,1,16,,,2,,16.0,,
11/10/2017,Dayton,L 0 - 3,3,1,8,9,20,-0.050,,,,,,,,,8.0,,
11/11/2017,Saint Louis,L 0 - 3,3,1,10,2,26,0.308,1,,,2,,,,,10.0,,
11/17/2017,"Saint Louis @ Pittsburgh, PA",W 3 - 2,5,1,9,7,29,0.069,,2,1,9,,,4,,13.0,,
11/18/2017,"Dayton @ Pittsburgh, PA",L 0 - 3,3,1,5,5,17,,,,,,,,,2,5.0,,
