0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Wofford @ Knoxville, Tenn.",W 3 - 2,3,1,4,5,20,-0.050,,,,5,,,,,4.0,,
08/26/2017,"Western Mich. @ Knoxville, Tenn.",L 1 - 3,3,1,9,3,25,0.240,1,2,,5,,,2,,12.0,,
08/26/2017,@ Tennessee,L 0 - 3,3,1,0,1,2,-0.500,1,,,1,,,,,,,
09/01/2017,Indiana,L 0 - 3,2,1,0,2,6,-0.333,,,1,1,,,,,,,
09/02/2017,Hofstra,L 1 - 3,4,1,11,2,28,0.321,,1,,6,2,,2,1,13.0,,
09/02/2017,LIU,L 2 - 3,5,1,0,1,6,-0.167,,,,12,1,,,,,,
09/08/2017,"South Dakota St. @ Grand Forks, N.D.",W 3 - 0,3,1,11,3,25,0.320,2,1,,8,1,,1,1,12.5,,
09/08/2017,@ North Dakota,L 0 - 3,3,1,3,1,11,0.182,,,1,8,1,,,,3.0,,
09/09/2017,@ North Dakota St.,L 0 - 3,3,1,5,6,22,-0.045,,,,4,,,1,1,5.5,,
09/09/2017,"App State @ Fargo, ND",L 2 - 3,5,1,7,6,30,0.033,1,2,,11,,,2,,10.0,,
09/15/2017,Holy Cross,W 3 - 0,3,1,12,4,23,0.348,1,,1,4,,,1,,12.5,,
09/15/2017,Delaware,W 3 - 2,4,1,5,4,25,0.040,,1,1,8,1,,2,,7.0,,
09/16/2017,UMBC,L 0 - 3,3,1,8,4,26,0.154,,,1,8,,,2,1,9.0,,
09/19/2017,UMES,L 0 - 3,3,1,7,3,25,0.160,,,2,7,1,,,,7.0,,
09/22/2017,@ La Salle,W 3 - 2,5,1,13,4,37,0.243,,,1,18,,,3,,14.5,,
09/24/2017,@ Duquesne,L 1 - 3,4,1,12,4,27,0.296,,1,1,4,2,1,2,,15.0,,
09/29/2017,@ Rhode Island,L 1 - 3,4,1,6,5,30,0.033,1,,3,16,1,,1,,6.5,,
10/01/2017,@ Fordham,L 1 - 3,4,1,16,5,33,0.333,1,,1,11,4,1,2,,18.0,,
10/03/2017,@ Howard,L 0 - 3,3,1,5,3,17,0.118,1,,1,11,1,,1,,5.5,,
10/06/2017,@ George Mason,W 3 - 2,5,1,20,3,45,0.378,2,1,2,8,1,,,,21.0,,
10/11/2017,@ American,L 0 - 3,3,1,8,4,27,0.148,1,,,7,,,1,,8.5,,
10/13/2017,VCU,L 0 - 3,3,1,8,9,28,-0.036,,,1,8,2,,,,8.0,,
10/14/2017,Davidson,W 3 - 1,4,1,11,2,31,0.290,2,1,,18,1,,4,1,14.0,,
10/20/2017,@ Saint Louis,L 0 - 3,3,1,5,4,17,0.059,1,1,,3,2,,,1,6.0,,
10/22/2017,@ Dayton,L 1 - 3,4,1,12,4,28,0.286,,1,,7,2,,,,13.0,,
10/27/2017,Duquesne,W 3 - 1,4,1,13,5,40,0.200,2,1,1,10,,,1,1,14.5,,
10/28/2017,La Salle,W 3 - 1,4,1,11,1,23,0.435,3,,1,13,,,1,,11.5,,
11/03/2017,George Mason,W 3 - 1,4,1,13,3,35,0.286,,,3,15,1,,1,,13.5,,
11/10/2017,Dayton,L 0 - 3,3,1,6,2,23,0.174,,,,5,,,1,,6.5,,
11/11/2017,Saint Louis,L 0 - 3,3,1,8,3,21,0.238,,,,10,3,,,,8.0,,
11/17/2017,"Saint Louis @ Pittsburgh, PA",W 3 - 2,5,1,8,4,32,0.125,,1,2,14,1,,1,1,9.5,,
11/18/2017,"Dayton @ Pittsburgh, PA",L 0 - 3,3,1,3,7,23,-0.174,1,,,7,1,,1,,3.5,,
