Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
7,"Powell, Ella May",Fr,S,6-0,123,,123,33.0,33.0,54,18,152,0.237,1317.0,33.0,59.0,284.0,1.0,5.0,73.0,10.0,128.5,11.0,,
2,"McPherson, Shayne",Jr,L,5-6,123,,123,33.0,,0,0,1,0.0,131.0,26.0,34.0,499.0,29.0,,,,26.0,1.0,,
15,"Bajema, Kara",Jr,OH,6-2,123,,123,33.0,33.0,475,191,1247,0.228,28.0,25.0,30.0,333.0,47.0,12.0,43.0,7.0,533.5,2.0,,
9,"Drechsel, Samantha",So,OH,6-4,120,,120,33.0,24.0,380,170,963,0.218,6.0,19.0,24.0,81.0,13.0,7.0,68.0,8.0,440.0,1.0,,
6,"Niece, Avie",Jr,MB,6-0,120,,120,33.0,33.0,169,49,383,0.313,8.0,,,22.0,,14.0,124.0,20.0,245.0,2.0,,
18,"Julye, Destiny",Sr,OH,5-11,118,,118,33.0,17.0,153,61,445,0.207,11.0,40.0,22.0,133.0,,5.0,44.0,3.0,220.0,,,
1,"Sanders, Lauren",So,MB,6-4,103,,103,29.0,29.0,199,70,410,0.315,1.0,3.0,10.0,13.0,1.0,13.0,96.0,8.0,263.0,1.0,,
13,"Onosko, Cailin",Jr,L,5-6,95,,95,28.0,5.0,0,0,0,,8.0,,1.0,85.0,16.0,,,,,,,
11,"Crenshaw, Shannon",Fr,OH,6-2,84,,84,26.0,6.0,48,20,153,0.183,11.0,6.0,8.0,113.0,24.0,1.0,4.0,2.0,57.0,1.0,,
8,"Bogomolova, Maria",So,OH,6-1,70,,70,23.0,,2,1,17,0.059000000000000004,2.0,19.0,20.0,27.0,,,1.0,1.0,21.5,,,
21,"Hoffman, Claire",Fr,OH,6-2,53,,53,14.0,14.0,133,59,453,0.163,15.0,18.0,17.0,108.0,17.0,,16.0,6.0,159.0,,,
5,"Calle, Emma",So,L,5-11,40,,40,15.0,,1,0,1,1.0,2.0,5.0,7.0,7.0,,,,,6.0,,,
12,"Grote, Marin",Fr,MB,6-4,34,,34,15.0,4.0,37,17,103,0.19399999999999998,1.0,2.0,2.0,2.0,,4.0,20.0,3.0,53.0,1.0,,
10,"Robinson, Natalie",So,S,5-11,19,,19,11.0,,2,0,2,1.0,11.0,1.0,5.0,5.0,,,,,3.0,1.0,,
4,"Cole, Dani",Fr,OH,6-1,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,9,7.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,123,,,1653,656,4330,0.23,1552.0,197.0,239.0,1712.0,157.0,61.0,489.0,68.0,2155.5,21.0,,
-,Opponent Totals,-,-,-,-,-,123,,,1587,665,4219,0.21899999999999997,1512.0,157.0,233.0,1726.0,197.0,56.0,508.0,57.0,2054.0,29.0,,
