Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
3,"Wilson, Taylor",Sr,MB,6-0,111,,111,31.0,31.0,362,80,748,0.377,7.0,14.0,21.0,77.0,,17.0,71.0,11.0,428.5,,,
6,"Dotseth, Hayley",Sr,OH,5-11,111,,111,31.0,31.0,447,188,1486,0.174,32.0,35.0,25.0,384.0,24.0,6.0,39.0,5.0,507.5,1.0,,
12,"Loschen, Elizabeth",Jr,OH,6-1,111,,111,31.0,20.0,247,78,722,0.23399999999999999,9.0,,1.0,60.0,,3.0,48.0,4.0,274.0,3.0,,
15,"Rasmussen, Anne",Jr,DS,5-4,111,,111,31.0,,1,1,5,0.0,107.0,29.0,25.0,604.0,22.0,,,,30.0,1.0,,
4,"Jurgens, Madison",Fr,S,5-9,111,,111,31.0,31.0,94,33,255,0.239,1163.0,37.0,52.0,281.0,,1.0,39.0,7.0,151.5,26.0,,
16,"Fonseca, Mehana",Jr,DS,5-6,111,,111,31.0,11.0,1,1,7,0.0,29.0,25.0,28.0,212.0,19.0,,,,26.0,1.0,,
14,"Weideman, Lolo",Fr,DS,5-7,92,,92,31.0,14.0,32,26,117,0.051,17.0,17.0,18.0,167.0,9.0,,,,49.0,,,
8,"Sauer, Lauren",Jr,DS,5-6,75,,75,23.0,5.0,1,1,4,0.0,5.0,13.0,16.0,151.0,8.0,,,,14.0,,,
9,"Susak, Kristina",Sr,OH,5-10,65,,65,25.0,8.0,121,48,363,0.201,6.0,,,29.0,8.0,1.0,11.0,4.0,127.5,,,
2,"Gerdes, Claire",Fr,MB,6-1,60,,60,21.0,17.0,77,32,206,0.218,2.0,,,17.0,,5.0,35.0,8.0,99.5,,,
17,"Grathoff, Emily",Fr,MB,6-3,57,,57,20.0,14.0,48,23,156,0.16,3.0,,,10.0,,7.0,41.0,6.0,75.5,1.0,,
5,"Wagemester, Jenna",Fr,OH,6-0,51,,51,21.0,4.0,67,46,284,0.07400000000000001,4.0,,,21.0,3.0,,11.0,2.0,72.5,,,
1,"Pederson, Abbey",Fr,S,5-10,17,,17,10.0,,0,0,0,,,,2.0,2.0,,,,,,,,
-,TEAM,-,-,-,-,-,18,17.0,,0,0,0,,,,,,20.0,,,,,,,
-,Totals,-,-,-,-,-,111,,,1498,557,4353,0.21600000000000003,1384.0,170.0,188.0,2015.0,113.0,40.0,295.0,47.0,1855.5,33.0,,
-,Opponent Totals,-,-,-,-,-,111,,,1364,613,4291,0.175,1272.0,113.0,185.0,1955.0,170.0,30.0,368.0,55.0,1691.0,39.0,,
