Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
6,"Smith, Kaley",So,L,5-5,116,,116,30.0,7.0,2,1,7,0.14300000000000002,43.0,20.0,22.0,347.0,42.0,,,,22.0,1.0,,
3,"Reilly, Kathleen",Jr,L/DS,5-5,116,,116,30.0,2.0,2,0,5,0.4,59.0,27.0,36.0,544.0,43.0,,,,29.0,1.0,,
9,"Bontrager, Rachel",So,OH,5-11,116,,116,30.0,30.0,435,185,1309,0.191,26.0,21.0,39.0,316.0,29.0,27.0,29.0,16.0,497.5,3.0,,
12,"Murphy, Mary",Sr,S,5-8,112,,112,30.0,30.0,63,15,145,0.331,1109.0,22.0,26.0,190.0,,1.0,46.0,4.0,109.0,28.0,,
8,"Carey, Kate",Jr,RS,6-2,98,,98,29.0,23.0,223,64,554,0.287,,,1.0,25.0,1.0,2.0,57.0,6.0,253.5,,,
11,"Phillips, Meredith",Fr,OH,5-11,98,,98,29.0,10.0,220,99,680,0.17800000000000002,1.0,8.0,6.0,83.0,4.0,6.0,12.0,1.0,240.0,,,
18,"Labolle, Sammi",Fr,MB,6-3,97,,97,28.0,26.0,201,74,464,0.27399999999999997,3.0,4.0,18.0,32.0,1.0,15.0,49.0,5.0,244.5,,,
13,"Williams, Janell",So,MB,6-2,96,,96,30.0,25.0,163,58,434,0.242,2.0,,,23.0,2.0,9.0,70.0,12.0,207.0,1.0,,
5,"Yarber, Emma",So,S,5-10,72,,72,21.0,,9,5,26,0.154,89.0,5.0,7.0,80.0,1.0,,4.0,,16.0,2.0,,
20,"Potts, Kennedy",Jr,DS,5-3,67,,67,23.0,,0,0,0,,5.0,7.0,18.0,13.0,,,,,7.0,,,
1,"Kalaj, Illyria",Fr,L/DS,5-3,57,,57,16.0,15.0,5,1,8,0.5,18.0,10.0,8.0,167.0,17.0,,,,15.0,,,
14,"Smigiel, Cassandra",So,MB,6-0,49,,49,25.0,6.0,61,30,198,0.157,2.0,,1.0,9.0,,3.0,21.0,3.0,74.5,1.0,,
2,"Martin, Willow",Jr,OH,5-11,39,,39,20.0,,52,29,171,0.135,2.0,2.0,7.0,31.0,2.0,4.0,5.0,1.0,60.5,,,
17,"White, Jordan",So,MB,6-0,35,,35,17.0,6.0,52,21,132,0.235,1.0,,,7.0,1.0,4.0,27.0,2.0,69.5,,,
-,TEAM,-,-,-,-,-,9,8.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,116,,,1488,582,4133,0.21899999999999997,1359.0,126.0,189.0,1867.0,152.0,71.0,320.0,50.0,1845.0,37.0,,
-,Opponent Totals,-,-,-,-,-,116,,,1492,656,4308,0.19399999999999998,1380.0,152.0,239.0,1812.0,125.0,50.0,314.0,30.0,1851.0,36.0,,
