Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
5,"Develle, Emily",Sr,L,5-6,111,,111,28.0,,0,2,33,-0.061,123.0,19.0,24.0,456.0,20.0,,,,19.0,1.0,,
20,"Pressly, Julia",Jr,OH,6-1,110,,110,28.0,24.0,260,109,765,0.19699999999999998,6.0,1.0,2.0,110.0,14.0,2.0,31.0,3.0,278.5,1.0,,
14,"Poole, Emily",Jr,MB,6-2,109,,109,28.0,28.0,167,37,413,0.315,4.0,2.0,,16.0,1.0,53.0,75.0,17.0,259.5,1.0,,
7,"Bright, Lauren",Jr,MB,5-11,103,,103,28.0,28.0,173,46,427,0.297,6.0,20.0,24.0,68.0,,34.0,84.0,7.0,269.0,2.0,,
23,"Lancaster, Sabrina",So,OH,-,101,,101,27.0,25.0,314,146,957,0.17600000000000002,10.0,13.0,20.0,157.0,38.0,7.0,31.0,4.0,349.5,1.0,,
21,"Wright, Hannah",So,OH,-,99,,99,27.0,22.0,283,134,814,0.183,6.0,21.0,56.0,161.0,8.0,7.0,68.0,11.0,345.0,,,
19,"Garrett, Allison",So,DS,-,90,,90,27.0,5.0,0,0,2,0.0,8.0,11.0,4.0,167.0,21.0,,,,11.0,1.0,,
1,"Lam, Alina",Fr,S,5-7,88,,88,25.0,15.0,13,9,65,0.062,688.0,19.0,54.0,219.0,,,12.0,1.0,38.0,6.0,,
15,"Donaldson, Jess",Jr,OH,6-0,63,,63,20.0,2.0,11,7,32,0.125,10.0,11.0,17.0,111.0,12.0,,,,22.0,,,
10,"Polak, Megan",Sr,S,5-11,56,,56,19.0,13.0,18,4,56,0.25,390.0,10.0,14.0,107.0,,1.0,2.0,2.0,30.0,10.0,,
12,"Hemsath, Victoria",Sr,RS,6-4,42,,42,21.0,3.0,51,19,143,0.22399999999999998,2.0,,,14.0,,4.0,18.0,3.0,64.0,3.0,,
18,"Nagelhout, Claire",So,MB,-,19,,19,11.0,,18,8,51,0.196,1.0,,,2.0,,3.0,6.0,,24.0,,,
4,"Hudson, Ava",Fr,OH,6-1,14,,14,7.0,,8,10,52,-0.038,,,1.0,9.0,1.0,,5.0,,10.5,,,
3,"Spangenberg, Ana",Jr,RS,6-1,13,,13,4.0,3.0,42,20,119,0.185,3.0,4.0,6.0,47.0,1.0,2.0,,,48.0,,,
17,"Carman, Sarah",Fr,S,5-8,13,,13,7.0,,1,1,4,0.0,33.0,,4.0,18.0,,,,,1.0,1.0,,
13,"Jepson, Victoria",Fr,OH,6-2,2,,2,2.0,,1,1,3,0.0,,,1.0,,,,1.0,,1.5,,,
16,"Vaccarella, Nicole",So,MB,-,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,18,14.0,,0,0,0,,,,,,15.0,,,1.0,,,,
-,Totals,-,-,-,-,-,111,,,1360,553,3936,0.205,1290.0,131.0,227.0,1662.0,131.0,113.0,333.0,49.0,1770.5,27.0,,
-,Opponent Totals,-,-,-,-,-,111,,,1314,668,3935,0.16399999999999998,1261.0,131.0,206.0,1805.0,131.0,81.0,214.0,52.0,1633.0,20.0,,
