Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
13,"Brambilla, Mariana",Fr,OH,5-11,125,,125,33.0,33.0,438,128,1250,0.248,21.0,29.0,15.0,360.0,50.0,5.0,24.0,6.0,484.0,5.0,,
22,"McKissock, Matti",Fr,S,5-9,124,,124,33.0,29.0,22,10,68,0.17600000000000002,929.0,25.0,31.0,249.0,,2.0,22.0,2.0,60.0,13.0,,
1,"Comby, Kodie",Jr,MB,6-1,118,,118,32.0,32.0,224,66,456,0.34600000000000003,26.0,9.0,3.0,55.0,2.0,14.0,106.0,17.0,300.0,7.0,,
24,"Dowd, Mikaila",Fr,OH,6-1,115,,115,30.0,29.0,422,193,1175,0.195,14.0,18.0,22.0,259.0,34.0,6.0,35.0,7.0,463.5,1.0,,
3,"Frerking, Lauren",Sr,MB,6-2,105,,105,33.0,33.0,149,27,303,0.40299999999999997,10.0,10.0,16.0,40.0,,10.0,65.0,4.0,201.5,1.0,,
6,"Tippett, Maddie",Fr,L/DS,5-6,100,,100,28.0,,2,1,4,0.25,62.0,12.0,17.0,356.0,44.0,,,,14.0,2.0,,
15,"Dorn, Lexi",Jr,S,6-0,93,,93,32.0,4.0,1,4,11,-0.273,411.0,10.0,15.0,139.0,,,3.0,,12.5,6.0,,
12,"Kazaroff, Coral",Sr,DS,5-3,81,,81,28.0,2.0,0,1,1,-1.0,21.0,5.0,24.0,141.0,18.0,,,1.0,5.0,,,
2,"Washington, Dominique",So,OH,5-10,70,,70,25.0,15.0,139,87,379,0.13699999999999998,7.0,2.0,11.0,66.0,5.0,1.0,28.0,3.0,156.0,1.0,,
25,"Kaiser, Kayla",Fr,MB,6-1,65,,65,24.0,1.0,34,13,74,0.284,6.0,17.0,25.0,25.0,3.0,2.0,15.0,2.0,60.5,,,
97,"Rigsbee, Grace",So,RS,6-1,62,,62,26.0,8.0,47,34,157,0.083,,,,14.0,,3.0,24.0,4.0,62.0,,,
5,"Wilson, Kendall",So,MB,6-1,62,,62,20.0,4.0,89,32,248,0.23,2.0,,1.0,36.0,,5.0,31.0,3.0,109.5,1.0,,
14,"Clifton, Cori",So,RS,6-1,54,,54,25.0,7.0,50,36,150,0.09300000000000001,,,,15.0,,1.0,24.0,4.0,63.0,,,
8,"Knapp, Sam",So,L/DS,5-6,44,,44,15.0,1.0,0,0,0,,6.0,9.0,3.0,61.0,9.0,,,,9.0,,,
10,"Becker, Emily",Jr,L/DS,5-4,9,,9,7.0,,0,0,0,,,1.0,2.0,3.0,,,,,1.0,,,
11,"Morrissette, Breland",Fr,MB,6-1,8,,8,5.0,,2,2,9,0.0,,,,,,,1.0,1.0,2.5,,,
-,TEAM,-,-,-,-,-,17,14.0,,0,0,0,,,,,,21.0,,,,,,,
-,Totals,-,-,-,-,-,125,,,1619,634,4285,0.23,1515.0,147.0,185.0,1819.0,186.0,49.0,378.0,54.0,2004.0,37.0,,
-,Opponent Totals,-,-,-,-,-,125,,,1686,647,4418,0.235,1582.0,186.0,268.0,1728.0,146.0,43.0,458.0,66.0,2144.0,47.0,,
