Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
5,"Cole, Mackenzie",Fr,DS,5-10,108,,108,28.0,,0,3,16,-0.188,55.0,21.0,31.0,395.0,22.0,,,,21.0,2.0,,
1,"Kalinoski, Kelli",Sr,L/DS,5-8,108,,108,28.0,5.0,3,1,14,0.14300000000000002,62.0,13.0,21.0,270.0,19.0,,,,16.0,4.0,,
7,"Meyer, Leah",Sr,MB,6-3,108,,108,28.0,28.0,271,63,555,0.375,15.0,18.0,58.0,78.0,,16.0,140.0,8.0,375.0,1.0,,
4,"Cooper, Lily",Fr,MB,6-5,104,,104,27.0,27.0,128,49,318,0.248,2.0,,,7.0,,16.0,100.0,5.0,194.0,,,
17,"Amos, Samantha",Jr,OH,6-2,102,,102,28.0,17.0,149,57,461,0.2,5.0,,,39.0,1.0,2.0,80.0,9.0,191.0,,,
16,"Shelton, Andie",Sr,S,5-9,101,,101,27.0,26.0,214,74,530,0.264,574.0,31.0,71.0,211.0,5.0,1.0,78.0,,285.0,26.0,6.0,
11,"Schwantz, Payton",So,OH,5-11,99,,99,27.0,25.0,301,127,780,0.223,12.0,12.0,25.0,246.0,33.0,,31.0,1.0,328.5,4.0,,
8,"Owokoniran, Ade",Fr,MB,6-3,94,,94,27.0,21.0,259,104,753,0.20600000000000002,2.0,,,44.0,5.0,2.0,36.0,5.0,279.0,,,
9,"Seyfarth, Haley",Sr,S,6-1,62,,62,22.0,6.0,1,0,2,0.5,309.0,12.0,10.0,73.0,1.0,,2.0,,14.0,4.0,,
13,"Nelson, Sarah",Jr,S,5-9,60,,60,19.0,5.0,1,2,12,-0.083,302.0,7.0,12.0,88.0,,,,,8.0,6.0,,
2,"Bartholomew, Jessica",Sr,OH,6-1,58,,58,23.0,5.0,102,41,287,0.213,2.0,,,18.0,6.0,2.0,21.0,1.0,114.5,,,
10,"Springate, Alex",Fr,S,5-9,20,,20,11.0,1.0,1,2,5,-0.2,32.0,1.0,5.0,12.0,,,1.0,,2.5,1.0,,
12,"Brown, Summer",So,MB,6-5,14,,14,8.0,1.0,4,3,23,0.043,,,,2.0,,1.0,7.0,,8.5,1.0,,
15,"Smith, Kincey",So,DS,5-8,10,,10,4.0,1.0,0,0,0,,2.0,,1.0,6.0,2.0,,,,,,,
14,"Amos, Alex",Fr,OH,6-2,9,,9,4.0,,19,10,51,0.17600000000000002,,,3.0,9.0,1.0,2.0,1.0,,21.5,,,
-,TEAM,-,-,-,-,-,16,14.0,,0,0,0,,,,,,16.0,,,,,,,
-,Totals,-,-,-,-,-,108,,,1453,536,3807,0.24100000000000002,1374.0,115.0,237.0,1498.0,111.0,42.0,497.0,29.0,1858.5,49.0,,
-,Opponent Totals,-,-,-,-,-,108,,,1389,605,3807,0.20600000000000002,1301.0,111.0,155.0,1548.0,115.0,36.0,349.0,42.0,1710.5,34.0,,
