Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
12,"Nolan, Carly",Sr,OH,6-0,133,,133,34.0,27.0,163,83,518,0.154,30.0,45.0,81.0,333.0,29.0,5.0,28.0,2.0,227.0,,,
7,"Cabarkapa, Dasha",So,MB,6-3,132,,132,34.0,34.0,128,34,284,0.331,9.0,4.0,12.0,31.0,,15.0,115.0,9.0,204.5,,,
23,"Thompson, Jordan",Jr,RS,6-4,132,,132,34.0,34.0,827,226,1807,0.33299999999999996,29.0,46.0,39.0,319.0,22.0,7.0,58.0,7.0,909.0,5.0,,
2,"Williams, Abby",Sr,DS,5-9,126,,126,33.0,,2,1,4,0.25,119.0,15.0,30.0,417.0,25.0,,,,17.0,2.0,,
8,"Kostelac, Erica",So,OH,6-2,120,,120,33.0,16.0,272,103,695,0.243,3.0,1.0,5.0,79.0,4.0,6.0,42.0,11.0,300.0,1.0,,
5,"Mallon, Maria",Fr,OH,5-9,118,,118,33.0,21.0,280,122,706,0.22399999999999998,27.0,22.0,39.0,214.0,10.0,3.0,43.0,14.0,326.5,2.0,,
21,"Jones, Jasmine",Sr,MB,6-0,115,,115,30.0,28.0,123,34,277,0.321,6.0,,,23.0,,13.0,79.0,8.0,175.5,2.0,,
9,"Tingelhoff, Jade",Sr,S,6-0,93,,93,25.0,20.0,34,7,98,0.276,875.0,15.0,14.0,222.0,,2.0,23.0,,62.5,19.0,,
15,"Heckenmueller, Armania",Fr,S,5-7,84,,84,24.0,14.0,16,9,41,0.171,599.0,19.0,22.0,147.0,,1.0,12.0,,42.0,28.0,,
20,"Azzara, Emily",So,DS,5-8,61,,61,20.0,1.0,0,0,1,0.0,3.0,6.0,4.0,15.0,,,,,6.0,,,
22,"Stamatiou, Chrysanthi",So,OH,6-0,57,,57,19.0,4.0,0,0,0,,12.0,9.0,11.0,67.0,9.0,,,,9.0,,,
18,"Tselepi, Georgia",Fr,RS,5-11,27,,27,16.0,,6,5,25,0.04,1.0,1.0,6.0,8.0,,,3.0,,8.5,,,
35,"Bolinger, Hannah",Fr,MB,6-1,25,,25,11.0,5.0,9,3,30,0.2,1.0,,,3.0,,1.0,14.0,4.0,17.0,,,
4,"Wolf, Sabrina",Jr,DS,5-10,20,,20,7.0,,0,0,0,,4.0,2.0,4.0,5.0,,,,,2.0,1.0,,
1,"Williams, Shannon",Fr,S,5-9,8,,8,4.0,,0,0,7,0.0,32.0,,2.0,2.0,,,1.0,,0.5,3.0,,
11,"Eller, Maya",So,DS,5-9,3,,3,2.0,,0,0,0,,,,,,,,,,,,,
19,"Santrac, Nevena",Fr,MB,6-2,2,,2,1.0,,0,2,3,-0.667,,,,1.0,,,,,,,,
-,TEAM,-,-,-,-,-,19,15.0,,0,0,0,,,,,,21.0,,,,,,,
-,Totals,-,-,-,-,-,133,,,1860,629,4496,0.27399999999999997,1750.0,185.0,269.0,1886.0,120.0,53.0,418.0,55.0,2307.0,63.0,,
-,Opponent Totals,-,-,-,-,-,133,,,1583,678,4459,0.203,1475.0,120.0,239.0,1734.0,185.0,40.0,475.0,62.0,1980.5,41.0,,
