Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
13,"Sakowicz, Leanne",Jr,S,5-10,106,,106,30.0,28.0,71,18,223,0.23800000000000002,1119.0,22.0,19.0,268.0,2.0,1.0,48.0,4.0,118.0,18.0,,
1,"Brooks, Mckyla",Sr,MB,5-8,106,,106,30.0,28.0,309,98,685,0.308,4.0,16.0,29.0,66.0,,15.0,73.0,5.0,376.5,1.0,,
2,"Hitchcock, Kardasia",Jr,DS,5-3,106,,106,30.0,8.0,2,1,8,0.125,31.0,21.0,37.0,242.0,23.0,,,,23.0,1.0,,
5,"Poole, Maria",Jr,OH,6-2,106,,106,30.0,24.0,254,86,668,0.251,7.0,3.0,5.0,69.0,,3.0,56.0,2.0,288.0,,,
17,"Harlow, Kendra",Jr,MB,6-1,106,,106,30.0,28.0,177,56,443,0.273,4.0,,,19.0,3.0,14.0,73.0,7.0,227.5,,,
12,"Kerstetter, Kiani",So,L/DS,5-2,106,,106,30.0,3.0,0,3,8,-0.375,96.0,17.0,26.0,437.0,27.0,,,,17.0,2.0,,
9,"Costello, Emily",Sr,OH,6-2,105,,105,30.0,28.0,314,120,983,0.19699999999999998,14.0,18.0,17.0,310.0,30.0,11.0,35.0,2.0,360.5,,,
15,"Patriciello, Sabrina",Fr,L,5-7,82,,82,27.0,16.0,1,1,5,0.0,10.0,29.0,23.0,191.0,17.0,,1.0,,30.5,1.0,,
6,"Gels, Jordan",Jr,OH,6-1,70,,70,22.0,4.0,161,48,494,0.22899999999999998,5.0,1.0,1.0,58.0,9.0,5.0,21.0,2.0,177.5,,,
11,"Pulver, Liz",Jr,OH,6-1,46,,46,20.0,,92,38,274,0.19699999999999998,2.0,,,12.0,2.0,1.0,9.0,,97.5,,,
3,"Jaeger, Paige",Fr,L,5-6,30,,30,11.0,,0,0,1,0.0,4.0,3.0,4.0,43.0,8.0,,,,3.0,,,
4,"Barden, Hailey",Fr,OH,5-7,16,,16,10.0,1.0,22,14,74,0.10800000000000001,1.0,,2.0,17.0,4.0,,2.0,,23.0,,,
8,"Souffront, Carla",Sr,S,5-7,12,,12,10.0,,0,0,1,0.0,7.0,,1.0,7.0,,,,,,1.0,,
7,"Wattley , Nia",Fr,MH,6-1,1,,1,1.0,,0,1,1,-1.0,,,,,,,,,,,,
16,"Omolewa, Enitan",Fr,MB,6-0,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,9,6.0,,0,0,0,,,,,,4.0,,,,,,,
-,Totals,-,-,-,-,-,106,,,1403,483,3867,0.23800000000000002,1304.0,130.0,164.0,1739.0,129.0,50.0,318.0,22.0,1742.0,24.0,,
-,Opponent Totals,-,-,-,-,-,106,,,1303,583,3841,0.187,1234.0,130.0,190.0,1692.0,131.0,46.0,255.0,50.0,1606.5,30.0,,
