Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
17,"Takeda, Skyler",Sr,DS,5-9,120,,120,32.0,9.0,1,3,20,-0.1,62.0,55.0,61.0,281.0,27.0,,,,56.0,4.0,,
7,"Brown, Lana",Sr,MB,6-0,119,,119,32.0,32.0,179,50,446,0.289,5.0,,,31.0,,25.0,118.0,13.0,263.0,1.0,,
12,"Gathright, Brie",Sr,MB,5-11,118,,118,32.0,32.0,146,42,384,0.271,5.0,24.0,11.0,90.0,,15.0,100.0,6.0,235.0,,,
8,"Davis, Sarah",Jr,OPP,5-10,117,,117,32.0,30.0,313,174,1103,0.126,43.0,27.0,32.0,250.0,38.0,5.0,34.0,1.0,362.0,3.0,,
11,"Swinney, Paige",So,L/DS,5-11,116,,116,31.0,1.0,1,4,11,-0.273,84.0,18.0,42.0,503.0,24.0,,,,19.0,2.0,,
2,"Andrews, Cianna",So,OPP,5-10,115,,115,32.0,20.0,202,99,479,0.215,5.0,,,56.0,,5.0,73.0,8.0,243.5,,,
4,"Nocetti, Mikaela",Sr,OH,5-11,114,,114,31.0,31.0,450,152,1391,0.214,24.0,37.0,35.0,286.0,45.0,3.0,27.0,1.0,503.5,,,
10,"Olin, Ashtin",Fr,S,5-11,111,,111,29.0,29.0,95,37,233,0.249,1146.0,35.0,53.0,245.0,,11.0,79.0,11.0,180.5,17.0,,
3,"Hayden, Macey",So,OH,5-11,51,,51,25.0,6.0,85,50,280,0.125,4.0,2.0,13.0,88.0,18.0,3.0,13.0,2.0,96.5,,,
5,"Calvin, Paige",Fr,DS,5-7,18,,18,10.0,2.0,0,0,0,,3.0,1.0,8.0,27.0,2.0,,,,1.0,,,
14,"Falk, Sarah",Fr,MB,6-1,14,,14,10.0,,7,2,16,0.312,1.0,,1.0,2.0,,,6.0,,10.0,,,
15,"Wilson, Claudia",Fr,OH,6-2,9,,9,6.0,,6,7,28,-0.036000000000000004,,2.0,,5.0,4.0,,1.0,,8.5,,,
9,"Chase, Hannah",Fr,OH,6-0,6,,6,6.0,,1,0,4,0.25,,,,,,,,,1.0,,,
-,TEAM,-,-,-,-,-,18,11.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,120,,,1486,620,4395,0.19699999999999998,1382.0,201.0,256.0,1864.0,167.0,67.0,451.0,42.0,1979.5,27.0,,
-,Opponent Totals,-,-,-,-,-,120,,,1458,634,4263,0.193,1386.0,167.0,190.0,2026.0,201.0,34.0,363.0,57.0,1840.5,40.0,,
