Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
12,"Seaman, Morgan",So,S,5-10,124,,124,32.0,32.0,20,5,57,0.263,729.0,14.0,35.0,275.0,1.0,1.0,4.0,,37.0,18.0,,
8,"Payne, Margaret",Jr,MH,6-0,124,,124,32.0,32.0,321,94,705,0.322,7.0,,1.0,54.0,,17.0,114.0,15.0,395.0,2.0,,
10,"Harper, Gaby",Fr,OH,6-1,117,,117,32.0,31.0,295,146,909,0.16399999999999998,6.0,19.0,23.0,315.0,27.0,9.0,39.0,1.0,342.5,2.0,,
4,"Kukoc, Stela",Sr,OH,6-1,114,,114,31.0,31.0,207,95,744,0.151,15.0,42.0,47.0,253.0,18.0,7.0,28.0,1.0,270.0,1.0,,
9,"Stewart, Haley",Jr,RS,6-2,104,,104,32.0,30.0,80,47,332,0.099,5.0,12.0,21.0,69.0,1.0,5.0,54.0,,124.0,,,
14,"Wojick, Sarah",So,OH,6-0,86,,86,29.0,15.0,135,70,367,0.177,2.0,3.0,10.0,32.0,1.0,1.0,39.0,,158.5,1.0,,
16,"Riemersma, Sophie",Fr,OH,6-1,82,,82,28.0,16.0,173,61,535,0.209,1.0,24.0,24.0,139.0,21.0,12.0,19.0,2.0,218.5,,,
13,"Comerford, Louise",Fr,S,5-11,81,,81,23.0,,2,6,16,-0.25,396.0,27.0,30.0,114.0,,,,,29.0,24.0,,
11,"Daignault, Taylor",Jr,OH,5-8,75,,75,27.0,4.0,73,50,281,0.08199999999999999,22.0,11.0,18.0,191.0,22.0,1.0,8.0,1.0,89.0,3.0,,
6,"Jemison, Corinne",Fr,MH,6-2,74,,74,28.0,1.0,144,47,313,0.31,1.0,,1.0,15.0,,7.0,37.0,11.0,169.5,1.0,,
17,"Huser, Abigail",So,DS,5-8,73,,73,26.0,,3,2,12,0.083,50.0,13.0,21.0,394.0,27.0,,,,16.0,5.0,,
15,"Simons, Courtney",Sr,MH,5-10,69,,69,25.0,,130,39,266,0.342,1.0,,,15.0,,4.0,33.0,6.0,150.5,,,
3,"Dauch, Lindsay",Jr,DS,5-7,50,,50,20.0,,1,2,4,-0.25,28.0,7.0,9.0,157.0,6.0,,,,8.0,4.0,,
2,"Schulze, Jennifer",Fr,S,5-7,44,,44,15.0,,0,0,7,0.0,192.0,1.0,2.0,63.0,,,,,1.0,13.0,,
18,"Powell, Avarie",So,MH,6-2,6,,6,6.0,,4,3,17,0.059000000000000004,,,,,,1.0,1.0,,5.5,,,
5,"Leahy, Emma",Jr,L,5-8,5,,5,5.0,,0,0,0,,1.0,,1.0,2.0,3.0,,,,,,,
-,TEAM,-,-,-,-,-,12,10.0,,0,0,0,,,,,,10.0,,,,,,,
-,Totals,-,-,-,-,-,124,,,1588,667,4565,0.20199999999999999,1456.0,173.0,243.0,2088.0,137.0,65.0,376.0,37.0,2014.0,74.0,,
-,Opponent Totals,-,-,-,-,-,124,,,1438,652,4453,0.177,1342.0,137.0,303.0,2021.0,173.0,66.0,317.0,41.0,1799.5,43.0,,
