Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
18,"Cole, Madelyn",Jr,S,5-10,118,,118,34.0,34.0,74,25,162,0.302,1289.0,51.0,58.0,284.0,1.0,5.0,65.0,17.0,162.5,17.0,,
2,"Witt, Brittany",Jr,L/DS,5-8,118,,118,34.0,,1,2,3,-0.33299999999999996,106.0,34.0,35.0,510.0,36.0,,,,35.0,,,
19,"Ballenger, Megan",Jr,RS,6-1,118,,118,34.0,34.0,299,93,676,0.305,11.0,1.0,1.0,42.0,,8.0,94.0,18.0,355.0,1.0,,
12,"Kloth, Taryn",Sr,OH,6-4,118,,118,34.0,22.0,490,157,1178,0.28300000000000003,11.0,28.0,15.0,158.0,4.0,10.0,36.0,8.0,546.0,,,
5,"Winters, Jaali",Sr,OH,6-3,118,,118,34.0,34.0,451,143,1256,0.245,30.0,25.0,26.0,361.0,21.0,9.0,40.0,3.0,505.0,2.0,,
13,"Roumeliotis, Alexa",So,DS,5-7,110,,110,34.0,13.0,0,0,0,,14.0,1.0,8.0,201.0,12.0,1.0,,,2.0,,,
8,"Bohnet, Samantha",Sr,DS,5-6,103,,103,32.0,11.0,0,2,6,-0.33299999999999996,28.0,28.0,46.0,191.0,19.0,,1.0,,28.5,,,
21,"Hickman, Naomi",So,MB,6-4,93,,93,32.0,26.0,117,38,301,0.262,7.0,20.0,24.0,29.0,,7.0,102.0,5.0,195.0,2.0,,
1,"Zumach, Kari",Fr,RS,6-2,79,,79,29.0,13.0,128,55,318,0.23,4.0,,,50.0,,4.0,56.0,2.0,160.0,,,
7,"Zimmerman, Jaela",Fr,OH,6-2,75,,75,26.0,9.0,86,30,243,0.23,3.0,2.0,4.0,47.0,5.0,2.0,28.0,9.0,104.0,,,
11,"Welty, Annika",Fr,MB,6-3,54,,54,25.0,7.0,38,13,102,0.245,2.0,12.0,14.0,18.0,,7.0,31.0,3.0,72.5,2.0,,
10,"Sharkey, Megan",Jr,S,5-10,27,,27,16.0,,0,2,2,-1.0,67.0,1.0,5.0,17.0,,,,,1.0,,,
4,"Nelson, Grace",So,DS,5-9,17,,17,11.0,,0,0,0,,,1.0,1.0,13.0,,,,,1.0,,,
3,"O'Connell, Kelsey",Sr,MB,6-2,15,,15,10.0,1.0,5,5,17,0.0,,,1.0,2.0,,,2.0,,6.0,,,
-,TEAM,-,-,-,-,-,8,7.0,,0,0,0,,,,,,7.0,,,,,,,
-,Totals,-,-,-,-,-,118,,,1689,565,4264,0.264,1572.0,204.0,238.0,1923.0,105.0,53.0,455.0,65.0,2173.5,24.0,,
-,Opponent Totals,-,-,-,-,-,118,,,1371,647,4219,0.172,1300.0,105.0,243.0,1745.0,204.0,48.0,359.0,73.0,1703.5,34.0,,
