Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
7,"Treiber, Erica",Sr,MH,6-1,125,,125,32.0,32.0,363,70,748,0.392,8.0,46.0,55.0,96.0,,15.0,123.0,8.0,485.5,1.0,,
16,"Rowe, Addisyn",Fr,MB,6-3,125,,125,32.0,32.0,248,83,509,0.324,7.0,,,25.0,,9.0,105.0,6.0,309.5,,,
11,"Hansen, Sedona",Jr,S,5-8,123,,123,32.0,31.0,18,6,49,0.245,887.0,13.0,19.0,292.0,,2.0,9.0,4.0,37.5,3.0,,
8,"Williams, Callie",So,S,5-9,113,,113,31.0,1.0,33,11,84,0.262,533.0,24.0,35.0,169.0,,,1.0,1.0,57.5,4.0,,
17,"Grubbs, Tessa",Jr,OH,6-3,108,,108,28.0,27.0,453,150,1096,0.276,5.0,2.0,11.0,56.0,15.0,10.0,35.0,5.0,482.5,,,
3,"Coulter, Madison",So,OH,5-11,103,,103,27.0,,9,4,22,0.22699999999999998,73.0,6.0,20.0,369.0,14.0,,,,15.0,1.0,,
6,"Schumacher, Brooke",Sr,L/DS,5-4,101,,101,30.0,4.0,0,0,4,0.0,55.0,9.0,26.0,305.0,10.0,,,,9.0,2.0,,
15,"Felts, Lily",Fr,OH,5-11,100,,100,27.0,25.0,253,136,782,0.15,25.0,14.0,30.0,232.0,25.0,5.0,26.0,12.0,285.0,,,
21,"Mahaffey, Danielle",Fr,OH,6-0,91,,91,29.0,10.0,117,46,331,0.215,2.0,,1.0,33.0,2.0,1.0,51.0,1.0,143.5,1.0,,
18,"Pellizzon, Giana",Fr,L/DS,5-5,88,,88,26.0,11.0,3,1,10,0.2,28.0,6.0,9.0,160.0,12.0,,,,9.0,,,
2,"Andreno, Alyssa",Jr,MH,6-2,85,,85,26.0,7.0,73,36,250,0.14800000000000002,1.0,,,23.0,,1.0,45.0,2.0,96.5,1.0,,
9,"Perinar, Raquel",Fr,OH,6-0,81,,81,24.0,,156,70,413,0.20800000000000002,2.0,,1.0,37.0,7.0,4.0,37.0,3.0,178.5,,,
4,"Phillips, Asha",Jr,DS,5-5,48,,48,19.0,6.0,0,0,2,0.0,11.0,1.0,6.0,53.0,4.0,,,,1.0,,,
10,"Jeter, Breana",Jr,OH,6-1,43,,43,15.0,4.0,49,33,156,0.10300000000000001,,2.0,1.0,27.0,,1.0,26.0,1.0,65.0,,,
19,"Spencer, Stephanie",Sr,OH,6-1,25,,25,14.0,2.0,7,14,55,-0.127,1.0,2.0,2.0,18.0,,1.0,4.0,,12.0,,,
12,"Peitsch, Gabrielle",So,MH,6-2,6,,6,5.0,,1,0,3,0.33299999999999996,,,,1.0,,,,,1.0,,,
-,TEAM,-,-,-,-,-,16,11.0,,0,0,0,,,,,,13.0,,,,,,,
-,Totals,-,-,-,-,-,125,,,1783,660,4514,0.249,1638.0,125.0,216.0,1896.0,102.0,49.0,462.0,43.0,2188.0,13.0,,
-,Opponent Totals,-,-,-,-,-,125,,,1525,666,4466,0.192,1419.0,102.0,228.0,1761.0,125.0,74.0,360.0,47.0,1881.0,17.0,,
