Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
2,"Stephenson, Lainey",Fr,S,5-11,114,,114,29.0,29.0,110,45,394,0.165,1033.0,23.0,17.0,356.0,3.0,5.0,49.0,3.0,162.5,14.0,,
9,"Lemming, Alannah",Sr,MB,6-3,114,,114,29.0,23.0,222,76,618,0.23600000000000002,6.0,,2.0,14.0,1.0,11.0,105.0,11.0,285.5,,,
8,"Colvin, Hannah",Jr,L/DS,5-4,114,,114,29.0,8.0,0,3,7,-0.429,34.0,15.0,17.0,217.0,21.0,,,,15.0,,,
11,"Powers, Celia",So,RS,6-1,114,,114,29.0,29.0,299,150,961,0.155,14.0,10.0,22.0,263.0,17.0,9.0,93.0,14.0,364.5,,,
1,"Story, Jenna",Fr,L/DS,-,114,,114,29.0,,4,6,18,-0.111,101.0,19.0,26.0,556.0,25.0,,,,23.0,2.0,,
14,"Sauer, Teddie",So,MB,6-0,108,,108,27.0,27.0,271,111,728,0.22,11.0,45.0,81.0,96.0,,10.0,94.0,11.0,373.0,,,
5,"Gibson, Taylor",Jr,OH,5-11,98,,98,27.0,22.0,141,91,523,0.096,16.0,23.0,19.0,112.0,16.0,4.0,26.0,5.0,181.0,,,
4,"Ruskaup, Ellee",Fr,L/DS,5-9,86,,86,27.0,3.0,1,1,7,0.0,12.0,10.0,7.0,131.0,21.0,,,,11.0,,,
6,"Ladd, Mallory",So,DS,5-6,78,,78,25.0,13.0,153,113,494,0.081,3.0,3.0,7.0,70.0,4.0,2.0,23.0,5.0,169.5,,,
3,"Barcus, Abby",So,OH,5-10,39,,39,13.0,12.0,102,32,317,0.221,8.0,7.0,4.0,115.0,6.0,,6.0,2.0,112.0,,,
7,"Santana, Natalie",So,OH,5-11,35,,35,13.0,5.0,40,28,144,0.083,,,,15.0,,,14.0,1.0,47.0,,,
10,"Hauck, Grace",Fr,MB,6-0,28,,28,11.0,2.0,44,11,118,0.28,,,3.0,8.0,,6.0,19.0,3.0,59.5,,,
15,"van Ooosterom, Veerle",So,S,5-9,18,,18,10.0,,0,2,2,-1.0,50.0,3.0,9.0,16.0,,,,,3.0,3.0,,
13,"Wheatley, Bailey",Sr,OH,5-10,4,,4,3.0,1.0,0,0,1,0.0,1.0,,2.0,10.0,3.0,,,,,,,
-,TEAM,-,-,-,-,-,24,14.0,,0,0,0,,,,,,15.0,,,,,,,
-,Totals,-,-,-,-,-,114,,,1387,669,4332,0.166,1289.0,158.0,216.0,1979.0,132.0,47.0,429.0,55.0,1806.5,19.0,,
-,Opponent Totals,-,-,-,-,-,114,,,1402,674,4325,0.168,1312.0,132.0,200.0,1958.0,158.0,40.0,423.0,41.0,1785.5,34.0,,
