Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
10,"Wilson, Katy",Sr,MB,5-10,107,,107,30.0,28.0,248,77,616,0.278,12.0,13.0,17.0,56.0,5.0,11.0,90.0,7.0,317.0,1.0,,
13,"Reeb, Maddy",So,S,5-10,106,,106,30.0,30.0,85,44,285,0.14400000000000002,820.0,22.0,29.0,182.0,3.0,9.0,71.0,6.0,151.5,43.0,,
22,"McDougald, Toni",Jr,OH,5-11,100,,100,30.0,16.0,214,101,812,0.139,13.0,4.0,3.0,123.0,14.0,6.0,25.0,3.0,236.5,2.0,,
1,"Heck, Hadley",Sr,DS,5-5,94,,94,29.0,11.0,1,0,3,0.33299999999999996,26.0,6.0,13.0,252.0,18.0,,,,7.0,1.0,,
12,"McBride, Peyton",Fr,OH,5-10,91,,91,27.0,23.0,194,119,716,0.105,18.0,16.0,12.0,260.0,50.0,,14.0,5.0,217.0,3.0,,
4,"Mullen, Jenna",Sr,OH,6-1,86,,86,25.0,22.0,243,129,741,0.154,19.0,24.0,34.0,182.0,21.0,3.0,26.0,4.0,283.0,,,
2,"Sullivan, Mackenzie",Fr,DS,5-10,84,,84,27.0,,3,1,12,0.16699999999999998,59.0,11.0,15.0,328.0,44.0,,,,14.0,,,
24,"Turner, Whitney",Jr,MB,6-2,73,,73,21.0,17.0,59,35,198,0.121,6.0,,2.0,20.0,4.0,4.0,23.0,4.0,74.5,,,
11,"Severson, Timi",Jr,MB,6-0,52,,52,16.0,15.0,50,16,143,0.23800000000000002,2.0,,,10.0,1.0,3.0,40.0,2.0,73.0,1.0,,
6,"Glass, Haley",Sr,DS,5-7,49,,49,17.0,5.0,5,0,13,0.385,8.0,4.0,7.0,99.0,13.0,,,,9.0,,,
8,"McBride, Mary Jo",Jr,S,5-10,39,,39,15.0,3.0,7,2,17,0.294,118.0,7.0,11.0,27.0,,,1.0,1.0,14.5,5.0,,
15,"Webb, Parker",So,OH,6-1,31,,31,10.0,8.0,72,32,222,0.18,5.0,8.0,13.0,41.0,1.0,1.0,13.0,6.0,87.5,1.0,,
17,"Brennan, Sarah",Sr,OH,6-3,12,,12,4.0,2.0,1,0,9,0.111,,,,2.0,,2.0,6.0,,6.0,,,
3,"Imirie, Brooke",Jr,OH,6-2,1,,1,1.0,,2,0,3,0.667,,,,,,,1.0,,2.5,,,
-,TEAM,-,-,-,-,-,73,27.0,,0,0,0,,,,,,31.0,,,,,,,
-,Totals,-,-,-,-,-,107,,,1184,556,3790,0.166,1106.0,115.0,156.0,1582.0,205.0,39.0,310.0,38.0,1493.0,57.0,,
-,Opponent Totals,-,-,-,-,-,107,,,1489,529,3868,0.248,1396.0,205.0,226.0,1809.0,115.0,29.0,389.0,57.0,1917.5,29.0,,
